file_name,tumor_type,seed_index,n_mit,n_pool,frac_on_nucleus,arm,lo_um,hi_um,retention_nominal,n_kept,n_tp,recall,depth_90,depth_95,depth_100
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,insample@0.98,5.221859698295593,19.064937973022445,0.98,22923,128,0.9846153846153847,5737.0,10087.0,
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,25115,130,1.0,4947.0,8770.0,15188.0
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,insample@0.95,5.686279201507569,14.641112399101257,0.95,20761,127,0.9769230769230769,7729.0,14091.0,
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,23939,127,0.9769230769230769,5862.0,9974.0,
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,baseline,-inf,inf,,21905,130,1.0,3474.0,6921.0,14066.0
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,apriori,4.0,18.0,,20047,127,0.9769230769230769,3816.0,7796.0,
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,insample@1.00,3.4862821102142334,20.573734283447266,1.0,20861,130,1.0,3442.0,6829.0,13772.0
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,21887,130,1.0,3474.0,6921.0,14065.0
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,insample@0.99,4.084874665737153,20.556915073394777,0.99,20454,129,0.9923076923076923,3505.0,7384.0,
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,21452,130,1.0,3471.0,6907.0,13981.0
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,insample@0.98,4.485917930603027,20.27832744598388,0.98,19999,127,0.9769230769230769,3757.0,7862.0,
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,20894,130,1.0,3456.0,6858.0,18497.0
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,insample@0.95,5.167947053909302,16.96702156066893,0.95,18451,123,0.9461538461538461,3950.0,,
459.tiff,canine soft tissue sarcoma,1,130,21905,0.7231682264323214,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,19792,126,0.9692307692307692,3938.0,10018.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,baseline,-inf,inf,,24546,130,1.0,5675.0,8189.0,14367.0
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,apriori,4.0,18.0,,21787,127,0.9769230769230769,5975.0,8807.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,insample@1.00,3.4862821102142334,20.573734283447266,1.0,22888,130,1.0,5612.0,8083.0,14038.0
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,24521,130,1.0,5675.0,8189.0,14366.0
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,insample@0.99,3.921889151334763,20.556781587600707,0.99,22435,129,0.9923076923076923,5694.0,8209.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,23780,130,1.0,5665.0,8164.0,14294.0
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,insample@0.98,4.243598375320435,20.26799245834351,0.98,22007,128,0.9846153846153847,5783.0,8934.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,22891,129,0.9923076923076923,5629.0,8111.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,insample@0.95,5.168704152107239,16.89863414764405,0.95,19858,126,0.9692307692307692,7155.0,13398.0,
459.tiff,canine soft tissue sarcoma,2,130,24546,0.7496537113990059,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,21540,127,0.9769230769230769,6009.0,11394.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,baseline,-inf,inf,,19414,130,1.0,4952.0,9729.0,14192.0
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,apriori,4.0,18.0,,18099,128,0.9846153846153847,4931.0,9567.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,insample@1.00,1.4278525114059448,20.54703712463379,1.0,19005,130,1.0,4898.0,9572.0,13919.0
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,19391,130,1.0,4952.0,9729.0,14191.0
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,insample@0.99,2.673202371597291,18.629374017715442,0.99,18570,128,0.9846153846153847,4967.0,9661.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,19091,129,0.9923076923076923,4944.0,9799.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,insample@0.98,3.6858129620552074,16.802891769409158,0.98,17994,127,0.9769230769230769,5573.0,9479.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,18770,129,0.9923076923076923,4922.0,9729.0,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,insample@0.95,5.164161562919617,14.604910087585447,0.95,16121,123,0.9461538461538461,6172.0,,
459.tiff,canine soft tissue sarcoma,3,130,19414,0.7248377459565262,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,17825,127,0.9769230769230769,5537.0,9403.0,
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,baseline,-inf,inf,,20990,130,1.0,4467.0,8452.0,15009.0
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,apriori,4.0,18.0,,19594,129,0.9923076923076923,5203.0,9915.0,
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,insample@1.00,4.172277450561523,20.54703712463379,1.0,19963,130,1.0,4420.0,8326.0,14555.0
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,20971,130,1.0,4467.0,8452.0,15005.0
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,insample@0.99,4.3320891523361205,19.921770372390743,0.99,19766,129,0.9923076923076923,5071.0,10038.0,
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,20650,130,1.0,4459.0,8428.0,14912.0
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,insample@0.98,4.589093866348267,19.064937973022445,0.98,19426,129,0.9923076923076923,5247.0,9993.0,
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,20304,130,1.0,4441.0,8378.0,14754.0
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,insample@0.95,5.19425333738327,14.641112399101257,0.95,17472,126,0.9692307692307692,4945.0,14135.0,
459.tiff,canine soft tissue sarcoma,4,130,20990,0.6955216769890424,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,19308,128,0.9846153846153847,5215.0,10432.0,
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,baseline,-inf,inf,,20009,35,1.0,3921.0,5379.0,10622.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,apriori,4.0,18.0,,19023,35,1.0,3910.0,5361.0,10272.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,insample@1.00,4.65212345123291,9.316880226135254,1.0,17091,35,1.0,3350.0,4528.0,8470.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,19987,35,1.0,3921.0,5379.0,10616.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,insample@0.99,4.679921607971192,9.262005653381348,0.99,17004,34,0.9714285714285714,4490.0,15567.0,
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,19587,35,1.0,3919.0,5376.0,10550.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,insample@0.98,4.707719764709473,9.207131080627441,0.98,16952,34,0.9714285714285714,4470.0,15515.0,
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,19229,35,1.0,3914.0,5367.0,10416.0
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,insample@0.95,4.791114234924317,9.042507362365722,0.95,16740,34,0.9714285714285714,4372.0,15303.0,
460.tiff,canine soft tissue sarcoma,0,35,20009,0.4556949372782248,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,19084,35,1.0,3911.0,5362.0,10319.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,baseline,-inf,inf,,25290,35,1.0,1666.0,5229.0,10328.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,apriori,4.0,18.0,,23440,35,1.0,1657.0,5182.0,10015.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,insample@1.00,5.83366584777832,9.316880226135254,1.0,19186,35,1.0,1075.0,3484.0,6381.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,25250,35,1.0,1666.0,5229.0,10325.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,insample@0.99,5.860356805324554,9.263720483779906,0.99,19064,34,0.9714285714285714,3420.0,15617.0,
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,24458,35,1.0,1666.0,5226.0,10298.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,insample@0.98,5.887047762870789,9.210560741424562,0.98,18979,34,0.9714285714285714,3374.0,15533.0,
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,23781,35,1.0,1663.0,5209.0,10186.0
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,insample@0.95,5.967120635509491,9.05108151435852,0.95,18681,34,0.9714285714285714,3218.0,15236.0,
460.tiff,canine soft tissue sarcoma,1,35,25290,0.458956109134045,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,23538,35,1.0,1658.0,5192.0,10067.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,baseline,-inf,inf,,17993,35,1.0,2992.0,4788.0,9935.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,apriori,4.0,18.0,,17173,35,1.0,2985.0,4780.0,11295.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,insample@1.00,3.0029327869415283,9.316880226135254,1.0,16209,35,1.0,2577.0,4081.0,8554.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,17966,35,1.0,2991.0,4787.0,9930.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,insample@0.99,3.2750492465496066,9.260290822982789,0.99,16059,34,0.9714285714285714,3171.0,10150.0,
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,17662,35,1.0,2991.0,4786.0,9888.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,insample@0.98,3.547165706157685,9.203701419830322,0.98,15936,34,0.9714285714285714,3153.0,10043.0,
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,17357,35,1.0,2987.0,4782.0,11459.0
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,insample@0.95,4.36351508498192,9.033933210372924,0.95,15382,34,0.9714285714285714,3089.0,9526.0,
460.tiff,canine soft tissue sarcoma,2,35,17993,0.4792419274162174,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,17219,35,1.0,2985.0,4778.0,11335.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,baseline,-inf,inf,,22948,35,1.0,3218.0,4806.0,10701.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,apriori,4.0,18.0,,22046,35,1.0,3211.0,4794.0,10451.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,insample@1.00,5.148195743560791,9.316880226135254,1.0,19540,35,1.0,2796.0,4055.0,8145.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,22915,35,1.0,3218.0,4806.0,10697.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,insample@0.99,5.254443609714508,9.263720483779906,0.99,19345,33,0.9428571428571428,3140.0,,
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,22523,35,1.0,3218.0,4805.0,10638.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,insample@0.98,5.360691475868225,9.210560741424562,0.98,19164,33,0.9428571428571428,3091.0,,
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,22231,35,1.0,3213.0,4800.0,10561.0
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,insample@0.95,5.679435074329377,9.05108151435852,0.95,18588,33,0.9428571428571428,2890.0,,
460.tiff,canine soft tissue sarcoma,3,35,22948,0.3998169775143803,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,22105,35,1.0,3210.0,4795.0,10482.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,baseline,-inf,inf,,23730,35,1.0,3976.0,5950.0,10973.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,apriori,4.0,18.0,,21767,35,1.0,3937.0,5874.0,10432.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,insample@1.00,4.65212345123291,9.316880226135254,1.0,19355,35,1.0,3339.0,4868.0,8345.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,23688,35,1.0,3976.0,5950.0,10969.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,insample@0.99,4.678184223175049,9.265435314178466,0.99,19258,34,0.9714285714285714,4825.0,17552.0,
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,22709,35,1.0,3966.0,5935.0,10871.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,insample@0.98,4.704244995117188,9.213990402221679,0.98,19188,34,0.9714285714285714,4797.0,17482.0,
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,lodo@0.98,3.6014426469802867,22.36345672607422,0.98,22059,35,1.0,3956.0,5914.0,10627.0
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,insample@0.95,4.7824273109436035,9.059655666351318,0.95,18954,34,0.9714285714285714,4678.0,17249.0,
460.tiff,canine soft tissue sarcoma,4,35,23730,0.4829751369574378,lodo@0.95,3.8794426500797274,16.34731674194336,0.95,21852,35,1.0,3943.0,5882.0,10491.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,baseline,-inf,inf,,23167,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,apriori,4.0,18.0,,22063,19,1.0,1347.0,1717.0,1717.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,insample@1.00,4.863117218017578,12.833460807800293,1.0,20937,19,1.0,1161.0,1499.0,1499.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,23120,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,insample@0.99,4.9091888570785525,12.63658434867859,0.99,20852,17,0.8947368421052632,,,
529.tiff,human melanoma,0,19,23167,0.3965122803988432,lodo@0.99,2.34823554515839,26.211814880371094,0.99,22675,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,insample@0.98,4.955260496139527,12.439707889556885,0.98,20753,17,0.8947368421052632,,,
529.tiff,human melanoma,0,19,23167,0.3965122803988432,lodo@0.98,3.552546758651735,22.310187683105475,0.98,22322,19,1.0,1362.0,1735.0,1735.0
529.tiff,human melanoma,0,19,23167,0.3965122803988432,insample@0.95,5.093475413322449,11.849078512191774,0.95,20367,17,0.8947368421052632,,,
529.tiff,human melanoma,0,19,23167,0.3965122803988432,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,22098,19,1.0,1347.0,1717.0,1717.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,baseline,-inf,inf,,22979,19,1.0,2347.0,2516.0,2516.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,apriori,4.0,18.0,,20992,19,1.0,2306.0,2471.0,2471.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,insample@1.00,4.863117218017578,12.833460807800293,1.0,19599,19,1.0,2022.0,2166.0,2166.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,22914,19,1.0,2347.0,2516.0,2516.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,insample@0.99,4.9091888570785525,12.63658434867859,0.99,19487,17,0.8947368421052632,,,
529.tiff,human melanoma,1,19,22979,0.516602114974542,lodo@0.99,2.34823554515839,26.211814880371094,0.99,21964,19,1.0,2347.0,2516.0,2516.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,insample@0.98,4.955260496139527,12.439707889556885,0.98,19368,17,0.8947368421052632,,,
529.tiff,human melanoma,1,19,22979,0.516602114974542,lodo@0.98,3.552546758651735,22.310187683105475,0.98,21353,19,1.0,2340.0,2506.0,2506.0
529.tiff,human melanoma,1,19,22979,0.516602114974542,insample@0.95,5.093475413322449,11.849078512191774,0.95,18911,17,0.8947368421052632,,,
529.tiff,human melanoma,1,19,22979,0.516602114974542,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,21050,19,1.0,2313.0,2478.0,2478.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,baseline,-inf,inf,,23466,19,1.0,3729.0,5836.0,5836.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,apriori,4.0,18.0,,22256,19,1.0,3667.0,5699.0,5699.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,insample@1.00,4.863117218017578,12.833460807800293,1.0,21199,19,1.0,3304.0,5150.0,5150.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,23407,19,1.0,3728.0,5834.0,5834.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,insample@0.99,4.931931457519531,12.658459510803223,0.99,21098,18,0.9473684210526315,16931.0,,
529.tiff,human melanoma,2,19,23466,0.3965311514531663,lodo@0.99,2.34823554515839,26.211814880371094,0.99,22794,19,1.0,3726.0,5827.0,5827.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,insample@0.98,5.000745697021484,12.483458213806152,0.98,20983,18,0.9473684210526315,16816.0,,
529.tiff,human melanoma,2,19,23466,0.3965311514531663,lodo@0.98,3.552546758651735,22.310187683105475,0.98,22470,19,1.0,3708.0,5780.0,5780.0
529.tiff,human melanoma,2,19,23466,0.3965311514531663,insample@0.95,5.2071884155273445,11.95845432281494,0.95,20621,18,0.9473684210526315,16456.0,,
529.tiff,human melanoma,2,19,23466,0.3965311514531663,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,22283,19,1.0,3671.0,5710.0,5710.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,baseline,-inf,inf,,20405,19,1.0,2135.0,2961.0,2961.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,apriori,4.0,18.0,,19659,19,1.0,2114.0,2930.0,2930.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,insample@1.00,6.264328956604004,12.833460807800293,1.0,18020,19,1.0,1786.0,2503.0,2503.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,20356,19,1.0,2135.0,2961.0,2961.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,insample@0.99,6.27144534111023,12.713147416114808,0.99,17987,18,0.9473684210526315,17339.0,,
529.tiff,human melanoma,3,19,20405,0.3360940945846606,lodo@0.99,2.34823554515839,26.211814880371094,0.99,19984,19,1.0,2135.0,2958.0,2958.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,insample@0.98,6.278561725616455,12.592834024429322,0.98,17967,18,0.9473684210526315,17319.0,,
529.tiff,human melanoma,3,19,20405,0.3360940945846606,lodo@0.98,3.552546758651735,22.310187683105475,0.98,19802,19,1.0,2130.0,2952.0,2952.0
529.tiff,human melanoma,3,19,20405,0.3360940945846606,insample@0.95,6.2999108791351315,12.231893849372863,0.95,17851,18,0.9473684210526315,17204.0,,
529.tiff,human melanoma,3,19,20405,0.3360940945846606,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,19666,19,1.0,2113.0,2927.0,2927.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,baseline,-inf,inf,,23167,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,apriori,4.0,18.0,,22063,19,1.0,1347.0,1717.0,1717.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,insample@1.00,4.863117218017578,12.833460807800293,1.0,20937,19,1.0,1161.0,1499.0,1499.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,23120,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,insample@0.99,4.9091888570785525,12.63658434867859,0.99,20852,17,0.8947368421052632,,,
529.tiff,human melanoma,4,19,23167,0.3965122803988432,lodo@0.99,2.34823554515839,26.211814880371094,0.99,22675,19,1.0,1365.0,1739.0,1739.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,insample@0.98,4.955260496139527,12.439707889556885,0.98,20753,17,0.8947368421052632,,,
529.tiff,human melanoma,4,19,23167,0.3965122803988432,lodo@0.98,3.552546758651735,22.310187683105475,0.98,22322,19,1.0,1362.0,1735.0,1735.0
529.tiff,human melanoma,4,19,23167,0.3965122803988432,insample@0.95,5.093475413322449,11.849078512191774,0.95,20367,17,0.8947368421052632,,,
529.tiff,human melanoma,4,19,23167,0.3965122803988432,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,22098,19,1.0,1347.0,1717.0,1717.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,baseline,-inf,inf,,29162,238,1.0,973.0,2075.0,7949.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,apriori,4.0,18.0,,26645,237,0.9957983193277311,988.0,2331.0,
548.tiff,human melanoma,0,238,29162,0.4946848638639325,insample@1.00,3.3165440559387207,23.32760238647461,1.0,27654,238,1.0,969.0,2053.0,7820.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,29131,238,1.0,973.0,2075.0,7949.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,insample@0.99,3.532628688812256,20.21702388763416,0.99,27311,237,0.9957983193277311,1001.0,2159.0,
548.tiff,human melanoma,0,238,29162,0.4946848638639325,lodo@0.99,2.34823554515839,26.211814880371094,0.99,28361,238,1.0,971.0,2065.0,7898.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,insample@0.98,3.7017957210540775,13.286549415588379,0.98,25283,237,0.9957983193277311,1023.0,2157.0,
548.tiff,human melanoma,0,238,29162,0.4946848638639325,lodo@0.98,3.552546758651735,22.310187683105475,0.98,27461,238,1.0,998.0,2148.0,16224.0
548.tiff,human melanoma,0,238,29162,0.4946848638639325,insample@0.95,4.27212986946106,12.506974601745597,0.95,24365,236,0.9915966386554622,1061.0,4865.0,
548.tiff,human melanoma,0,238,29162,0.4946848638639325,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,26589,237,0.9957983193277311,986.0,2323.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,baseline,-inf,inf,,25403,238,1.0,1201.0,2633.0,10101.0
548.tiff,human melanoma,1,238,25403,0.531787584143605,apriori,4.0,18.0,,23235,235,0.9873949579831933,1367.0,4486.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,insample@1.00,2.8230607509613037,23.32760238647461,1.0,24443,238,1.0,1195.0,2616.0,9955.0
548.tiff,human melanoma,1,238,25403,0.531787584143605,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,25382,238,1.0,1201.0,2633.0,10098.0
548.tiff,human melanoma,1,238,25403,0.531787584143605,insample@0.99,3.53592924118042,20.057275543212917,0.99,23833,236,0.9915966386554622,1386.0,3132.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,lodo@0.99,2.34823554515839,26.211814880371094,0.99,24753,238,1.0,1198.0,2627.0,10030.0
548.tiff,human melanoma,1,238,25403,0.531787584143605,insample@0.98,3.7056876182556153,13.277792892456056,0.98,21978,234,0.9831932773109243,1274.0,2842.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,lodo@0.98,3.552546758651735,22.310187683105475,0.98,23978,237,0.9957983193277311,1188.0,2848.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,insample@0.95,4.245021057128906,12.45759830474853,0.95,21137,233,0.9789915966386554,1579.0,6586.0,
548.tiff,human melanoma,1,238,25403,0.531787584143605,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,23187,235,0.9873949579831933,1363.0,4458.0,
548.tiff,human melanoma,2,238,27120,0.4589601769911504,baseline,-inf,inf,,27120,238,1.0,1022.0,2180.0,10512.0
548.tiff,human melanoma,2,238,27120,0.4589601769911504,apriori,4.0,18.0,,25196,236,0.9915966386554622,1065.0,2544.0,
548.tiff,human melanoma,2,238,27120,0.4589601769911504,insample@1.00,3.6745524406433105,23.32760238647461,1.0,25876,238,1.0,1014.0,2154.0,10288.0
548.tiff,human melanoma,2,238,27120,0.4589601769911504,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,27091,238,1.0,1022.0,2180.0,10511.0
548.tiff,human melanoma,2,238,27120,0.4589601769911504,insample@0.99,4.205769653320313,20.696268920898337,0.99,25381,236,0.9915966386554622,1091.0,2624.0,
548.tiff,human melanoma,2,238,27120,0.4589601769911504,lodo@0.99,2.34823554515839,26.211814880371094,0.99,26538,238,1.0,1021.0,2172.0,10431.0
548.tiff,human melanoma,2,238,27120,0.4589601769911504,insample@0.98,4.259628372192383,13.312818984985352,0.98,23638,234,0.9831932773109243,1014.0,2985.0,
548.tiff,human melanoma,2,238,27120,0.4589601769911504,lodo@0.98,3.552546758651735,22.310187683105475,0.98,25904,237,0.9957983193277311,1044.0,2250.0,
548.tiff,human melanoma,2,238,27120,0.4589601769911504,insample@0.95,4.381609821319581,12.655103492736814,0.95,23188,234,0.9831932773109243,1800.0,8455.0,
