subset,roi_tier,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,od_nan,od_descending,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,1,default_51,18428,5461.0,904.0,0.22686065932495555,33.059940944881895,18,cc19280c360d080087a27952618fdce9bbf02971,100,99,1,0,0,True,2,3,4,0.2,0.15,0.13333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,1,hem_rect_fill,18428,5461.0,904.0,0.22686065932495555,33.059940944881895,18,cc318510d2285287b9e19300a6bb897a979dc631,100,99,1,0,0,True,2,3,4,0.2,0.15,0.13333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,2,default_51,18426,1421.0,195.0,0.22686065932495555,33.059940944881895,18,eb954135aa5c8a577ec2d1ac565470c8ed3a40ab,100,98,1,0,0,True,3,6,6,0.3,0.3,0.2
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,2,hem_rect_fill,18426,1421.0,195.0,0.22686065932495555,33.059940944881895,18,d60201a51c8c6414419409e17f37cd3aaddaf285,100,98,1,0,0,True,3,5,6,0.3,0.25,0.2
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,0,default_51,18716,2108.0,313.0,0.22744367634943946,32.9751968503937,11,9bcc7dd6eebcc2464a9400de451615b22d249c45,100,99,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,0,hem_rect_fill,18716,2108.0,313.0,0.22744367634943946,32.9751968503937,11,625061fde7f45825d3fe0cc52ae5013b6ac2b61b,100,99,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,1,default_51,18742,5240.0,4925.0,0.22744367634943946,32.9751968503937,11,f26235e28e99c36409600d17733eeecd0943be22,100,98,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,1,hem_rect_fill,18742,5240.0,4925.0,0.22744367634943946,32.9751968503937,11,1f39977c872445ef143a02737bd0ab5f26114958,100,98,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,2,default_51,18726,4855.0,1836.0,0.22744367634943946,32.9751968503937,11,2d9e4c5e9c2d04e32b01723f12d03986e0816881,100,98,1,0,0,True,0,0,1,0.0,0.0,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,363.tiff,363,2,hem_rect_fill,18726,4855.0,1836.0,0.22744367634943946,32.9751968503937,11,7b9d39a33737bfe797a51c952f5d0b08afd9e607,100,96,1,0,0,True,0,0,1,0.0,0.0,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,0,default_51,18800,5075.0,3224.0,0.22690727175272468,33.053149606299215,8,7e8aa4270a8e744ca1385c9dd0a84fec1a9deeeb,100,98,1,0,0,True,3,4,4,0.3,0.2,0.13333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,0,hem_rect_fill,18800,5075.0,3224.0,0.22690727175272468,33.053149606299215,8,51cf48189adc6673f2b62b9276a37aea47e06ffa,100,98,1,0,0,True,3,4,4,0.3,0.2,0.13333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,1,default_51,18799,2796.0,3273.0,0.22690727175272468,33.053149606299215,8,b42d76c9cdfae15cbc6e18fb90828cbaabe14f0a,100,99,1,0,0,True,1,2,2,0.1,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,1,hem_rect_fill,18799,2796.0,3273.0,0.22690727175272468,33.053149606299215,8,b7d4d9de871cd46cb99a00f7164b414ffa9833d4,100,99,1,0,0,True,1,2,2,0.1,0.1,0.06666666666666667
