file_name,tumor_type,arm_tag,arm,axis,budget,n_seeds,mean,sd,min,max,range,seed_pool_size,n_gt_mitotic,granularity_1_over_n
460.tiff,canine soft tissue sarcoma,pad_on,tm_score@pad_on,tm_score,1000,5,0.8285714285714286,0.0404061017820884,0.7714285714285715,0.8857142857142857,0.11428571428571421,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.5828571428571427,0.015649215928719037,0.5714285714285714,0.6,0.02857142857142858,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.6628571428571428,0.012777531299998804,0.6571428571428571,0.6857142857142857,0.02857142857142858,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.8,0.02020305089104422,0.7714285714285715,0.8285714285714286,0.05714285714285716,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.8171428571428571,0.03833259389999635,0.8,0.8857142857142857,0.08571428571428563,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.9028571428571428,0.032576440717118245,0.8571428571428571,0.9428571428571428,0.08571428571428574,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.5257142857142857,0.03833259389999638,0.4857142857142857,0.5714285714285714,0.08571428571428569,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.64,0.04780914437337576,0.6,0.7142857142857143,0.11428571428571432,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.7257142857142858,0.025555062599997607,0.6857142857142857,0.7428571428571429,0.05714285714285716,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.7885714285714286,0.025555062599997604,0.7714285714285715,0.8285714285714286,0.05714285714285716,31,35,0.02857142857142857
460.tiff,canine soft tissue sarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8285714285714286,0.0404061017820884,0.7714285714285715,0.8857142857142857,0.11428571428571421,31,35,0.02857142857142857
529.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.5578947368421052,0.02882750302658772,0.5263157894736842,0.5789473684210527,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.6105263157894736,0.02882750302658766,0.5789473684210527,0.631578947368421,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.7052631578947368,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.7578947368421053,0.02882750302658772,0.7368421052631579,0.7894736842105263,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.8526315789473685,0.023537557657892543,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,50,5,0.5263157894736843,0.12343199367956395,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,100,5,0.5684210526315789,0.10123886348248078,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,250,5,0.7157894736842105,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,500,5,0.8105263157894737,0.047075115315785045,0.7894736842105263,0.8947368421052632,0.10526315789473684,13,19,0.05263157894736842
529.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,1000,5,0.8631578947368421,0.02882750302658772,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.5578947368421052,0.02882750302658772,0.5263157894736842,0.5789473684210527,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.6105263157894736,0.02882750302658766,0.5789473684210527,0.631578947368421,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.7052631578947368,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.7473684210526315,0.04403473823863556,0.6842105263157895,0.7894736842105263,0.10526315789473684,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.8526315789473685,0.023537557657892543,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,50,5,0.5263157894736843,0.12343199367956395,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,100,5,0.5578947368421053,0.10259783520851543,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,250,5,0.7052631578947368,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,500,5,0.8105263157894737,0.047075115315785045,0.7894736842105263,0.8947368421052632,0.10526315789473684,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,1000,5,0.8631578947368421,0.02882750302658772,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.5789473684210527,0.03721614637823934,0.5263157894736842,0.631578947368421,0.10526315789473684,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.6105263157894736,0.02882750302658766,0.5789473684210527,0.631578947368421,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.7052631578947368,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.7578947368421053,0.02882750302658772,0.7368421052631579,0.7894736842105263,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8526315789473685,0.023537557657892543,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.5263157894736843,0.12343199367956395,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.5684210526315789,0.10123886348248078,0.42105263157894735,0.6842105263157895,0.26315789473684215,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.7157894736842105,0.02882750302658766,0.6842105263157895,0.7368421052631579,0.05263157894736836,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.8105263157894737,0.047075115315785045,0.7894736842105263,0.8947368421052632,0.10526315789473684,13,19,0.05263157894736842
529.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8631578947368421,0.02882750302658772,0.8421052631578947,0.8947368421052632,0.052631578947368474,13,19,0.05263157894736842
548.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.15966386554621848,0.0,0.15966386554621848,0.15966386554621848,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.3025210084033613,0.0,0.3025210084033613,0.3025210084033613,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.619327731092437,0.0023013552836351437,0.6176470588235294,0.6218487394957983,0.004201680672268893,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.8142857142857143,0.0018790487205880518,0.8109243697478992,0.8151260504201681,0.004201680672268893,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.8806722689075631,0.004790653046635017,0.8739495798319328,0.8865546218487395,0.012605042016806678,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,50,5,0.18571428571428572,0.012393177482145055,0.16806722689075632,0.19747899159663865,0.02941176470588233,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,100,5,0.3243697478991596,0.00690406585090546,0.31512605042016806,0.3319327731092437,0.016806722689075626,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,250,5,0.6134453781512605,0.0192545197267052,0.5966386554621849,0.634453781512605,0.037815126050420145,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,500,5,0.7756302521008404,0.029799366767222075,0.7352941176470589,0.8151260504201681,0.07983193277310918,184,238,0.004201680672268907
548.tiff,human melanoma,pad_off,tm_score@pad_off,tm_score,1000,5,0.8647058823529411,0.01555189539774936,0.8445378151260504,0.8823529411764706,0.037815126050420145,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.15966386554621848,0.0,0.15966386554621848,0.15966386554621848,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.3025210084033613,0.0,0.3025210084033613,0.3025210084033613,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.6168067226890757,0.0035153782627482043,0.6134453781512605,0.6218487394957983,0.008403361344537785,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.8142857142857143,0.0018790487205880518,0.8109243697478992,0.8151260504201681,0.004201680672268893,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.8806722689075631,0.004790653046635017,0.8739495798319328,0.8865546218487395,0.012605042016806678,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,50,5,0.18571428571428572,0.012393177482145055,0.16806722689075632,0.19747899159663865,0.02941176470588233,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,100,5,0.3243697478991596,0.00690406585090546,0.31512605042016806,0.3319327731092437,0.016806722689075626,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,250,5,0.611764705882353,0.01893089130431732,0.5966386554621849,0.634453781512605,0.037815126050420145,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,500,5,0.7747899159663866,0.028435166917123736,0.7352941176470589,0.8109243697478992,0.07563025210084029,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on,tm_score@pad_on,tm_score,1000,5,0.8647058823529411,0.01555189539774936,0.8445378151260504,0.8823529411764706,0.037815126050420145,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.15966386554621848,0.0,0.15966386554621848,0.15966386554621848,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.3025210084033613,0.0,0.3025210084033613,0.3025210084033613,0.0,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.619327731092437,0.0023013552836351437,0.6176470588235294,0.6218487394957983,0.004201680672268893,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.8151260504201681,0.0029710368957417857,0.8109243697478992,0.819327731092437,0.008403361344537785,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8815126050420169,0.003515378262748204,0.8781512605042017,0.8865546218487395,0.008403361344537785,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.18571428571428572,0.012393177482145055,0.16806722689075632,0.19747899159663865,0.02941176470588233,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.3243697478991596,0.00690406585090546,0.31512605042016806,0.3319327731092437,0.016806722689075626,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.6134453781512605,0.0192545197267052,0.5966386554621849,0.634453781512605,0.037815126050420145,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.7756302521008404,0.029799366767222075,0.7352941176470589,0.8151260504201681,0.07983193277310918,184,238,0.004201680672268907
548.tiff,human melanoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8647058823529411,0.01555189539774936,0.8445378151260504,0.8823529411764706,0.037815126050420145,184,238,0.004201680672268907
