file_name,image_id,mpp,pass,n_clicks,seed_index,seed_ann_id,n_candidates_after_selfhit,n_selfhit_dropped,dist_seed_to_nearest_cand,crop_um,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,variant,query
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3283.0,7700.0,19521.0,rawpixel_ccoeff,2000,2000,84,21,0.3870967741935484,cl2n,click
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3283.0,7700.0,19521.0,rawpixel_ccoeff,5000,5000,142,44,0.6543778801843319,cl2n,click
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2167.0,6679.0,19107.0,rawpixel_ccoeff,500,500,57,11,0.2626728110599078,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2167.0,6679.0,19107.0,rawpixel_ccoeff,1000,1000,82,17,0.3778801843317972,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2167.0,6679.0,19107.0,rawpixel_ccoeff,2000,2000,104,21,0.4792626728110599,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,0,14976,20369,1,4.71,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2167.0,6679.0,19107.0,rawpixel_ccoeff,5000,5000,153,44,0.7050691244239631,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,chromatin,od,False,,False,False,217,109,20369,0.9359,107,2,0.022141,1.0,29.609,191.0,1456.0,19933.0,chromatin_density_51px,500,500,138,37,0.6359447004608295,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,chromatin,od,False,,False,False,217,109,20369,0.9359,107,2,0.022141,1.0,29.609,191.0,1456.0,19933.0,chromatin_density_51px,1000,1000,166,59,0.7649769585253456,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,chromatin,od,False,,False,False,217,109,20369,0.9359,107,2,0.022141,1.0,29.609,191.0,1456.0,19933.0,chromatin_density_51px,2000,2000,184,77,0.847926267281106,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,chromatin,od,False,,False,False,217,109,20369,0.9359,107,2,0.022141,1.0,29.609,191.0,1456.0,19933.0,chromatin_density_51px,5000,5000,197,96,0.9078341013824884,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,blob_native,score,False,,False,False,217,109,20369,0.9359,107,2,0.0,1.0,29.609,167.0,477.0,7749.0,otsu_component_mean,500,500,175,68,0.8064516129032258,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,blob_native,score,False,,False,False,217,109,20369,0.9359,107,2,0.0,1.0,29.609,167.0,477.0,7749.0,otsu_component_mean,1000,1000,202,85,0.9308755760368663,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,blob_native,score,False,,False,False,217,109,20369,0.9359,107,2,0.0,1.0,29.609,167.0,477.0,7749.0,otsu_component_mean,2000,2000,210,98,0.967741935483871,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,blob_native,score,False,,False,False,217,109,20369,0.9359,107,2,0.0,1.0,29.609,167.0,477.0,7749.0,otsu_component_mean,5000,5000,214,104,0.9861751152073732,,
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,887.0,5246.0,18012.0,fcos_midogpp_r18,500,500,81,84,0.37327188940092165,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,887.0,5246.0,18012.0,fcos_midogpp_r18,1000,1000,112,93,0.5161290322580645,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,887.0,5246.0,18012.0,fcos_midogpp_r18,2000,2000,143,101,0.6589861751152074,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,887.0,5246.0,18012.0,fcos_midogpp_r18,5000,5000,173,106,0.7972350230414746,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,331.0,606.0,1911.0,fcos_midogpp_r18,500,500,159,81,0.7327188940092166,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,331.0,606.0,1911.0,fcos_midogpp_r18,1000,1000,211,92,0.9723502304147466,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,331.0,606.0,1911.0,fcos_midogpp_r18,2000,2000,217,100,1.0,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,331.0,606.0,1911.0,fcos_midogpp_r18,5000,5000,217,106,1.0,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1417.0,fcos_midogpp_r18,500,500,205,79,0.9447004608294931,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1417.0,fcos_midogpp_r18,1000,1000,212,90,0.9769585253456221,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1417.0,fcos_midogpp_r18,2000,2000,217,99,1.0,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1417.0,fcos_midogpp_r18,5000,5000,217,106,1.0,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8222.0,14388.0,19877.0,kaiko_vits16,500,500,7,0,0.03225806451612903,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8222.0,14388.0,19877.0,kaiko_vits16,1000,1000,17,4,0.07834101382488479,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8222.0,14388.0,19877.0,kaiko_vits16,2000,2000,26,9,0.11981566820276497,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8222.0,14388.0,19877.0,kaiko_vits16,5000,5000,60,23,0.2764976958525346,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8229.0,13157.0,20276.0,kaiko_vits16,500,500,12,2,0.055299539170506916,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8229.0,13157.0,20276.0,kaiko_vits16,1000,1000,18,3,0.08294930875576037,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8229.0,13157.0,20276.0,kaiko_vits16,2000,2000,31,9,0.14285714285714285,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8229.0,13157.0,20276.0,kaiko_vits16,5000,5000,57,29,0.2626728110599078,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7503.0,13266.0,20119.0,kaiko_vits16,500,500,12,4,0.055299539170506916,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7503.0,13266.0,20119.0,kaiko_vits16,1000,1000,22,4,0.10138248847926268,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7503.0,13266.0,20119.0,kaiko_vits16,2000,2000,36,11,0.16589861751152074,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7503.0,13266.0,20119.0,kaiko_vits16,5000,5000,78,27,0.35944700460829493,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,10381.0,14896.0,19142.0,lunit_dino_vits16,500,500,10,3,0.04608294930875576,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,10381.0,14896.0,19142.0,lunit_dino_vits16,1000,1000,15,5,0.06912442396313365,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,10381.0,14896.0,19142.0,lunit_dino_vits16,2000,2000,23,10,0.10599078341013825,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,10381.0,14896.0,19142.0,lunit_dino_vits16,5000,5000,49,30,0.22580645161290322,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8922.0,14123.0,19920.0,lunit_dino_vits16,500,500,11,2,0.05069124423963134,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8922.0,14123.0,19920.0,lunit_dino_vits16,1000,1000,15,6,0.06912442396313365,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8922.0,14123.0,19920.0,lunit_dino_vits16,2000,2000,28,8,0.12903225806451613,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8922.0,14123.0,19920.0,lunit_dino_vits16,5000,5000,65,36,0.2995391705069124,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7934.0,13372.0,19931.0,lunit_dino_vits16,500,500,13,2,0.059907834101382486,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7934.0,13372.0,19931.0,lunit_dino_vits16,1000,1000,20,4,0.09216589861751152,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7934.0,13372.0,19931.0,lunit_dino_vits16,2000,2000,31,12,0.14285714285714285,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,7934.0,13372.0,19931.0,lunit_dino_vits16,5000,5000,73,34,0.33640552995391704,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,5253.0,12881.0,19939.0,lunit_dino_vits16_16um,500,500,13,7,0.059907834101382486,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,5253.0,12881.0,19939.0,lunit_dino_vits16_16um,1000,1000,23,13,0.10599078341013825,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,5253.0,12881.0,19939.0,lunit_dino_vits16_16um,2000,2000,37,26,0.17050691244239632,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,5253.0,12881.0,19939.0,lunit_dino_vits16_16um,5000,5000,101,59,0.46543778801843316,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3700.0,8684.0,18779.0,lunit_dino_vits16_16um,500,500,26,8,0.11981566820276497,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3700.0,8684.0,18779.0,lunit_dino_vits16_16um,1000,1000,47,22,0.21658986175115208,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3700.0,8684.0,18779.0,lunit_dino_vits16_16um,2000,2000,75,40,0.3456221198156682,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3700.0,8684.0,18779.0,lunit_dino_vits16_16um,5000,5000,131,67,0.6036866359447005,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3575.0,9058.0,18049.0,lunit_dino_vits16_16um,500,500,22,8,0.10138248847926268,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3575.0,9058.0,18049.0,lunit_dino_vits16_16um,1000,1000,43,19,0.19815668202764977,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3575.0,9058.0,18049.0,lunit_dino_vits16_16um,2000,2000,67,34,0.3087557603686636,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,3575.0,9058.0,18049.0,lunit_dino_vits16_16um,5000,5000,136,68,0.6267281105990783,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,9793.0,14880.0,19701.0,resnet18_in1k,500,500,3,4,0.013824884792626729,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,9793.0,14880.0,19701.0,resnet18_in1k,1000,1000,12,7,0.055299539170506916,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,9793.0,14880.0,19701.0,resnet18_in1k,2000,2000,25,14,0.1152073732718894,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,9793.0,14880.0,19701.0,resnet18_in1k,5000,5000,62,27,0.2857142857142857,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8419.0,13642.0,20319.0,resnet18_in1k,500,500,5,6,0.02304147465437788,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8419.0,13642.0,20319.0,resnet18_in1k,1000,1000,12,10,0.055299539170506916,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8419.0,13642.0,20319.0,resnet18_in1k,2000,2000,21,15,0.0967741935483871,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,8419.0,13642.0,20319.0,resnet18_in1k,5000,5000,66,37,0.30414746543778803,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6348.0,12205.0,20274.0,resnet18_in1k,500,500,15,8,0.06912442396313365,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6348.0,12205.0,20274.0,resnet18_in1k,1000,1000,30,11,0.1382488479262673,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6348.0,12205.0,20274.0,resnet18_in1k,2000,2000,47,19,0.21658986175115208,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6348.0,12205.0,20274.0,resnet18_in1k,5000,5000,86,41,0.39631336405529954,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6055.0,12389.0,19835.0,resnet18_in1k_16um,500,500,21,9,0.0967741935483871,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6055.0,12389.0,19835.0,resnet18_in1k_16um,1000,1000,27,13,0.12442396313364056,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6055.0,12389.0,19835.0,resnet18_in1k_16um,2000,2000,50,30,0.2304147465437788,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,6055.0,12389.0,19835.0,resnet18_in1k_16um,5000,5000,98,46,0.45161290322580644,cosine,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2763.0,8708.0,18498.0,resnet18_in1k_16um,500,500,37,17,0.17050691244239632,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2763.0,8708.0,18498.0,resnet18_in1k_16um,1000,1000,54,24,0.2488479262672811,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2763.0,8708.0,18498.0,resnet18_in1k_16um,2000,2000,84,38,0.3870967741935484,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,2763.0,8708.0,18498.0,resnet18_in1k_16um,5000,5000,142,58,0.6543778801843319,cl2n,click
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4461.0,8887.0,18183.0,resnet18_in1k_16um,500,500,18,8,0.08294930875576037,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4461.0,8887.0,18183.0,resnet18_in1k_16um,1000,1000,32,21,0.14746543778801843,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4461.0,8887.0,18183.0,resnet18_in1k_16um,2000,2000,51,29,0.2350230414746544,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4461.0,8887.0,18183.0,resnet18_in1k_16um,5000,5000,115,48,0.5299539170506913,cl2n_snap,snap
301.tiff,301,0.2533,1click,1,1,14754,20369,1,5.09,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,217,109,20369,0.9359,107,4,0.0,1.0,29.609,4473.0,10688.0,19323.0,rawpixel_ccoeff,500,500,25,7,0.1152073732718894,cosine,click
