subset,file_name,domain,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,base_size,tpl_cx,tpl_cy,tpl_offset_px,tpl_sha1,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,n_gt_mitotic,nearest_other_ann_px,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,match_radius_px,mpp,t_pipeline_s,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
testing_35,462.tiff,canine soft tissue sarcoma,462,1,gray_bbox,22686,4752.0,2901.0,33,4752.5,2901.0,0.5,57a3a20b6b037d3bb453456a54052bf7b3d7253d,13,13,12,12,1,22673:gray_bbox,False,14,187.32,100,True,100,1089,0,,0,True,30.221751968503938,0.24816562612969095,4.2,2,2,3,0.2,0.1,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,1,hem_bbox,22686,4752.0,2901.0,29,4752.5,2901.0,0.5,d2f06135002ec44db8ab4d5c0d9de72b0ef1e692,13,13,12,12,1,22673:gray_bbox,False,14,187.32,100,True,100,841,0,,0,True,30.221751968503938,0.24816562612969095,3.6,2,2,3,0.2,0.1,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,2,default_51,22672,3169.0,908.0,51,3169.0,908.0,0.0,da79407ef16aec0e64e58f99ffb2242bc000a95a,13,13,12,11,0,,False,14,356.2,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.6,1,3,3,0.1,0.15,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,2,gray_bbox,22672,3169.0,908.0,23,3167.5,910.5,2.915,231b6d0c95ffc8eb1aba76f4cfdcbc0cdde8af1f,13,13,12,11,0,,False,14,356.2,100,True,97,529,0,,0,True,30.221751968503938,0.24816562612969095,3.2,2,3,3,0.2,0.15,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,2,hem_bbox,22672,3169.0,908.0,21,3167.5,911.5,3.808,a8f58ed70b1a4ca5f4063562de790f06ae7c0d5e,13,13,12,11,0,,False,14,356.2,100,True,96,441,0,,0,True,30.221751968503938,0.24816562612969095,3.1,2,3,3,0.2,0.15,0.1
testing_35,499.tiff,canine soft tissue sarcoma,499,0,default_51,23957,3641.0,2114.0,51,3641.0,2114.0,0.0,af549fafac463371d3abd7d4fc8f23aaef8a38f6,60,59,38,59,0,,False,61,561.54,100,True,98,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.0,7,15,20,0.7,0.75,0.6666666666666666
testing_35,499.tiff,canine soft tissue sarcoma,499,0,gray_bbox,23957,3641.0,2114.0,31,3641.0,2116.0,2.0,51958b986a1a8619460ac24dd31f293db50a745d,60,59,38,59,0,,False,61,561.54,100,True,96,961,0,,0,True,30.221751968503938,0.24816562612969095,3.9,8,14,20,0.8,0.7,0.6666666666666666
testing_35,499.tiff,canine soft tissue sarcoma,499,0,hem_bbox,23957,3641.0,2114.0,27,3641.5,2112.5,1.581,d72909e852f52c993e59810fe30fcc76d5af95fe,60,59,38,59,0,,False,61,561.54,100,True,95,729,0,,0,True,30.221751968503938,0.24816562612969095,4.0,8,15,20,0.8,0.75,0.6666666666666666
testing_35,499.tiff,canine soft tissue sarcoma,499,1,default_51,24000,6357.0,4423.0,51,6357.0,4423.0,0.0,877d4eb538d82d434198e196958b0332a9d782ad,60,59,38,58,1,23919:gray_bbox+hem_bbox,False,61,129.51,100,True,98,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.2,8,15,21,0.8,0.75,0.7
testing_35,499.tiff,canine soft tissue sarcoma,499,1,gray_bbox,24000,6357.0,4423.0,47,6354.0,4421.0,3.606,a36cf62fa5b7a1214b84f7fa53c061be89120130,60,59,38,58,1,23919:gray_bbox+hem_bbox,False,61,129.51,100,True,99,2209,0,,0,True,30.221751968503938,0.24816562612969095,4.1,7,14,20,0.7,0.7,0.6666666666666666
testing_35,499.tiff,canine soft tissue sarcoma,499,1,hem_bbox,24000,6357.0,4423.0,23,6357.0,4423.0,0.0,fbe5bd8d99e1025b52349657169622418414bb87,60,59,38,58,1,23919:gray_bbox+hem_bbox,False,61,129.51,100,True,93,529,0,,0,True,30.221751968503938,0.24816562612969095,4.7,6,12,20,0.6,0.6,0.6666666666666666
testing_35,499.tiff,canine soft tissue sarcoma,499,2,default_51,23980,2547.0,3622.0,51,2547.0,3622.0,0.0,0afc707bb385607e95662882c91403932c7e95ba,60,59,38,57,0,,False,61,203.04,100,True,96,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.7,7,14,19,0.7,0.7,0.6333333333333333
testing_35,499.tiff,canine soft tissue sarcoma,499,2,gray_bbox,23980,2547.0,3622.0,39,2547.0,3618.5,3.5,321379f3fad041894aeaf8573dcdc2c14bdc597d,60,59,38,57,0,,False,61,203.04,100,True,96,1521,0,,0,True,30.221751968503938,0.24816562612969095,4.4,8,14,21,0.8,0.7,0.7
testing_35,499.tiff,canine soft tissue sarcoma,499,2,hem_bbox,23980,2547.0,3622.0,31,2545.5,3618.0,4.272,220dd756a82a2963557ba34220445c77eab1ac48,60,59,38,57,0,,False,61,203.04,100,True,93,961,0,,0,True,30.221751968503938,0.24816562612969095,4.6,8,15,22,0.8,0.75,0.7333333333333333
original_14,013.tiff,human breast cancer,13,0,default_51,249,1710.0,2861.0,51,1710.0,2861.0,0.0,db81825e885b427bc19553a36def347eada9241c,11,11,7,11,1,254:hem_bbox,False,17,426.41,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,8.1,6,8,9,0.6,0.4,0.3
original_14,013.tiff,human breast cancer,13,0,gray_bbox,249,1710.0,2861.0,39,1712.0,2859.5,2.5,7a00c5a2af1be2c477aea5590e91bee49f8065be,11,11,7,11,1,254:hem_bbox,False,17,426.41,100,True,98,1521,0,,0,True,33.13877952755905,0.22632094805310524,7.9,6,8,9,0.6,0.4,0.3
original_14,013.tiff,human breast cancer,13,0,hem_bbox,249,1710.0,2861.0,39,1711.0,2860.5,1.118,d39caf7841ca5bf5346da03489fc5a16de86e2be,11,11,7,11,1,254:hem_bbox,False,17,426.41,100,True,98,1521,0,,0,True,33.13877952755905,0.22632094805310524,7.0,6,9,10,0.6,0.45,0.3333333333333333
original_14,013.tiff,human breast cancer,13,1,default_51,263,3727.0,5362.0,51,3727.0,5362.0,0.0,0d1c070ff8283ee8df14ecdcbd5514d0b2c916ef,11,11,7,10,1,243:gray_bbox+hem_bbox,False,17,72.57,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,7.1,5,8,9,0.5,0.4,0.3
original_14,013.tiff,human breast cancer,13,1,gray_bbox,263,3727.0,5362.0,29,3729.0,5361.5,2.062,fd8f5c0fe97c9e11bae36693fc5a498935766284,11,11,7,10,1,243:gray_bbox+hem_bbox,False,17,72.57,100,True,98,841,0,,0,True,33.13877952755905,0.22632094805310524,6.4,4,5,7,0.4,0.25,0.23333333333333334
original_14,013.tiff,human breast cancer,13,1,hem_bbox,263,3727.0,5362.0,27,3729.5,5362.0,2.5,d03010c327d44dfb94f00c1c7bcac148d0d56e50,11,11,7,10,1,243:gray_bbox+hem_bbox,False,17,72.57,100,True,98,729,0,,0,True,33.13877952755905,0.22632094805310524,6.1,5,7,9,0.5,0.35,0.3
original_14,013.tiff,human breast cancer,13,2,default_51,258,3064.0,3994.0,51,3064.0,3994.0,0.0,f3d5302d7dc776e2b200e74a1cbbaecfe1525195,11,11,7,9,0,,False,17,242.03,100,True,99,2601,0,,0,True,33.13877952755905,0.22632094805310524,7.1,6,9,9,0.6,0.45,0.3
original_14,013.tiff,human breast cancer,13,2,gray_bbox,258,3064.0,3994.0,43,3063.0,3993.5,1.118,1c5679d11f415aca77cde1b2985d51b34fe7fdcd,11,11,7,9,0,,False,17,242.03,100,True,99,1849,0,,0,True,33.13877952755905,0.22632094805310524,6.8,5,7,8,0.5,0.35,0.26666666666666666
original_14,013.tiff,human breast cancer,13,2,hem_bbox,258,3064.0,3994.0,39,3061.0,3992.5,3.354,0a6c1d268ff9765dde3d5c7d03f339be314af44a,11,11,7,9,0,,False,17,242.03,100,True,99,1521,0,,0,True,33.13877952755905,0.22632094805310524,5.9,5,7,8,0.5,0.35,0.26666666666666666
original_14,094.tiff,human breast cancer,94,0,default_51,2512,5560.0,1178.0,51,5560.0,1178.0,0.0,affed4fe7b20ef79f56dcef662866d0f25556425,49,49,41,49,0,,False,81,61.98,100,True,100,2601,0,,0,True,32.63031496062992,0.22984761284250915,6.1,5,15,21,0.5,0.75,0.7
original_14,094.tiff,human breast cancer,94,0,gray_bbox,2512,5560.0,1178.0,25,5557.5,1178.0,2.5,2a6839bfdc9335a12b299a2c849760d6c1a8d9e5,49,49,41,49,0,,False,81,61.98,100,True,97,625,0,,0,True,32.63031496062992,0.22984761284250915,5.4,5,15,22,0.5,0.75,0.7333333333333333
original_14,094.tiff,human breast cancer,94,0,hem_bbox,2512,5560.0,1178.0,23,5557.5,1177.0,2.693,b03c9e680550b63a7d11ed51dbb40fe831a42ebc,49,49,41,49,0,,False,81,61.98,100,True,99,529,0,,0,True,32.63031496062992,0.22984761284250915,5.5,5,14,20,0.5,0.7,0.6666666666666666
original_14,094.tiff,human breast cancer,94,1,default_51,2536,4186.0,2213.0,51,4186.0,2213.0,0.0,311eeb61caa583248b30ba66270b849d1703f084,49,49,41,48,0,,False,81,281.89,100,True,100,2601,0,,0,True,32.63031496062992,0.22984761284250915,6.2,5,15,21,0.5,0.75,0.7
original_14,094.tiff,human breast cancer,94,1,gray_bbox,2536,4186.0,2213.0,25,4189.0,2215.5,3.905,e57b70222615d7d07ca60b7c1dfd4e73511ed358,49,49,41,48,0,,False,81,281.89,100,True,99,625,0,,0,True,32.63031496062992,0.22984761284250915,4.7,5,14,20,0.5,0.7,0.6666666666666666
original_14,094.tiff,human breast cancer,94,1,hem_bbox,2536,4186.0,2213.0,23,4190.0,2216.5,5.315,3c48bc45438ff3ac2c0a18ee54d303d682a9e6d6,49,49,41,48,0,,False,81,281.89,100,True,98,529,0,,0,True,32.63031496062992,0.22984761284250915,4.2,6,14,20,0.6,0.7,0.6666666666666666
original_14,094.tiff,human breast cancer,94,2,default_51,2494,5421.0,405.0,51,5421.0,405.0,0.0,f6538e7c0e6f7cd42a5cf3bd2aaf8f6c7bda05c1,49,49,41,47,0,,False,81,284.92,100,True,96,2601,0,,0,True,32.63031496062992,0.22984761284250915,4.4,5,14,20,0.5,0.7,0.6666666666666666
original_14,094.tiff,human breast cancer,94,2,gray_bbox,2494,5421.0,405.0,35,5421.5,405.5,0.707,77551fbcc8842748059c1b20392b9f8896166abd,49,49,41,47,0,,False,81,284.92,100,True,99,1225,0,,0,True,32.63031496062992,0.22984761284250915,4.3,5,14,21,0.5,0.7,0.7
original_14,094.tiff,human breast cancer,94,2,hem_bbox,2494,5421.0,405.0,33,5421.5,399.0,6.021,743e81ab2de15e02f80657f61e886a9ca82c5cb4,49,49,41,47,0,,False,81,284.92,100,True,98,1089,0,,0,True,32.63031496062992,0.22984761284250915,4.2,6,15,22,0.6,0.75,0.7333333333333333
testing_35,007.tiff,human breast cancer,7,0,default_51,135,2046.0,3969.0,51,2046.0,3969.0,0.0,36ba49d6cfaf2e01df08f2bc46300c21662594d7,17,17,15,17,0,,False,21,462.13,100,True,99,2601,0,,0,True,33.053149606299215,0.22690727175272468,5.5,6,7,8,0.6,0.35,0.26666666666666666
testing_35,007.tiff,human breast cancer,7,0,gray_bbox,135,2046.0,3969.0,51,2041.0,3969.0,5.0,4798635300a01ca5a4329493e30616e24e9dfcbf,17,17,15,17,0,,False,21,462.13,100,True,98,2601,0,,0,True,33.053149606299215,0.22690727175272468,5.6,6,8,8,0.6,0.4,0.26666666666666666
testing_35,007.tiff,human breast cancer,7,0,hem_bbox,135,2046.0,3969.0,31,2044.5,3970.5,2.121,cce7b1399ba924f01506ea0629d7a8acf897db4f,17,17,15,17,0,,False,21,462.13,100,True,98,961,0,,0,True,33.053149606299215,0.22690727175272468,5.4,6,7,8,0.6,0.35,0.26666666666666666
testing_35,007.tiff,human breast cancer,7,1,default_51,134,6898.0,3323.0,51,6898.0,3323.0,0.0,61c23b7b762ac2ec869da27b3ea1639692a9c23f,17,17,15,16,0,,False,21,248.85,100,True,100,2601,0,,0,True,33.053149606299215,0.22690727175272468,5.8,6,7,7,0.6,0.35,0.23333333333333334
testing_35,007.tiff,human breast cancer,7,1,gray_bbox,134,6898.0,3323.0,51,6894.5,3323.0,3.5,4b140151f8f689b6ab397d1a079746075b18e1e2,17,17,15,16,0,,False,21,248.85,100,True,100,2601,0,,0,True,33.053149606299215,0.22690727175272468,5.6,6,7,8,0.6,0.35,0.26666666666666666
testing_35,007.tiff,human breast cancer,7,1,hem_bbox,134,6898.0,3323.0,31,6894.5,3322.0,3.64,06a029c3b164fa3ee2a9314d78652b459804bf09,17,17,15,16,0,,False,21,248.85,100,True,99,961,0,,0,True,33.053149606299215,0.22690727175272468,5.1,6,8,8,0.6,0.4,0.26666666666666666
testing_35,007.tiff,human breast cancer,7,2,default_51,130,5593.0,3198.0,51,5593.0,3198.0,0.0,2a62478d69d93e5e776b82e42b90424d4729baa5,17,17,15,15,0,,False,21,748.07,100,True,100,2601,0,,0,True,33.053149606299215,0.22690727175272468,5.7,6,7,7,0.6,0.35,0.23333333333333334
testing_35,007.tiff,human breast cancer,7,2,gray_bbox,130,5593.0,3198.0,39,5593.5,3194.0,4.031,8f5dd4ff4cdc085c3c0479e93d7e2c2f628d1054,17,17,15,15,0,,False,21,748.07,100,True,98,1521,0,,0,True,33.053149606299215,0.22690727175272468,5.4,6,7,7,0.6,0.35,0.23333333333333334
testing_35,007.tiff,human breast cancer,7,2,hem_bbox,130,5593.0,3198.0,37,5594.0,3193.5,4.61,5fc6dcfdd239f0ef8c1355c768cfab2c87ca22f6,17,17,15,15,0,,False,21,748.07,100,True,98,1369,0,,0,True,33.053149606299215,0.22690727175272468,5.3,6,7,7,0.6,0.35,0.23333333333333334
testing_35,072.tiff,human breast cancer,72,0,default_51,1812,6090.0,1925.0,51,6090.0,1925.0,0.0,95a2e49eb9717b67a88aab858ff94ab9938b595f,32,32,28,32,0,,False,48,394.06,100,True,100,2601,0,,0,True,32.63031496062992,0.22984761284250915,7.0,6,12,18,0.6,0.6,0.6
testing_35,072.tiff,human breast cancer,72,0,gray_bbox,1812,6090.0,1925.0,35,6089.5,1922.5,2.55,8ae77e1aee36c657a02170d0540d3af0b0fc225d,32,32,28,32,0,,False,48,394.06,100,True,98,1225,0,,0,True,32.63031496062992,0.22984761284250915,6.5,6,8,8,0.6,0.4,0.26666666666666666
testing_35,072.tiff,human breast cancer,72,0,hem_bbox,1812,6090.0,1925.0,29,6091.0,1922.0,3.162,574c7b6bfcbb6798048be1167ec06fe60b7e61e5,32,32,28,32,0,,False,48,394.06,100,True,97,841,0,,0,True,32.63031496062992,0.22984761284250915,6.8,6,6,7,0.6,0.3,0.23333333333333334
testing_35,072.tiff,human breast cancer,72,1,default_51,1844,6589.0,1848.0,51,6589.0,1848.0,0.0,29e669757700f2eb35cf23501ddf85255009fc33,32,32,28,31,0,,False,48,504.91,100,True,99,2601,0,,0,True,32.63031496062992,0.22984761284250915,7.4,6,11,14,0.6,0.55,0.4666666666666667
testing_35,072.tiff,human breast cancer,72,1,gray_bbox,1844,6589.0,1848.0,33,6588.5,1846.0,2.062,0dd70a74ab00f46823ed3583c20b6866a1ea80bf,32,32,28,31,0,,False,48,504.91,100,True,97,1089,0,,0,True,32.63031496062992,0.22984761284250915,5.9,4,7,9,0.4,0.35,0.3
testing_35,072.tiff,human breast cancer,72,1,hem_bbox,1844,6589.0,1848.0,27,6587.5,1848.0,1.5,6cc279817b5a096414e6ba3c1fc3c0a6be12d09a,32,32,28,31,0,,False,48,504.91,100,True,97,729,0,,0,True,32.63031496062992,0.22984761284250915,5.7,3,6,6,0.3,0.3,0.2
testing_35,072.tiff,human breast cancer,72,2,default_51,1813,6139.0,2316.0,51,6139.0,2316.0,0.0,3ed5eaa63291cebe5697ec555ade862e5a152e4b,32,32,28,30,0,,False,48,157.88,100,True,100,2601,0,,0,True,32.63031496062992,0.22984761284250915,6.3,6,12,16,0.6,0.6,0.5333333333333333
testing_35,072.tiff,human breast cancer,72,2,gray_bbox,1813,6139.0,2316.0,41,6138.5,2313.0,3.041,95fa173d664554975238252a1777f01a599e3a93,32,32,28,30,0,,False,48,157.88,100,True,100,1681,0,,0,True,32.63031496062992,0.22984761284250915,5.7,6,11,15,0.6,0.55,0.5
testing_35,072.tiff,human breast cancer,72,2,hem_bbox,1813,6139.0,2316.0,39,6135.0,2314.0,4.472,6c6012393ce31403b37d800ca0cd74675e4203ee,32,32,28,30,0,,False,48,157.88,100,True,100,1521,0,,0,True,32.63031496062992,0.22984761284250915,5.8,6,11,15,0.6,0.55,0.5
testing_35,100.tiff,human breast cancer,100,0,default_51,2794,6818.0,3237.0,51,6818.0,3237.0,0.0,8351822a490d55efef1a1a746065b45b8bcf194a,22,22,16,22,0,,False,43,172.53,100,True,98,2601,0,,0,True,32.63031496062992,0.22984761284250915,6.1,9,17,21,0.9,0.85,0.7
testing_35,100.tiff,human breast cancer,100,0,gray_bbox,2794,6818.0,3237.0,41,6823.5,3244.5,9.301,92571664e9fb030cb9a74bdcc511db0fd44ac532,22,22,16,22,0,,False,43,172.53,100,True,99,1681,0,,0,True,32.63031496062992,0.22984761284250915,6.6,9,17,21,0.9,0.85,0.7
testing_35,100.tiff,human breast cancer,100,0,hem_bbox,2794,6818.0,3237.0,29,6821.5,3239.0,4.031,542a4486230b53eb8d2300f1f6256da7d6e3ddaa,22,22,16,22,0,,False,43,172.53,100,True,99,841,0,,0,True,32.63031496062992,0.22984761284250915,5.9,9,15,20,0.9,0.75,0.6666666666666666
testing_35,100.tiff,human breast cancer,100,1,default_51,2768,5524.0,2327.0,51,5524.0,2327.0,0.0,25e53478d0346282ff4630918efeee272041559e,22,22,16,21,0,,False,43,1107.36,100,True,99,2601,0,,0,True,32.63031496062992,0.22984761284250915,6.1,9,17,20,0.9,0.85,0.6666666666666666
testing_35,100.tiff,human breast cancer,100,1,gray_bbox,2768,5524.0,2327.0,35,5524.0,2333.5,6.5,6ab525de195d1a8eb8c16d0a4651c325d7e9aa1a,22,22,16,21,0,,False,43,1107.36,100,True,100,1225,0,,0,True,32.63031496062992,0.22984761284250915,5.6,9,17,20,0.9,0.85,0.6666666666666666
testing_35,100.tiff,human breast cancer,100,1,hem_bbox,2768,5524.0,2327.0,31,5524.0,2333.5,6.5,dfa4cc36752ed23efd8d0b952fbf593dcf46ace0,22,22,16,21,0,,False,43,1107.36,100,True,99,961,0,,0,True,32.63031496062992,0.22984761284250915,5.3,9,17,20,0.9,0.85,0.6666666666666666
testing_35,100.tiff,human breast cancer,100,2,default_51,2747,230.0,1386.0,51,230.0,1386.0,0.0,3c3fc329376bcbfee817282409f837b99c39a7b0,22,22,16,20,0,,False,43,51.79,100,True,100,2601,0,,0,True,32.63031496062992,0.22984761284250915,5.3,9,17,23,0.9,0.85,0.7666666666666667
testing_35,100.tiff,human breast cancer,100,2,gray_bbox,2747,230.0,1386.0,31,227.5,1385.5,2.55,710ea2d9ed36d4b49b542175eab83d387d5bf04b,22,22,16,20,0,,False,43,51.79,100,True,99,961,0,,0,True,32.63031496062992,0.22984761284250915,4.9,9,16,19,0.9,0.8,0.6333333333333333
testing_35,100.tiff,human breast cancer,100,2,hem_bbox,2747,230.0,1386.0,29,227.0,1385.5,3.041,72dcab4cc29be3116d26dceeb6d289e6071faa7b,22,22,16,20,0,,False,43,51.79,100,True,97,841,0,,0,True,32.63031496062992,0.22984761284250915,4.4,9,14,18,0.9,0.7,0.6
testing_35,123.tiff,human breast cancer,123,0,default_51,3503,4485.0,3273.0,51,4485.0,3273.0,0.0,40cb5788d8a39a45c89648b0a410cd9137b98a49,27,27,18,27,0,,False,35,359.78,100,True,95,2601,0,,0,True,29.609055118110238,0.2533008895448562,4.2,6,9,11,0.6,0.45,0.36666666666666664
testing_35,123.tiff,human breast cancer,123,0,gray_bbox,3503,4485.0,3273.0,41,4485.5,3274.5,1.581,d4854d9ddafdcb7ce18c71f3d23b9581363abfd5,27,27,18,27,0,,False,35,359.78,100,True,94,1681,0,,0,True,29.609055118110238,0.2533008895448562,4.0,6,8,10,0.6,0.4,0.3333333333333333
testing_35,123.tiff,human breast cancer,123,0,hem_bbox,3503,4485.0,3273.0,41,4485.5,3275.0,2.062,99bbf4209d0fbcd286671e13014b90d4d3048713,27,27,18,27,0,,False,35,359.78,100,True,95,1681,0,,0,True,29.609055118110238,0.2533008895448562,4.3,6,8,10,0.6,0.4,0.3333333333333333
testing_35,123.tiff,human breast cancer,123,1,default_51,3468,2268.0,1250.0,51,2268.0,1250.0,0.0,168f1394ccf7fec758c1e679269a2cb6d3b51817,27,27,18,26,0,,False,35,398.49,100,True,98,2601,0,,0,True,29.609055118110238,0.2533008895448562,4.1,5,10,13,0.5,0.5,0.43333333333333335
testing_35,123.tiff,human breast cancer,123,1,gray_bbox,3468,2268.0,1250.0,35,2265.5,1248.0,3.202,e3a92922e451a245fadd65dc33e77c215e56dfe9,27,27,18,26,0,,False,35,398.49,100,True,99,1225,0,,0,True,29.609055118110238,0.2533008895448562,3.8,5,8,9,0.5,0.4,0.3
testing_35,123.tiff,human breast cancer,123,1,hem_bbox,3468,2268.0,1250.0,25,2267.5,1252.5,2.55,b07fbe23436bf6a4d7ab8a8d8829c451582eed26,27,27,18,26,0,,False,35,398.49,100,True,97,625,0,,0,True,29.609055118110238,0.2533008895448562,3.4,5,6,7,0.5,0.3,0.23333333333333334
testing_35,123.tiff,human breast cancer,123,2,default_51,3516,4303.0,4636.0,51,4303.0,4636.0,0.0,de85a95d143ce5618c6347eeef1820e5147932f3,27,27,18,25,0,,False,35,378.36,100,True,100,2601,0,,0,True,29.609055118110238,0.2533008895448562,3.4,5,9,11,0.5,0.45,0.36666666666666664
testing_35,123.tiff,human breast cancer,123,2,gray_bbox,3516,4303.0,4636.0,37,4302.5,4629.0,7.018,66733c8cb0ae6f58be8137367e0cf306ed88a262,27,27,18,25,0,,False,35,378.36,100,True,100,1369,0,,0,True,29.609055118110238,0.2533008895448562,3.2,5,8,9,0.5,0.4,0.3
testing_35,123.tiff,human breast cancer,123,2,hem_bbox,3516,4303.0,4636.0,37,4302.5,4628.5,7.517,abf1450bfe131e067175ce63f821b42460cf9722,27,27,18,25,0,,False,35,378.36,100,True,97,1369,0,,0,True,29.609055118110238,0.2533008895448562,3.2,5,8,9,0.5,0.4,0.3
testing_35,128.tiff,human breast cancer,128,0,default_51,3625,5245.0,2346.0,51,5245.0,2346.0,0.0,7d4644dbe19754eca950b140b0f1a1dd0f31b018,28,28,15,28,0,,False,29,195.62,100,True,82,2601,0,,0,True,29.609055118110238,0.2533008895448562,4.4,6,13,14,0.6,0.65,0.4666666666666667
testing_35,128.tiff,human breast cancer,128,0,gray_bbox,3625,5245.0,2346.0,51,5245.0,2350.0,4.0,3690b9a3c63f87e9bfd4886ddacd5666e55bfd38,28,28,15,28,0,,False,29,195.62,100,True,84,2601,0,,0,True,29.609055118110238,0.2533008895448562,4.5,6,11,12,0.6,0.55,0.4
testing_35,128.tiff,human breast cancer,128,0,hem_bbox,3625,5245.0,2346.0,49,5246.0,2351.0,5.099,832c76cc08366cb5fd1af533186bb71d32b4cb67,28,28,15,28,0,,False,29,195.62,100,True,87,2401,0,,0,True,29.609055118110238,0.2533008895448562,5.0,7,10,12,0.7,0.5,0.4
testing_35,128.tiff,human breast cancer,128,1,default_51,3616,4420.0,786.0,51,4420.0,786.0,0.0,8afb99716ab13d27b5f1b48447e40dccada9c0a3,28,28,15,27,1,3631:hem_bbox,False,29,358.28,100,True,98,2601,0,,0,True,29.609055118110238,0.2533008895448562,5.1,8,12,12,0.8,0.6,0.4
testing_35,128.tiff,human breast cancer,128,1,gray_bbox,3616,4420.0,786.0,45,4417.5,784.5,2.915,00b4f60e08d14b4175e19db4805db008d4e53942,28,28,15,27,1,3631:hem_bbox,False,29,358.28,100,True,98,2025,0,,0,True,29.609055118110238,0.2533008895448562,4.8,8,11,11,0.8,0.55,0.36666666666666664
testing_35,128.tiff,human breast cancer,128,1,hem_bbox,3616,4420.0,786.0,37,4415.5,784.0,4.924,d2adc96896fb2cdc9488ffeb37b938dcfce88418,28,28,15,27,1,3631:hem_bbox,False,29,358.28,100,True,97,1369,0,,0,True,29.609055118110238,0.2533008895448562,4.3,6,8,8,0.6,0.4,0.26666666666666666
testing_35,128.tiff,human breast cancer,128,2,default_51,3624,5340.0,2175.0,51,5340.0,2175.0,0.0,552b725abbc3817da0e1c244771f343bcc3a6559,28,28,15,26,0,,False,29,195.62,100,True,98,2601,0,,0,True,29.609055118110238,0.2533008895448562,4.4,7,12,12,0.7,0.6,0.4
testing_35,128.tiff,human breast cancer,128,2,gray_bbox,3624,5340.0,2175.0,35,5335.0,2171.5,6.103,3e3fd0ea0c7abd3e61eec91e67204a6f6fe8f51b,28,28,15,26,0,,False,29,195.62,100,True,98,1225,0,,0,True,29.609055118110238,0.2533008895448562,4.1,7,10,10,0.7,0.5,0.3333333333333333
testing_35,128.tiff,human breast cancer,128,2,hem_bbox,3624,5340.0,2175.0,33,5337.5,2172.0,3.905,034063b692b1dea8bef22821500ffb24b8b722b8,28,28,15,26,0,,False,29,195.62,100,True,99,1089,0,,0,True,29.609055118110238,0.2533008895448562,3.8,7,8,8,0.7,0.4,0.26666666666666666
original_14,529.tiff,human melanoma,529,0,default_51,24918,3421.0,2720.0,51,3421.0,2720.0,0.0,a4cc3ee28fe58fa0710a6d82bc694d9aae64a1fd,13,13,8,13,0,,False,19,221.07,100,True,100,2601,0,,0,True,33.0639829123214,0.2268329263261596,6.4,7,8,9,0.7,0.4,0.3
original_14,529.tiff,human melanoma,529,0,gray_bbox,24918,3421.0,2720.0,37,3415.0,2721.0,6.083,ab5820e581a31fa3891da06f9b1f7bffe0a47036,13,13,8,13,0,,False,19,221.07,100,True,98,1369,0,,0,True,33.0639829123214,0.2268329263261596,5.8,6,7,7,0.6,0.35,0.23333333333333334
original_14,529.tiff,human melanoma,529,0,hem_bbox,24918,3421.0,2720.0,33,3414.5,2721.5,6.671,4497dd189822fd3c4b2bfd4a55f00d5ed6057c82,13,13,8,13,0,,False,19,221.07,100,True,97,1089,0,,0,True,33.0639829123214,0.2268329263261596,5.8,6,8,8,0.6,0.4,0.26666666666666666
original_14,529.tiff,human melanoma,529,1,default_51,24937,5789.0,4069.0,51,5789.0,4069.0,0.0,e943fdb3365cedc9b83b09d0cc5bad4cf8d4f5c4,13,13,8,12,0,,False,19,674.51,100,True,99,2601,0,,0,True,33.0639829123214,0.2268329263261596,6.3,7,11,12,0.7,0.55,0.4
original_14,529.tiff,human melanoma,529,1,gray_bbox,24937,5789.0,4069.0,41,5788.5,4071.0,2.062,c091c8968b8ef401e46da920e2feeae60c6d28ca,13,13,8,12,0,,False,19,674.51,100,True,99,1681,0,,0,True,33.0639829123214,0.2268329263261596,5.9,8,11,12,0.8,0.55,0.4
original_14,529.tiff,human melanoma,529,1,hem_bbox,24937,5789.0,4069.0,33,5787.5,4069.5,1.581,4416526618f82fd7b3bb221bb7f1fede0a5591ff,13,13,8,12,0,,False,19,674.51,100,True,91,1089,0,,0,True,33.0639829123214,0.2268329263261596,5.6,8,11,11,0.8,0.55,0.36666666666666664
