file_name,image_id,seed_index,seed_ann_id,query_variant,n_candidates,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,provenance,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,5554.0,12036.0,,resnet18_in1k_16um,lookalike,500,500,13,25,0.11304347826086956
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,5554.0,12036.0,,resnet18_in1k_16um,lookalike,1000,1000,16,34,0.1391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,5554.0,12036.0,,resnet18_in1k_16um,lookalike,2000,2000,28,45,0.24347826086956523
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,5554.0,12036.0,,resnet18_in1k_16um,lookalike,5000,5000,53,68,0.4608695652173913
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8413.0,16459.0,,rawpixel_ccoeff,lookalike,500,500,4,11,0.034782608695652174
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8413.0,16459.0,,rawpixel_ccoeff,lookalike,1000,1000,12,19,0.10434782608695652
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8413.0,16459.0,,rawpixel_ccoeff,lookalike,2000,2000,21,42,0.1826086956521739
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8413.0,16459.0,,rawpixel_ccoeff,lookalike,5000,5000,36,62,0.3130434782608696
246.tiff,246,2,6485,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,3227.0,4934.0,,fcos_midogpp_r18,random,500,500,2,11,0.017391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,3227.0,4934.0,,fcos_midogpp_r18,random,1000,1000,10,25,0.08695652173913043
246.tiff,246,2,6485,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,3227.0,4934.0,,fcos_midogpp_r18,random,2000,2000,29,56,0.25217391304347825
246.tiff,246,2,6485,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,3227.0,4934.0,,fcos_midogpp_r18,random,5000,5000,94,104,0.8173913043478261
246.tiff,246,2,6485,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7990.0,15767.0,,kaiko_vits16,random,500,500,5,4,0.043478260869565216
246.tiff,246,2,6485,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7990.0,15767.0,,kaiko_vits16,random,1000,1000,12,8,0.10434782608695652
246.tiff,246,2,6485,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7990.0,15767.0,,kaiko_vits16,random,2000,2000,18,20,0.1565217391304348
246.tiff,246,2,6485,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7990.0,15767.0,,kaiko_vits16,random,5000,5000,37,49,0.3217391304347826
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,11433.0,17829.0,,lunit_dino_vits16,random,500,500,2,2,0.017391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,11433.0,17829.0,,lunit_dino_vits16,random,1000,1000,5,5,0.043478260869565216
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,11433.0,17829.0,,lunit_dino_vits16,random,2000,2000,9,13,0.0782608695652174
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,11433.0,17829.0,,lunit_dino_vits16,random,5000,5000,22,32,0.19130434782608696
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,6833.0,12493.0,,lunit_dino_vits16_16um,random,500,500,7,6,0.06086956521739131
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,6833.0,12493.0,,lunit_dino_vits16_16um,random,1000,1000,9,10,0.0782608695652174
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,6833.0,12493.0,,lunit_dino_vits16_16um,random,2000,2000,16,22,0.1391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,6833.0,12493.0,,lunit_dino_vits16_16um,random,5000,5000,42,46,0.3652173913043478
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7446.0,14793.0,,resnet18_in1k,random,500,500,4,2,0.034782608695652174
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7446.0,14793.0,,resnet18_in1k,random,1000,1000,6,7,0.05217391304347826
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7446.0,14793.0,,resnet18_in1k,random,2000,2000,16,12,0.1391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,7446.0,14793.0,,resnet18_in1k,random,5000,5000,39,37,0.3391304347826087
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8888.0,13829.0,,resnet18_in1k_16um,random,500,500,3,2,0.02608695652173913
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8888.0,13829.0,,resnet18_in1k_16um,random,1000,1000,3,4,0.02608695652173913
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8888.0,13829.0,,resnet18_in1k_16um,random,2000,2000,7,7,0.06086956521739131
246.tiff,246,2,6485,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8888.0,13829.0,,resnet18_in1k_16um,random,5000,5000,27,20,0.23478260869565218
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8713.0,18095.0,,rawpixel_ccoeff,random,500,500,1,5,0.008695652173913044
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8713.0,18095.0,,rawpixel_ccoeff,random,1000,1000,6,16,0.05217391304347826
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8713.0,18095.0,,rawpixel_ccoeff,random,2000,2000,14,27,0.12173913043478261
246.tiff,246,2,6485,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,122,5,0.0,0.9652173913043478,30.222,8713.0,18095.0,,rawpixel_ccoeff,random,5000,5000,33,51,0.28695652173913044
246.tiff,246,2,6485,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,122,2,0.0,0.9652173913043478,30.222,193.0,525.0,,otsu_component_mean,none,500,500,89,53,0.7739130434782608
246.tiff,246,2,6485,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,122,2,0.0,0.9652173913043478,30.222,193.0,525.0,,otsu_component_mean,none,1000,1000,100,77,0.8695652173913043
246.tiff,246,2,6485,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,122,2,0.0,0.9652173913043478,30.222,193.0,525.0,,otsu_component_mean,none,2000,2000,109,93,0.9478260869565217
246.tiff,246,2,6485,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,122,2,0.0,0.9652173913043478,30.222,193.0,525.0,,otsu_component_mean,none,5000,5000,109,109,0.9478260869565217
246.tiff,246,2,6485,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,122,2,0.021182,0.9652173913043478,30.222,193.0,1122.0,,chromatin_density_51px,none,500,500,79,42,0.6869565217391305
246.tiff,246,2,6485,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,122,2,0.021182,0.9652173913043478,30.222,193.0,1122.0,,chromatin_density_51px,none,1000,1000,89,62,0.7739130434782608
246.tiff,246,2,6485,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,122,2,0.021182,0.9652173913043478,30.222,193.0,1122.0,,chromatin_density_51px,none,2000,2000,101,86,0.8782608695652174
246.tiff,246,2,6485,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,122,2,0.021182,0.9652173913043478,30.222,193.0,1122.0,,chromatin_density_51px,none,5000,5000,106,105,0.9217391304347826
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,80.0,144.0,,fcos_midogpp_r18,mitotic,500,500,109,57,0.9478260869565217
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,80.0,144.0,,fcos_midogpp_r18,mitotic,1000,1000,111,76,0.9652173913043478
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,80.0,144.0,,fcos_midogpp_r18,mitotic,2000,2000,111,95,0.9652173913043478
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,80.0,144.0,,fcos_midogpp_r18,mitotic,5000,5000,111,110,0.9652173913043478
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7496.0,14085.0,,kaiko_vits16,mitotic,500,500,12,4,0.10434782608695652
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7496.0,14085.0,,kaiko_vits16,mitotic,1000,1000,12,9,0.10434782608695652
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7496.0,14085.0,,kaiko_vits16,mitotic,2000,2000,22,18,0.19130434782608696
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7496.0,14085.0,,kaiko_vits16,mitotic,5000,5000,41,33,0.3565217391304348
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7626.0,14858.0,,lunit_dino_vits16,mitotic,500,500,8,2,0.06956521739130435
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7626.0,14858.0,,lunit_dino_vits16,mitotic,1000,1000,16,11,0.1391304347826087
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7626.0,14858.0,,lunit_dino_vits16,mitotic,2000,2000,25,16,0.21739130434782608
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7626.0,14858.0,,lunit_dino_vits16,mitotic,5000,5000,46,29,0.4
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1994.0,8059.0,,lunit_dino_vits16_16um,mitotic,500,500,33,19,0.28695652173913044
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1994.0,8059.0,,lunit_dino_vits16_16um,mitotic,1000,1000,41,26,0.3565217391304348
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1994.0,8059.0,,lunit_dino_vits16_16um,mitotic,2000,2000,58,38,0.5043478260869565
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1994.0,8059.0,,lunit_dino_vits16_16um,mitotic,5000,5000,77,72,0.6695652173913044
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7894.0,13427.0,,resnet18_in1k,mitotic,500,500,5,6,0.043478260869565216
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7894.0,13427.0,,resnet18_in1k,mitotic,1000,1000,10,9,0.08695652173913043
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7894.0,13427.0,,resnet18_in1k,mitotic,2000,2000,15,17,0.13043478260869565
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7894.0,13427.0,,resnet18_in1k,mitotic,5000,5000,36,37,0.3130434782608696
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3283.0,9264.0,,resnet18_in1k_16um,mitotic,500,500,14,9,0.12173913043478261
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3283.0,9264.0,,resnet18_in1k_16um,mitotic,1000,1000,25,16,0.21739130434782608
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3283.0,9264.0,,resnet18_in1k_16um,mitotic,2000,2000,41,31,0.3565217391304348
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3283.0,9264.0,,resnet18_in1k_16um,mitotic,5000,5000,76,61,0.6608695652173913
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3341.0,9496.0,,rawpixel_ccoeff,mitotic,500,500,23,11,0.2
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3341.0,9496.0,,rawpixel_ccoeff,mitotic,1000,1000,36,23,0.3130434782608696
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3341.0,9496.0,,rawpixel_ccoeff,mitotic,2000,2000,50,41,0.43478260869565216
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3341.0,9496.0,,rawpixel_ccoeff,mitotic,5000,5000,73,70,0.6347826086956522
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1789.0,3813.0,,fcos_midogpp_r18,lookalike,500,500,10,10,0.08695652173913043
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1789.0,3813.0,,fcos_midogpp_r18,lookalike,1000,1000,27,19,0.23478260869565218
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1789.0,3813.0,,fcos_midogpp_r18,lookalike,2000,2000,61,33,0.5304347826086957
246.tiff,246,3,6526,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,1789.0,3813.0,,fcos_midogpp_r18,lookalike,5000,5000,109,78,0.9478260869565217
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6890.0,11795.0,,kaiko_vits16,lookalike,500,500,6,11,0.05217391304347826
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6890.0,11795.0,,kaiko_vits16,lookalike,1000,1000,10,19,0.08695652173913043
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6890.0,11795.0,,kaiko_vits16,lookalike,2000,2000,19,28,0.16521739130434782
246.tiff,246,3,6526,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6890.0,11795.0,,kaiko_vits16,lookalike,5000,5000,42,52,0.3652173913043478
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8065.0,15437.0,,lunit_dino_vits16,lookalike,500,500,5,8,0.043478260869565216
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8065.0,15437.0,,lunit_dino_vits16,lookalike,1000,1000,9,14,0.0782608695652174
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8065.0,15437.0,,lunit_dino_vits16,lookalike,2000,2000,17,23,0.14782608695652175
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8065.0,15437.0,,lunit_dino_vits16,lookalike,5000,5000,40,45,0.34782608695652173
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5143.0,9127.0,,lunit_dino_vits16_16um,lookalike,500,500,10,9,0.08695652173913043
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5143.0,9127.0,,lunit_dino_vits16_16um,lookalike,1000,1000,15,20,0.13043478260869565
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5143.0,9127.0,,lunit_dino_vits16_16um,lookalike,2000,2000,21,38,0.1826086956521739
246.tiff,246,3,6526,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5143.0,9127.0,,lunit_dino_vits16_16um,lookalike,5000,5000,53,72,0.4608695652173913
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8715.0,15113.0,,resnet18_in1k,lookalike,500,500,4,6,0.034782608695652174
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8715.0,15113.0,,resnet18_in1k,lookalike,1000,1000,8,10,0.06956521739130435
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8715.0,15113.0,,resnet18_in1k,lookalike,2000,2000,9,21,0.0782608695652174
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,8715.0,15113.0,,resnet18_in1k,lookalike,5000,5000,25,47,0.21739130434782608
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5136.0,13221.0,,resnet18_in1k_16um,lookalike,500,500,10,10,0.08695652173913043
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5136.0,13221.0,,resnet18_in1k_16um,lookalike,1000,1000,20,23,0.17391304347826086
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5136.0,13221.0,,resnet18_in1k_16um,lookalike,2000,2000,30,36,0.2608695652173913
246.tiff,246,3,6526,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5136.0,13221.0,,resnet18_in1k_16um,lookalike,5000,5000,57,63,0.4956521739130435
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9254.0,16431.0,,rawpixel_ccoeff,lookalike,500,500,5,11,0.043478260869565216
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9254.0,16431.0,,rawpixel_ccoeff,lookalike,1000,1000,6,17,0.05217391304347826
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9254.0,16431.0,,rawpixel_ccoeff,lookalike,2000,2000,12,29,0.10434782608695652
246.tiff,246,3,6526,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9254.0,16431.0,,rawpixel_ccoeff,lookalike,5000,5000,30,47,0.2608695652173913
