file_name,image_id,tumor_type,mpp,seed_index,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,z_max,deep_recall,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,op_point,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,500,500,190,61,0.7983193277310925
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,1000,1000,217,78,0.9117647058823529
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,2000,2000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.36206,5000,5000,234,110,0.9831932773109243
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,25,25,18,5,0.07563025210084033
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,50,50,38,7,0.15966386554621848
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,100,100,70,14,0.29411764705882354
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,250,250,147,27,0.6176470588235294
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,500,500,193,54,0.8109243697478992
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,1000,1000,208,75,0.8739495798319328
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,2000,2000,220,83,0.9243697478991597
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,-0.5,True,False,238,118,17408,0.9555,117,2,0.0,1.0,179.0,489.0,1273.0,3857.0,8066.0,15271.0,chromatin_od,grid,-0.36206,5000,5000,232,102,0.9747899159663865
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,500,500,190,61,0.7983193277310925
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,1000,1000,217,78,0.9117647058823529
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,2000,2000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,214.0,501.0,936.0,1987.0,7042.0,16532.0,tm_score,grid,-0.05509,5000,5000,234,110,0.9831932773109243
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,25,25,18,5,0.07563025210084033
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,50,50,38,7,0.15966386554621848
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,100,100,70,14,0.29411764705882354
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,250,250,147,27,0.6176470588235294
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,500,500,193,54,0.8109243697478992
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,1000,1000,208,75,0.8739495798319328
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,2000,2000,220,83,0.9243697478991597
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.0,True,False,238,118,17284,0.9533,117,2,0.0,1.0,179.0,488.0,1271.0,3846.0,8028.0,15161.0,chromatin_od,grid,-0.05509,5000,5000,232,102,0.9747899159663865
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,500,500,190,61,0.7983193277310925
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,1000,1000,217,78,0.9117647058823529
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,2000,2000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.25187,5000,5000,234,110,0.9831932773109243
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,25,25,18,5,0.07563025210084033
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,50,50,38,7,0.15966386554621848
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,100,100,70,14,0.29411764705882354
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,250,250,147,27,0.6176470588235294
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,500,500,193,54,0.8109243697478992
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,1000,1000,208,75,0.8739495798319328
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,2000,2000,220,83,0.9243697478991597
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,0.5,True,False,238,118,16339,0.9329,117,2,0.0,0.9957983193277311,179.0,488.0,1267.0,3819.0,12371.0,,chromatin_od,grid,0.25187,5000,5000,231,102,0.9705882352941176
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,500,500,190,61,0.7983193277310925
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,1000,1000,217,78,0.9117647058823529
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,2000,2000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.55884,5000,5000,234,110,0.9831932773109243
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,25,25,18,5,0.07563025210084033
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,50,50,38,7,0.15966386554621848
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,100,100,70,14,0.29411764705882354
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,250,250,147,27,0.6176470588235294
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,500,500,193,55,0.8109243697478992
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,1000,1000,208,75,0.8739495798319328
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,2000,2000,220,83,0.9243697478991597
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.0,True,False,238,118,14484,0.8773,117,2,0.0,0.9957983193277311,179.0,486.0,1262.0,3778.0,11850.0,,chromatin_od,grid,0.55884,5000,5000,231,102,0.9705882352941176
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,500,500,190,61,0.7983193277310925
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,1000,1000,217,78,0.9117647058823529
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,2000,2000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,tm_score,score,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,214.0,501.0,936.0,1987.0,7042.0,,tm_score,grid,0.8658,5000,5000,234,110,0.9831932773109243
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,25,25,18,5,0.07563025210084033
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,50,50,38,7,0.15966386554621848
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,100,100,70,14,0.29411764705882354
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,250,250,147,27,0.6176470588235294
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,500,500,193,55,0.8109243697478992
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,1000,1000,208,75,0.8739495798319328
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,2000,2000,221,83,0.9285714285714286
548.tiff,548,human melanoma,0.2274,0,25804,29,0,-0.05509,0.61393,-0.97599,17413,14,32.975,32.975,0.43783292174339294,1.0,chromatin_od,od,True,1.5,True,False,238,118,12855,0.8162,117,2,0.0,0.9957983193277311,179.0,483.0,1249.0,3723.0,11262.0,,chromatin_od,grid,0.8658,5000,5000,232,102,0.9747899159663865
