file_name,seed_index,condition,my_mpp,nb_mpp,my_radius,nb_radius,my_tp_10,my_tp_20,my_tp_30,nb_tp_10,nb_tp_20,nb_tp_30,my_contested_10,my_contested_20,my_contested_30,my_n_gt_mitotic,nb_n_gt_mitotic,my_nearest_other,nb_nearest_other,seed_is_mitotic,seed_is_unanimous,seed_click_matches,seed_border_ok,tpl_patch_readable,my_offset,nb_offset,od_descending,od_nan,base_odd,base_le_51
509.tiff,2,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,5,7,2,5,7,0,0,0,17,17,778.33,778.33,True,True,True,True,True,1.5,1.5,True,0,True,True
509.tiff,2,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,5,7,2,5,7,0,0,0,17,17,778.33,778.33,True,True,True,True,True,1.5,1.5,True,0,True,True
524.tiff,0,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,3,3,2,3,3,0,0,0,14,14,271.23,271.23,True,True,True,True,True,0.0,0.0,True,0,True,True
524.tiff,0,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,1,1,1,1,1,0,0,0,14,14,271.23,271.23,True,True,True,True,True,2.693,2.693,True,0,True,True
524.tiff,0,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,1,1,1,1,1,0,0,0,14,14,271.23,271.23,True,True,True,True,True,2.55,2.55,True,0,True,True
524.tiff,1,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,2,3,2,2,3,0,0,0,14,14,132.02,132.02,True,True,True,True,True,0.0,0.0,True,0,True,True
524.tiff,1,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,2,3,2,2,3,0,0,0,14,14,132.02,132.02,True,True,True,True,True,1.118,1.118,True,0,True,True
524.tiff,1,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,2,2,2,2,2,0,0,0,14,14,132.02,132.02,True,True,True,True,True,2.5,2.5,True,0,True,True
524.tiff,2,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,2,2,2,2,2,0,0,0,14,14,270.17,270.17,True,True,True,True,True,0.0,0.0,True,0,True,True
524.tiff,2,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,1,2,1,1,2,0,0,1,14,14,270.17,270.17,True,True,True,True,True,4.123,4.123,True,0,True,True
524.tiff,2,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,1,1,1,1,1,0,0,0,14,14,270.17,270.17,True,True,True,True,True,4.301,4.301,True,0,True,True
527.tiff,0,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,4,5,6,4,5,6,1,1,2,42,42,248.62,248.62,True,True,True,True,True,0.0,0.0,True,0,True,True
527.tiff,0,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,3,4,3,3,4,0,0,0,42,42,248.62,248.62,True,True,True,True,True,2.0,2.0,True,0,True,True
527.tiff,0,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,1,2,2,1,2,2,0,0,0,42,42,248.62,248.62,True,True,True,True,True,2.236,2.236,True,0,True,True
527.tiff,1,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,6,6,3,6,6,1,3,3,42,42,420.62,420.62,True,True,True,True,True,0.0,0.0,True,0,True,True
527.tiff,1,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,5,6,3,5,6,1,2,3,42,42,420.62,420.62,True,True,True,True,True,1.414,1.414,True,0,True,True
527.tiff,1,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,4,5,3,4,5,1,2,3,42,42,420.62,420.62,True,True,True,True,True,0.5,0.5,True,0,True,True
527.tiff,2,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,5,7,3,5,7,0,1,1,42,42,292.75,292.75,True,True,True,True,True,0.0,0.0,True,0,True,True
527.tiff,2,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,4,6,3,4,6,0,0,0,42,42,292.75,292.75,True,True,True,True,True,2.062,2.062,True,0,True,True
527.tiff,2,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,3,3,5,3,3,5,0,0,0,42,42,292.75,292.75,True,True,True,True,True,1.118,1.118,True,0,True,True
529.tiff,0,default_51,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,7,8,9,7,8,9,3,3,3,19,19,221.07,221.07,True,True,True,True,True,0.0,0.0,True,0,True,True
529.tiff,0,gray_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,6,7,7,6,7,7,3,3,3,19,19,221.07,221.07,True,True,True,True,True,6.083,6.083,True,0,True,True
529.tiff,0,hem_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,6,8,8,6,8,8,2,3,3,19,19,221.07,221.07,True,True,True,True,True,6.671,6.671,True,0,True,True
529.tiff,1,default_51,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,7,11,12,7,11,12,3,3,3,19,19,674.51,674.51,True,True,True,True,True,0.0,0.0,True,0,True,True
529.tiff,1,gray_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,8,11,12,8,11,12,3,3,3,19,19,674.51,674.51,True,True,True,True,True,2.062,2.062,True,0,True,True
529.tiff,1,hem_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,8,11,11,8,11,11,3,3,3,19,19,674.51,674.51,True,True,True,True,True,1.581,1.581,True,0,True,True
529.tiff,2,default_51,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,7,10,11,7,10,11,3,3,3,19,19,509.82,509.82,True,True,True,True,True,0.0,0.0,True,0,True,True
529.tiff,2,gray_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,5,5,6,5,5,6,1,1,1,19,19,509.82,509.82,True,True,True,True,True,2.121,2.121,True,0,True,True
529.tiff,2,hem_bbox,0.2268329263261596,0.2268329263261596,33.0639829123214,33.0639829123214,4,5,6,4,5,6,0,0,0,19,19,509.82,509.82,True,True,True,True,True,0.5,0.5,True,0,True,True
546.tiff,0,default_51,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,1,4,1,1,4,0,0,0,27,27,654.7,654.7,True,True,True,True,True,0.0,0.0,True,0,True,True
546.tiff,0,gray_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,2,3,1,2,3,0,0,0,27,27,654.7,654.7,True,True,True,True,True,3.041,3.041,True,0,True,True
546.tiff,0,hem_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,3,3,1,3,3,0,0,0,27,27,654.7,654.7,True,True,True,True,True,3.64,3.64,True,0,True,True
546.tiff,1,default_51,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,2,4,1,2,4,0,0,0,27,27,290.15,290.15,True,True,True,True,True,0.0,0.0,True,0,True,True
546.tiff,1,gray_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,4,4,1,4,4,0,0,0,27,27,290.15,290.15,True,True,True,True,True,3.041,3.041,True,0,True,True
546.tiff,1,hem_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,0,2,2,0,2,2,0,0,0,27,27,290.15,290.15,True,True,True,True,True,2.55,2.55,True,0,True,True
546.tiff,2,default_51,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,1,2,1,1,2,0,0,0,27,27,143.6,143.6,True,True,True,True,True,0.0,0.0,True,0,True,True
546.tiff,2,gray_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,1,3,1,1,3,0,0,0,27,27,143.6,143.6,True,True,True,True,True,3.808,3.808,True,0,True,True
546.tiff,2,hem_bbox,0.22685853769696748,0.22685853769696748,33.060250128290654,33.060250128290654,1,1,1,1,1,1,0,0,0,27,27,143.6,143.6,True,True,True,True,True,2.915,2.915,True,0,True,True
548.tiff,0,default_51,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,9,15,22,9,15,22,0,0,2,238,238,98.79,98.79,True,True,True,True,True,0.0,0.0,True,0,True,True
548.tiff,0,gray_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,8,13,21,8,13,21,0,0,2,238,238,98.79,98.79,True,True,True,True,True,2.55,2.55,True,0,True,True
548.tiff,0,hem_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,8,13,21,8,13,21,0,0,2,238,238,98.79,98.79,True,True,True,True,True,3.041,3.041,True,0,True,True
548.tiff,1,default_51,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,10,16,25,10,16,25,0,0,2,238,238,258.12,258.12,True,True,True,True,True,0.0,0.0,True,0,True,True
548.tiff,1,gray_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,9,14,23,9,14,23,0,0,2,238,238,258.12,258.12,True,True,True,True,True,1.581,1.581,True,0,True,True
548.tiff,1,hem_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,9,14,23,9,14,23,0,0,2,238,238,258.12,258.12,True,True,True,True,True,2.0,2.0,True,0,True,True
548.tiff,2,default_51,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,10,15,24,10,15,24,0,0,2,238,238,266.09,266.09,True,True,True,True,True,0.0,0.0,True,0,True,True
548.tiff,2,gray_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,9,14,22,9,14,22,0,0,2,238,238,266.09,266.09,True,True,True,True,True,1.5,1.5,True,0,True,True
548.tiff,2,hem_bbox,0.22744294261267478,0.22744294261267478,32.975303229224245,32.975303229224245,9,13,21,9,13,21,0,0,2,238,238,266.09,266.09,True,True,True,True,True,2.062,2.062,True,0,True,True
549.tiff,0,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,7,9,11,7,9,11,0,0,1,27,27,442.72,442.72,True,True,True,True,True,0.0,0.0,True,0,True,True
549.tiff,0,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,7,8,9,7,8,9,0,0,0,27,27,442.72,442.72,True,True,True,True,True,2.062,2.062,True,0,True,True
549.tiff,0,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,6,7,9,6,7,9,0,0,1,27,27,442.72,442.72,True,True,True,True,True,2.062,2.062,True,0,True,True
549.tiff,1,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,9,12,13,9,12,13,0,0,1,27,27,980.64,980.64,True,True,True,True,True,0.0,0.0,True,0,True,True
549.tiff,1,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,9,9,11,9,9,11,0,0,0,27,27,980.64,980.64,True,True,True,True,True,4.924,4.924,True,0,True,True
549.tiff,1,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,9,9,11,9,9,11,0,0,0,27,27,980.64,980.64,True,True,True,True,True,4.924,4.924,True,0,True,True
549.tiff,2,default_51,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,8,10,11,8,10,11,0,0,0,27,27,163.93,163.93,True,True,True,True,True,0.0,0.0,True,0,True,True
549.tiff,2,gray_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,8,10,11,8,10,11,0,0,0,27,27,163.93,163.93,True,True,True,True,True,5.385,5.385,True,0,True,True
549.tiff,2,hem_bbox,0.2263206989100018,0.2263206989100018,33.13881600808609,33.13881600808609,8,10,11,8,10,11,0,0,0,27,27,163.93,163.93,True,True,True,True,True,5.385,5.385,True,0,True,True
