file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,z_at_rank,precision_at_budget
301.tiff,canine cutaneous mast cell tumor,301,14969,41,0.16478,0.1937,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17805,0.9598,109,2,0.0,1.0,29.609,209.0,1913.0,4057.0,6519.0,11689.0,15847.0,10,10,7,2,0.03225806451612903,7.022829269057513,0.7
301.tiff,canine cutaneous mast cell tumor,301,14969,41,0.16478,0.1937,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17805,0.9598,109,2,0.0,1.0,29.609,209.0,1913.0,4057.0,6519.0,11689.0,15847.0,20,20,16,3,0.07373271889400922,6.816386699083012,0.8
301.tiff,canine cutaneous mast cell tumor,301,14969,41,0.16478,0.1937,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17805,0.9598,109,2,0.0,1.0,29.609,209.0,1913.0,4057.0,6519.0,11689.0,15847.0,30,30,25,4,0.1152073732718894,6.6482252251530385,0.8333333333333334
301.tiff,canine cutaneous mast cell tumor,301,14969,41,0.16478,0.1937,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17805,0.9598,109,2,0.0,1.0,29.609,209.0,1913.0,4057.0,6519.0,11689.0,15847.0,50,50,41,5,0.1889400921658986,6.387912418078275,0.82
402.tiff,human neuroendocrine tumor,402,20254,29,0.66886,0.87369,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17169,0.9562,79,2,0.0,1.0,33.139,106.0,254.0,596.0,1124.0,1330.0,2709.0,10,10,5,2,0.04807692307692308,11.835284596021713,0.5
402.tiff,human neuroendocrine tumor,402,20254,29,0.66886,0.87369,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17169,0.9562,79,2,0.0,1.0,33.139,106.0,254.0,596.0,1124.0,1330.0,2709.0,20,20,11,4,0.10576923076923077,11.295180052386783,0.55
402.tiff,human neuroendocrine tumor,402,20254,29,0.66886,0.87369,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17169,0.9562,79,2,0.0,1.0,33.139,106.0,254.0,596.0,1124.0,1330.0,2709.0,30,30,18,4,0.17307692307692307,10.90803850863006,0.6
402.tiff,human neuroendocrine tumor,402,20254,29,0.66886,0.87369,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17169,0.9562,79,2,0.0,1.0,33.139,106.0,254.0,596.0,1124.0,1330.0,2709.0,50,50,30,6,0.28846153846153844,10.382951483601067,0.6
403.tiff,human neuroendocrine tumor,403,20334,33,0.29527,0.42626,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,17236,0.9535,42,2,0.0,1.0,33.06,99.0,471.0,604.0,1072.0,2147.0,2147.0,10,10,4,1,0.07692307692307693,10.923627525168941,0.4
403.tiff,human neuroendocrine tumor,403,20334,33,0.29527,0.42626,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,17236,0.9535,42,2,0.0,1.0,33.06,99.0,471.0,604.0,1072.0,2147.0,2147.0,20,20,6,3,0.11538461538461539,10.29288292968617,0.3
