file_name,seed_index,tumor_type,z,recall,mitoses_lost,n_kept,coverage_frac,cut_vs_z1_pct
548.tiff,0,human melanoma,11.3,0.13445378151260504,206,51,0.0044018863358384185,99.75492551657857
548.tiff,0,human melanoma,11.4,0.13025210084033614,207,49,0.004225287626971201,99.7645362806343
548.tiff,0,human melanoma,11.5,0.12605042016806722,208,48,0.004133717926077089,99.76934166266219
548.tiff,0,human melanoma,11.6,0.11764705882352941,210,46,0.003970200603051887,99.77895242671792
548.tiff,0,human melanoma,11.7,0.1134453781512605,211,45,0.003878630902157775,99.7837578087458
548.tiff,0,human melanoma,11.8,0.1092436974789916,212,43,0.0037020321932905572,99.79336857280153
548.tiff,0,human melanoma,11.9,0.09663865546218488,215,39,0.0033619161613981387,99.81259010091303
548.tiff,0,human melanoma,12.0,0.09243697478991597,216,37,0.0031918581454519293,99.82220086496876
548.tiff,0,human melanoma,12.1,0.08403361344537816,218,35,0.00302180012950572,99.8318116290245
548.tiff,0,human melanoma,12.2,0.06722689075630252,222,29,0.0025181667745881,99.86064392119174
548.tiff,0,human melanoma,12.3,0.06302521008403361,223,26,0.0022565390577477776,99.87506006727534
548.tiff,0,human melanoma,12.4,0.0546218487394958,225,21,0.0018444754037242705,99.89908697741471
548.tiff,0,human melanoma,12.5,0.05042016806722689,226,20,0.001752905702830158,99.90389235944258
548.tiff,0,human melanoma,12.6,0.046218487394957986,227,18,0.0015828476868839484,99.91350312349832
548.tiff,0,human melanoma,12.7,0.046218487394957986,227,18,0.0015828476868839484,99.91350312349832
548.tiff,0,human melanoma,12.8,0.046218487394957986,227,18,0.0015828476868839484,99.91350312349832
548.tiff,0,human melanoma,12.9,0.04201680672268908,228,17,0.0015043593718318518,99.91830850552618
548.tiff,0,human melanoma,13.0,0.037815126050420166,229,16,0.0014127896709377392,99.92311388755407
548.tiff,0,human melanoma,13.1,0.03361344537815126,230,15,0.0013212199700436264,99.92791926958193
548.tiff,0,human melanoma,13.2,0.029411764705882353,231,14,0.0012361909620705218,99.9327246516098
548.tiff,0,human melanoma,13.3,0.029411764705882353,231,14,0.0012361909620705218,99.9327246516098
548.tiff,0,human melanoma,13.4,0.029411764705882353,231,13,0.001144621261176409,99.93753003363767
548.tiff,0,human melanoma,13.5,0.025210084033613446,232,11,0.0009745632452301997,99.94714079769341
548.tiff,0,human melanoma,13.6,0.025210084033613446,232,11,0.0009745632452301997,99.94714079769341
548.tiff,0,human melanoma,13.7,0.02100840336134454,233,10,0.0008829935443360869,99.95194617972129
548.tiff,0,human melanoma,13.8,0.02100840336134454,233,10,0.0008829935443360869,99.95194617972129
548.tiff,0,human melanoma,13.9,0.02100840336134454,233,8,0.0007063948354688696,99.96155694377703
548.tiff,0,human melanoma,14.0,0.02100840336134454,233,7,0.0006148251345747569,99.96636232580491
548.tiff,0,human melanoma,14.1,0.02100840336134454,233,6,0.0005232554336806442,99.97116770783278
548.tiff,0,human melanoma,14.2,0.01680672268907563,234,5,0.0004316857327865314,99.97597308986064
548.tiff,0,human melanoma,14.3,0.012605042016806723,235,4,0.00034011603189241867,99.98077847188853
548.tiff,0,human melanoma,14.4,0.008403361344537815,236,3,0.000255087023919314,99.98558385391638
548.tiff,0,human melanoma,14.5,0.008403361344537815,236,2,0.0001765987088672174,99.99038923594425
548.tiff,0,human melanoma,14.6,0.004201680672268907,237,1,9.156970089411272e-05,99.99519461797213
548.tiff,0,human melanoma,14.7,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,14.8,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,14.9,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.0,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.1,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.2,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.3,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.4,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.5,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.6,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.7,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.8,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,15.9,0.0,238,0,0.0,100.0
548.tiff,0,human melanoma,16.0,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,1.0,1.0,0,18187,0.914755149160502,0.0
548.tiff,1,human melanoma,1.1,1.0,0,17554,0.9020335014291414,3.4805080552042678
548.tiff,1,human melanoma,1.2,1.0,0,16922,0.8881541510507623,6.95551767746192
548.tiff,1,human melanoma,1.3,1.0,0,16322,0.8750727652087462,10.254577445428048
548.tiff,1,human melanoma,1.4,1.0,0,15721,0.8603496654435571,13.559135646340792
548.tiff,1,human melanoma,1.5,1.0,0,15115,0.8446323803543747,16.89118601198658
548.tiff,1,human melanoma,1.6,1.0,0,14532,0.828555357154537,20.096772419860343
548.tiff,1,human melanoma,1.7,1.0,0,13937,0.810692724787264,23.368340023093413
548.tiff,1,human melanoma,1.8,1.0,0,13310,0.790396954653376,26.81585748061802
548.tiff,1,human melanoma,1.9,1.0,0,12702,0.7687930459352864,30.15890471215703
548.tiff,1,human melanoma,2.0,1.0,0,12076,0.7463846319879128,33.600923736735034
548.tiff,1,human melanoma,2.1,1.0,0,11425,0.7207189529658772,37.180403584978286
548.tiff,1,human melanoma,2.2,1.0,0,10824,0.6956092328421273,40.48496178589102
548.tiff,1,human melanoma,2.3,1.0,0,10181,0.6664769865719574,44.020454170561386
548.tiff,1,human melanoma,2.4,0.9957983193277311,1,9542,0.6374428506956027,47.53395282344531
548.tiff,1,human melanoma,2.5,0.9957983193277311,1,8896,0.6060475246747641,51.08594050695552
548.tiff,1,human melanoma,2.6,0.9915966386554622,2,8336,0.5761958021832833,54.16506295705723
548.tiff,1,human melanoma,2.7,0.9873949579831933,3,7761,0.5451405921943371,57.32666190135811
548.tiff,1,human melanoma,2.8,0.9873949579831933,3,7171,0.5114560236511456,60.57073733985814
548.tiff,1,human melanoma,2.9,0.9873949579831933,3,6576,0.476051252869729,63.84230494309122
548.tiff,1,human melanoma,3.0,0.9789915966386554,5,6034,0.441889213743304,66.82245560015396
548.tiff,1,human melanoma,3.1,0.9789915966386554,5,5553,0.41101060246322496,69.46720184747348
548.tiff,1,human melanoma,3.2,0.9747899159663865,6,5050,0.378549143496262,72.23291361961842
548.tiff,1,human melanoma,3.3,0.9663865546218487,8,4593,0.3482526538861527,74.74569747621928
548.tiff,1,human melanoma,3.4,0.9663865546218487,8,4159,0.3190746227655358,77.13201737504811
548.tiff,1,human melanoma,3.5,0.9663865546218487,8,3745,0.28987696956615583,79.40836861494473
548.tiff,1,human melanoma,3.6,0.9663865546218487,8,3393,0.2645971914264597,81.34381701215155
548.tiff,1,human melanoma,3.7,0.957983193277311,10,3047,0.2394024422947367,83.24627481167867
548.tiff,1,human melanoma,3.8,0.9537815126050421,11,2765,0.21923094532634788,84.79683290262275
548.tiff,1,human melanoma,3.9,0.9495798319327731,12,2522,0.20125058048649674,86.13295210864904
548.tiff,1,human melanoma,4.0,0.9369747899159664,15,2268,0.18193591429075998,87.52955407708804
548.tiff,1,human melanoma,4.1,0.9327731092436975,16,2063,0.16592429802013225,88.65673283114313
548.tiff,1,human melanoma,4.2,0.9243697478991597,18,1890,0.1524766333745397,89.6079617309067
548.tiff,1,human melanoma,4.3,0.9117647058823529,21,1722,0.139741904257337,90.53169846593721
548.tiff,1,human melanoma,4.4,0.9117647058823529,21,1587,0.12914598172530398,91.27398691372959
548.tiff,1,human melanoma,4.5,0.9117647058823529,21,1447,0.11809875138172138,92.04376752625501
548.tiff,1,human melanoma,4.6,0.9033613445378151,23,1323,0.10834657823649838,92.72557321163468
548.tiff,1,human melanoma,4.7,0.9033613445378151,23,1225,0.1008116999914971,93.26441964040248
548.tiff,1,human melanoma,4.8,0.8865546218487395,27,1119,0.09222377018621353,93.84725353274317
548.tiff,1,human melanoma,4.9,0.8781512605042017,29,1030,0.08527101361118197,94.33661406499148
548.tiff,1,human melanoma,5.0,0.8739495798319328,30,950,0.07872377999725291,94.7764887007203
548.tiff,1,human melanoma,5.1,0.8529411764705882,35,872,0.07227465677713897,95.2053664705559
548.tiff,1,human melanoma,5.2,0.8403361344537815,38,808,0.06731681154301487,95.55726617913895
548.tiff,1,human melanoma,5.3,0.8403361344537815,38,754,0.06286259966380839,95.8541815582559
548.tiff,1,human melanoma,5.4,0.8361344537815126,39,709,0.0592194337068069,96.10161104085336
548.tiff,1,human melanoma,5.5,0.8361344537815126,39,659,0.05509225647365082,96.37653268818387
548.tiff,1,human melanoma,5.6,0.8109243697478992,45,616,0.051612607839674536,96.6129653048881
548.tiff,1,human melanoma,5.7,0.7983193277310925,48,577,0.048597348403089824,96.8274041898059
548.tiff,1,human melanoma,5.8,0.7941176470588235,49,549,0.046242698951526925,96.981360312311
548.tiff,1,human melanoma,5.9,0.7899159663865546,50,518,0.04367874732649177,97.15181173365592
548.tiff,1,human melanoma,6.0,0.773109243697479,54,479,0.040532674031486894,97.3662506185737
548.tiff,1,human melanoma,6.1,0.7563025210084033,58,455,0.03848543714721137,97.49821300929236
548.tiff,1,human melanoma,6.2,0.7521008403361344,59,432,0.03656247342843501,97.62467696706439
548.tiff,1,human melanoma,6.3,0.7310924369747899,64,413,0.03500578851323509,97.72914719304998
548.tiff,1,human melanoma,6.4,0.7142857142857143,68,389,0.03310244687322175,97.86110958376862
548.tiff,1,human melanoma,6.5,0.7016806722689075,71,368,0.03136262255623361,97.97657667564744
548.tiff,1,human melanoma,6.6,0.6932773109243697,73,349,0.029792856255191676,98.08104690163304
548.tiff,1,human melanoma,6.7,0.680672268907563,76,335,0.028648234994015268,98.15802496288558
548.tiff,1,human melanoma,6.8,0.6596638655462185,81,313,0.026816840976133013,98.278990487711
548.tiff,1,human melanoma,6.9,0.6554621848739496,82,296,0.02533864437598519,98.37246384780337
548.tiff,1,human melanoma,7.0,0.6386554621848739,86,280,0.023991261634257532,98.46043877494914
548.tiff,1,human melanoma,7.1,0.6260504201680672,89,268,0.02302977977486935,98.52641997030847
548.tiff,1,human melanoma,7.2,0.6008403361344538,95,255,0.021963646828745038,98.59789959861439
548.tiff,1,human melanoma,7.3,0.5840336134453782,99,243,0.020969461504751815,98.66388079397372
548.tiff,1,human melanoma,7.4,0.5672268907563025,103,227,0.01953704975505105,98.75185572111948
548.tiff,1,human melanoma,7.5,0.5546218487394958,106,216,0.018588649281504884,98.81233848353219
548.tiff,1,human melanoma,7.6,0.5336134453781513,111,202,0.017378621091118394,98.88931654478473
548.tiff,1,human melanoma,7.7,0.49159663865546216,121,184,0.015861180333444524,98.98828833782372
548.tiff,1,human melanoma,7.8,0.4789915966386555,124,177,0.0152725179705538,99.02677736845
548.tiff,1,human melanoma,7.9,0.46638655462184875,127,167,0.014409146504980737,99.0817616979161
548.tiff,1,human melanoma,8.0,0.4327731092436975,135,152,0.013166414849989207,99.16423819211525
548.tiff,1,human melanoma,8.1,0.42016806722689076,138,143,0.012381531699468241,99.21372408863473
548.tiff,1,human melanoma,8.2,0.39915966386554624,143,134,0.011609729934789292,99.26320998515423
548.tiff,1,human melanoma,8.3,0.3907563025210084,145,128,0.01107993380818764,99.29620058283389
548.tiff,1,human melanoma,8.4,0.3697478991596639,150,121,0.010484730752375908,99.33468961346016
548.tiff,1,human melanoma,8.5,0.36134453781512604,152,118,0.010242725114298608,99.3511849123
548.tiff,1,human melanoma,8.6,0.35714285714285715,153,117,0.010151155413404497,99.35668334524661
548.tiff,1,human melanoma,8.7,0.3445378151260504,156,112,0.009712928987696956,99.38417550997966
548.tiff,1,human melanoma,8.8,0.3319327731092437,159,109,0.009457841963777643,99.40067080881948
548.tiff,1,human melanoma,8.9,0.3277310924369748,160,107,0.009281243254910426,99.41166767471272
548.tiff,1,human melanoma,9.0,0.31512605042016806,163,102,0.008856098215044902,99.43915983944575
548.tiff,1,human melanoma,9.1,0.29411764705882354,168,94,0.008149703379576032,99.48314730301864
548.tiff,1,human melanoma,9.2,0.27310924369747897,173,86,0.007456389929949179,99.52713476659152
548.tiff,1,human melanoma,9.3,0.2605042016806723,176,82,0.007096651819293736,99.54912849837795
548.tiff,1,human melanoma,9.4,0.2605042016806723,176,81,0.007011622811320632,99.55462693132458
548.tiff,1,human melanoma,9.5,0.25630252100840334,177,80,0.006939675189189543,99.56012536427117
548.tiff,1,human melanoma,9.6,0.24369747899159663,180,76,0.006573396385613092,99.58211909605762
548.tiff,1,human melanoma,9.7,0.226890756302521,184,72,0.006213658274957649,99.60411282784406
548.tiff,1,human melanoma,9.8,0.21428571428571427,187,68,0.00587354224306523,99.6261065596305
548.tiff,1,human melanoma,9.9,0.20588235294117646,189,64,0.005526885518251804,99.64810029141694
548.tiff,1,human melanoma,10.0,0.20168067226890757,190,63,0.005435315817357691,99.65359872436356
548.tiff,1,human melanoma,10.1,0.18487394957983194,194,58,0.005010170777492167,99.68109088909661
548.tiff,1,human melanoma,10.2,0.18067226890756302,195,56,0.00483357206862495,99.69208775498983
548.tiff,1,human melanoma,10.3,0.16806722689075632,198,52,0.004486915343811524,99.71408148677628
548.tiff,1,human melanoma,10.4,0.16806722689075632,198,49,0.004238369012813217,99.7305767856161
548.tiff,1,human melanoma,10.5,0.15966386554621848,200,47,0.004055229611024992,99.74157365150931
548.tiff,1,human melanoma,10.6,0.15966386554621848,200,47,0.004055229611024992,99.74157365150931
548.tiff,1,human melanoma,10.7,0.15546218487394958,201,46,0.003963659910130879,99.74707208445594
548.tiff,1,human melanoma,10.8,0.13445378151260504,206,41,0.0035319741773443478,99.77456424918898
548.tiff,1,human melanoma,10.9,0.13025210084033614,207,38,0.003296509232188058,99.79105954802881
548.tiff,1,human melanoma,11.0,0.11764705882352941,210,33,0.0028582828064805184,99.81855171276186
548.tiff,1,human melanoma,11.1,0.1134453781512605,211,32,0.0027732537985074137,99.82405014570847
548.tiff,1,human melanoma,11.2,0.1134453781512605,211,32,0.0027732537985074137,99.82405014570847
548.tiff,1,human melanoma,11.3,0.10504201680672269,213,29,0.0025050853887460837,99.8405454445483
548.tiff,1,human melanoma,11.4,0.10084033613445378,214,28,0.002420056380772979,99.84604387749492
548.tiff,1,human melanoma,11.5,0.09663865546218488,215,26,0.00224999836482677,99.85704074338814
548.tiff,1,human melanoma,11.6,0.09243697478991597,216,25,0.002158428663932657,99.86253917633474
548.tiff,1,human melanoma,11.7,0.08403361344537816,218,22,0.001916423025855359,99.87903447517458
548.tiff,1,human melanoma,11.8,0.06722689075630252,222,18,0.0015566849151999163,99.90102820696102
548.tiff,1,human melanoma,11.9,0.06302521008403361,223,17,0.0014651152143058035,99.90652663990763
548.tiff,1,human melanoma,12.0,0.0546218487394958,225,15,0.0012950571983595942,99.91752350580084
548.tiff,1,human melanoma,12.1,0.0546218487394958,225,15,0.0012950571983595942,99.91752350580084
548.tiff,1,human melanoma,12.2,0.046218487394957986,227,13,0.0011119177965713688,99.92852037169406
548.tiff,1,human melanoma,12.3,0.037815126050420166,229,11,0.0009353190877041513,99.93951723758728
548.tiff,1,human melanoma,12.4,0.037815126050420166,229,11,0.0009353190877041513,99.93951723758728
548.tiff,1,human melanoma,12.5,0.029411764705882353,231,9,0.0007783424575999582,99.9505141034805
548.tiff,1,human melanoma,12.6,0.029411764705882353,231,9,0.0007783424575999582,99.9505141034805
548.tiff,1,human melanoma,12.7,0.02100840336134454,233,7,0.0006082844416537488,99.96151096937372
548.tiff,1,human melanoma,12.8,0.01680672268907563,234,6,0.0005232554336806442,99.96700940232034
548.tiff,1,human melanoma,12.9,0.01680672268907563,234,6,0.0005232554336806442,99.96700940232034
548.tiff,1,human melanoma,13.0,0.008403361344537815,236,3,0.0002681684097613301,99.98350470116016
548.tiff,1,human melanoma,13.1,0.008403361344537815,236,3,0.0002681684097613301,99.98350470116016
548.tiff,1,human melanoma,13.2,0.008403361344537815,236,3,0.0002681684097613301,99.98350470116016
548.tiff,1,human melanoma,13.3,0.008403361344537815,236,3,0.0002681684097613301,99.98350470116016
548.tiff,1,human melanoma,13.4,0.008403361344537815,236,2,0.00018313940178822543,99.98900313410678
548.tiff,1,human melanoma,13.5,0.008403361344537815,236,2,0.00018313940178822543,99.98900313410678
548.tiff,1,human melanoma,13.6,0.008403361344537815,236,2,0.00018313940178822543,99.98900313410678
548.tiff,1,human melanoma,13.7,0.004201680672268907,237,1,9.156970089411272e-05,99.99450156705339
548.tiff,1,human melanoma,13.8,0.004201680672268907,237,1,9.156970089411272e-05,99.99450156705339
548.tiff,1,human melanoma,13.9,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.0,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.1,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.2,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.3,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.4,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.5,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.6,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.7,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.8,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,14.9,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.0,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.1,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.2,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.3,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.4,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.5,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.6,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.7,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.8,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,15.9,0.0,238,0,0.0,100.0
548.tiff,1,human melanoma,16.0,0.0,238,0,0.0,100.0
548.tiff,2,human melanoma,1.0,1.0,0,19544,0.9327093512286692,0.0
548.tiff,2,human melanoma,1.1,1.0,0,18827,0.9202624125999909,3.6686451084731897
548.tiff,2,human melanoma,1.2,1.0,0,18220,0.9084826246492553,6.7744576340564855
548.tiff,2,human melanoma,1.3,1.0,0,17617,0.8971476038171484,9.859803520261979
548.tiff,2,human melanoma,1.4,1.0,0,17062,0.8858060422921205,12.69954973393369
548.tiff,2,human melanoma,1.5,1.0,0,16528,0.8738496556325177,15.43184609087188
548.tiff,2,human melanoma,1.6,1.0,0,15960,0.860330043364794,18.338108882521485
548.tiff,2,human melanoma,1.7,1.0,0,15375,0.845724676072183,21.33135489152681
548.tiff,2,human melanoma,1.8,1.0,0,14846,0.8316752676778578,24.038067949242738
548.tiff,2,human melanoma,1.9,1.0,0,14232,0.8149180124142351,27.17969709373721
548.tiff,2,human melanoma,2.0,1.0,0,13622,0.7966302350070966,30.30085959885387
548.tiff,2,human melanoma,2.1,1.0,0,13034,0.7771978363387817,33.30945558739254
548.tiff,2,human melanoma,2.2,1.0,0,12438,0.7564638397791862,36.35898485468686
548.tiff,2,human melanoma,2.3,1.0,0,11813,0.7332312985237656,39.556897257470325
548.tiff,2,human melanoma,2.4,1.0,0,11246,0.7108359659622341,42.45804338927548
548.tiff,2,human melanoma,2.5,1.0,0,10641,0.6850590951605413,45.55362259516988
548.tiff,2,human melanoma,2.6,0.9957983193277311,1,10064,0.6600801888952116,48.50593532541957
548.tiff,2,human melanoma,2.7,0.9957983193277311,1,9507,0.6337800626598382,51.355914858780196
548.tiff,2,human melanoma,2.8,0.9957983193277311,1,8902,0.6037582821524112,54.45149406467458
548.tiff,2,human melanoma,2.9,0.9957983193277311,1,8274,0.5707147015154785,57.664756446991404
548.tiff,2,human melanoma,3.0,0.9915966386554622,2,7701,0.5390577477777996,60.596602537863276
548.tiff,2,human melanoma,3.1,0.9915966386554622,2,7126,0.5065897481179156,63.53868194842407
548.tiff,2,human melanoma,3.2,0.9873949579831933,3,6571,0.474422620332398,66.37842816209579
548.tiff,2,human melanoma,3.3,0.9873949579831933,3,6030,0.4411959002936771,69.14654113794515
548.tiff,2,human melanoma,3.4,0.9831932773109243,4,5520,0.40904839458692255,71.75603765861645
548.tiff,2,human melanoma,3.5,0.9831932773109243,4,5058,0.3784902772599729,74.11993450675399
548.tiff,2,human melanoma,3.6,0.9831932773109243,4,4620,0.3498093388013526,76.36103151862464
548.tiff,2,human melanoma,3.7,0.9831932773109243,4,4189,0.3204547089718685,78.56631191158412
548.tiff,2,human melanoma,3.8,0.9789915966386554,5,3813,0.2949394658870161,80.49017601309865
548.tiff,2,human melanoma,3.9,0.9789915966386554,5,3469,0.27065387307131317,82.25030699959066
548.tiff,2,human melanoma,4.0,0.9747899159663865,6,3158,0.24847438337617486,83.84158821121572
548.tiff,2,human melanoma,4.1,0.9705882352941176,7,2882,0.22840099680160117,85.2537863282849
548.tiff,2,human melanoma,4.2,0.9621848739495799,9,2627,0.20994970207143746,86.55853458862055
548.tiff,2,human melanoma,4.3,0.957983193277311,10,2388,0.19210015109000647,87.78141629144494
548.tiff,2,human melanoma,4.4,0.9495798319327731,12,2177,0.17589231403174851,88.86103151862464
548.tiff,2,human melanoma,4.5,0.9411764705882353,14,1975,0.16005729646998804,89.89459680720425
548.tiff,2,human melanoma,4.6,0.9411764705882353,14,1811,0.14726370111649628,90.73372902169464
548.tiff,2,human melanoma,4.7,0.9369747899159664,15,1629,0.1328218511469105,91.66496111338517
548.tiff,2,human melanoma,4.8,0.9369747899159664,15,1506,0.1231481663167396,92.29431027425296
548.tiff,2,human melanoma,4.9,0.9327731092436975,16,1386,0.11388000444767118,92.90830945558739
548.tiff,2,human melanoma,5.0,0.9285714285714286,17,1270,0.10443524386973556,93.501841997544
548.tiff,2,human melanoma,5.1,0.9201680672268907,19,1183,0.09750865006638804,93.94699140401146
548.tiff,2,human melanoma,5.2,0.907563025210084,22,1090,0.0900849636010439,94.42284076954563
548.tiff,2,human melanoma,5.3,0.8949579831932774,25,1013,0.08391054948361229,94.81682357756857
548.tiff,2,human melanoma,5.4,0.8949579831932774,25,946,0.07865183237512181,95.15963978714696
548.tiff,2,human melanoma,5.5,0.8865546218487395,27,876,0.07300067369137087,95.5178059762587
548.tiff,2,human melanoma,5.6,0.8781512605042017,29,816,0.06813439815814087,95.8248055669259
548.tiff,2,human melanoma,5.7,0.8739495798319328,30,765,0.06396143607453773,96.08575521899304
548.tiff,2,human melanoma,5.8,0.8613445378151261,33,712,0.059631497360830406,96.35693819074908
548.tiff,2,human melanoma,5.9,0.8529411764705882,35,682,0.05715911543668936,96.51043798608269
548.tiff,2,human melanoma,6.0,0.8529411764705882,35,636,0.053457083243398804,96.74580433892754
548.tiff,2,human melanoma,6.1,0.8445378151260504,37,596,0.05035679479884099,96.95047073270568
548.tiff,2,human melanoma,6.2,0.8361344537815126,39,557,0.047125692495863014,97.15002046663938
548.tiff,2,human melanoma,6.3,0.8277310924369747,41,530,0.04490185690272028,97.28817028243962
548.tiff,2,human melanoma,6.4,0.8109243697478992,45,498,0.04226595765555403,97.45190339746213
548.tiff,2,human melanoma,6.5,0.7941176470588235,49,478,0.040702732047433104,97.55423659435121
548.tiff,2,human melanoma,6.6,0.7773109243697479,53,455,0.038786309021577745,97.67191977077364
548.tiff,2,human melanoma,6.7,0.773109243697479,54,439,0.03751087390198118,97.7537863282849
548.tiff,2,human melanoma,6.8,0.7605042016806722,57,423,0.036156950467332506,97.83565288579615
548.tiff,2,human melanoma,6.9,0.7521008403361344,59,405,0.03463296901673763,97.9277527629963
548.tiff,2,human melanoma,7.0,0.7310924369747899,64,380,0.032572650746620094,98.05566925910766
548.tiff,2,human melanoma,7.1,0.7184873949579832,67,359,0.0307870415791849,98.16311911584118
548.tiff,2,human melanoma,7.2,0.7184873949579832,67,350,0.030061024664953005,98.20916905444126
548.tiff,2,human melanoma,7.3,0.7016806722689075,71,340,0.029223815971063976,98.2603356528858
548.tiff,2,human melanoma,7.4,0.680672268907563,76,321,0.02766059036294305,98.3575521899304
548.tiff,2,human melanoma,7.5,0.6764705882352942,77,311,0.026771056125685956,98.40871878837496
548.tiff,2,human melanoma,7.6,0.6638655462184874,80,296,0.025528324470694426,98.48546868604176
548.tiff,2,human melanoma,7.7,0.6470588235294118,84,279,0.024043587177625596,98.57245190339746
548.tiff,2,human melanoma,7.8,0.634453781512605,87,269,0.02316713432621052,98.623618501842
548.tiff,2,human melanoma,7.9,0.6260504201680672,89,263,0.022656960278371892,98.65431846090871
548.tiff,2,human melanoma,8.0,0.6176470588235294,91,256,0.022074838608402175,98.6901350798199
548.tiff,2,human melanoma,8.1,0.5882352941176471,98,238,0.020590101315333346,98.78223495702005
548.tiff,2,human melanoma,8.2,0.5630252100840336,104,223,0.019308125502815767,98.85898485468687
548.tiff,2,human melanoma,8.3,0.5336134453781513,111,212,0.018346643643427585,98.91526811297585
548.tiff,2,human melanoma,8.4,0.5168067226890757,115,203,0.017574841878748634,98.96131805157593
548.tiff,2,human melanoma,8.5,0.5,119,194,0.016796499421148678,99.00736799017601
548.tiff,2,human melanoma,8.6,0.4831932773109244,123,187,0.01618821497949493,99.04318460908719
548.tiff,2,human melanoma,8.7,0.46218487394957986,128,178,0.015383709750210937,99.08923454768727
548.tiff,2,human melanoma,8.8,0.453781512605042,130,169,0.014631530064295012,99.13528448628736
548.tiff,2,human melanoma,8.9,0.42436974789915966,137,158,0.013689670283669853,99.19156774457633
548.tiff,2,human melanoma,9.0,0.41596638655462187,139,151,0.013081385842016104,99.22738436348752
548.tiff,2,human melanoma,9.1,0.4117647058823529,140,145,0.012551589715414452,99.25808432255424
548.tiff,2,human melanoma,9.2,0.3907563025210084,145,136,0.0117797879507355,99.30413426115432
548.tiff,2,human melanoma,9.3,0.36554621848739494,151,127,0.010994904800214535,99.3501841997544
548.tiff,2,human melanoma,9.4,0.3487394957983193,155,121,0.010523974909901954,99.38088415882113
548.tiff,2,human melanoma,9.5,0.33613445378151263,158,117,0.010183858878009537,99.40135079819893
548.tiff,2,human melanoma,9.6,0.3277310924369748,160,114,0.009922231161169213,99.41670077773229
548.tiff,2,human melanoma,9.7,0.31932773109243695,162,110,0.009562493050513772,99.4371674171101
548.tiff,2,human melanoma,9.8,0.31512605042016806,163,107,0.00930086533367345,99.45251739664347
548.tiff,2,human melanoma,9.9,0.3025210084033613,166,103,0.008941127223018007,99.47298403602129
548.tiff,2,human melanoma,10.0,0.28991596638655465,169,98,0.008529063568994499,99.49856733524355
548.tiff,2,human melanoma,10.1,0.27310924369747897,173,92,0.007992726749471839,99.52926729431027
548.tiff,2,human melanoma,10.2,0.27310924369747897,173,92,0.007992726749471839,99.52926729431027
548.tiff,2,human melanoma,10.3,0.24369747899159663,180,84,0.007279791221081962,99.5702005730659
548.tiff,2,human melanoma,10.4,0.23109243697478993,183,80,0.0069265938033475265,99.59066721244372
548.tiff,2,human melanoma,10.5,0.22268907563025211,185,76,0.006599559157297124,99.61113385182153
548.tiff,2,human melanoma,10.6,0.22268907563025211,185,76,0.006599559157297124,99.61113385182153
548.tiff,2,human melanoma,10.7,0.21008403361344538,188,71,0.006154792038668576,99.6367171510438
548.tiff,2,human melanoma,10.8,0.19747899159663865,191,67,0.00580813531385515,99.65718379042161
548.tiff,2,human melanoma,10.9,0.18067226890756302,195,63,0.005481100667804747,99.67765042979943
548.tiff,2,human melanoma,11.0,0.1638655462184874,199,59,0.005127903250070312,99.69811706917724
548.tiff,2,human melanoma,11.1,0.15966386554621848,200,58,0.005042874242097208,99.70323372902169
548.tiff,2,human melanoma,11.2,0.15126050420168066,202,54,0.004702758210204789,99.7237003683995
