file_name,image_id,tumor_type,mpp,seed_ann_id,map_median,mad_scale,deep_floor,n_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,128.0,1292.0,3657.0,7047.0,9728.0,,tm_score,1.70454,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,128.0,1292.0,3657.0,7047.0,9728.0,,tm_score,1.70454,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,128.0,1292.0,3657.0,7047.0,9728.0,,tm_score,1.70454,5000,5000,121,67,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,25,25,21,2,0.16153846153846155
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,50,50,42,5,0.3230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,100,100,62,13,0.47692307692307695
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,250,250,86,36,0.6615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,500,500,99,49,0.7615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,1000,1000,107,62,0.823076923076923
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,1.5,True,False,130,90,11560,0.7935,87,2,0.0,0.9923076923076923,30.222,108.0,794.0,4003.0,7830.0,11354.0,,chromatin_od,1.70454,5000,5000,118,82,0.9076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,500,500,94,32,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,128.0,1292.0,3657.0,7047.0,,,tm_score,2.32597,5000,5000,121,67,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,25,25,21,2,0.16153846153846155
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,50,50,42,5,0.3230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,100,100,62,13,0.47692307692307695
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,250,250,86,36,0.6615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,500,500,99,50,0.7615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,1000,1000,108,62,0.8307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.0,True,False,130,90,9216,0.6759,84,2,0.0,0.9769230769230769,30.222,108.0,763.0,3762.0,6992.0,,,chromatin_od,2.32597,5000,5000,119,84,0.9153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,500,500,94,32,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,128.0,1292.0,3657.0,,,,tm_score,2.9474,5000,5000,121,67,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,25,25,21,2,0.16153846153846155
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,50,50,42,5,0.3230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,100,100,62,13,0.47692307692307695
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,250,250,86,37,0.6615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,500,500,99,50,0.7615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,1000,1000,107,63,0.823076923076923
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,2000,2000,112,68,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,2.5,True,False,130,90,6117,0.4817,75,2,0.0,0.9307692307692308,30.222,108.0,704.0,3563.0,,,,chromatin_od,2.9474,5000,5000,119,75,0.9153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,500,500,94,32,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,tm_score,score,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,128.0,1292.0,,,,,tm_score,3.56884,5000,3366,115,59,0.8846153846153846
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,25,25,21,2,0.16153846153846155
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,50,50,42,5,0.3230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,100,100,63,14,0.4846153846153846
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,250,250,89,36,0.6846153846153846
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,500,500,100,48,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,1000,1000,108,56,0.8307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,2000,2000,112,58,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.15976,1.24287,-2.02406,15445,chromatin_od,od,True,3.0,True,False,130,90,3366,0.2782,59,1,0.0,0.8846153846153846,30.222,105.0,595.0,,,,,chromatin_od,3.56884,5000,3366,115,59,0.8846153846153846
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,25,25,16,8,0.19753086419753085
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,50,50,32,15,0.3950617283950617
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,100,100,46,23,0.5679012345679012
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,250,250,55,44,0.6790123456790124
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,500,500,67,60,0.8271604938271605
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,1000,1000,74,86,0.9135802469135802
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,2000,2000,80,99,0.9876543209876543
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.12954,5000,5000,81,102,1.0
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,25,25,18,6,0.2222222222222222
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,50,50,34,15,0.41975308641975306
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,100,100,48,21,0.5925925925925926
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,250,250,60,38,0.7407407407407407
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,500,500,69,59,0.8518518518518519
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,1000,1000,77,84,0.9506172839506173
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,2000,2000,78,95,0.9629629629629629
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-1.0,True,False,81,102,16755,0.9442,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4873.0,4873.0,chromatin_od,-0.12954,5000,5000,81,102,1.0
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,25,25,16,8,0.19753086419753085
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,50,50,32,15,0.3950617283950617
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,100,100,46,23,0.5679012345679012
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,250,250,55,44,0.6790123456790124
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,500,500,67,60,0.8271604938271605
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,1000,1000,74,86,0.9135802469135802
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,2000,2000,80,99,0.9876543209876543
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.07015,5000,5000,81,102,1.0
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,25,25,18,6,0.2222222222222222
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,50,50,34,15,0.41975308641975306
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,100,100,48,21,0.5925925925925926
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,250,250,60,38,0.7407407407407407
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,500,500,69,59,0.8518518518518519
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,1000,1000,77,84,0.9506172839506173
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,2000,2000,78,95,0.9629629629629629
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,chromatin_od,od,True,-0.5,True,False,81,102,16728,0.9437,102,2,0.0,1.0,32.63,71.0,392.0,746.0,846.0,4869.0,4869.0,chromatin_od,-0.07015,5000,5000,81,102,1.0
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,0.0,True,False,81,102,16556,0.9401,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.01077,25,25,16,8,0.19753086419753085
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,0.0,True,False,81,102,16556,0.9401,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.01077,50,50,32,15,0.3950617283950617
094.tiff,94,human breast cancer,0.2298,2512,-0.01077,0.11876,-0.18892,16755,tm_score,score,True,0.0,True,False,81,102,16556,0.9401,102,2,0.0,1.0,32.63,87.0,455.0,807.0,1440.0,2596.0,2596.0,tm_score,-0.01077,100,100,46,23,0.5679012345679012
