file_name,seed_index,pass_name,n_clicks,statistic,contrast,auc,ci_lo,ci_hi,n_pos,n_neg
246.tiff,4,1click,1,cos_rawpixel_ccoeff,tp_vs_unannotated,0.7948,0.7448,0.8449,111,20824
246.tiff,4,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.618,0.5461,0.69,111,123
246.tiff,4,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.7591,0.7068,0.8115,111,20824
246.tiff,4,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6191,0.5471,0.691,111,123
246.tiff,4,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.754,0.7014,0.8066,111,20824
246.tiff,0,3click,3,chromatin,tp_vs_lookalike,0.7678,0.7058,0.8298,107,123
246.tiff,0,3click,3,chromatin,tp_vs_unannotated,0.9615,0.9359,0.987,107,20380
246.tiff,0,3click,3,blob_native,tp_vs_lookalike,0.7433,0.6793,0.8074,109,123
246.tiff,0,3click,3,blob_native,tp_vs_unannotated,0.9716,0.9497,0.9935,109,20824
246.tiff,0,3click,3,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9591,0.932,0.9861,109,123
246.tiff,0,3click,3,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9991,0.9952,1.003,109,20824
246.tiff,0,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.9577,0.9302,0.9852,109,123
246.tiff,0,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9991,0.9952,1.003,109,20824
246.tiff,0,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9624,0.9365,0.9883,109,123
246.tiff,0,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9991,0.9951,1.0031,109,20824
246.tiff,0,3click,3,cos_kaiko_vits16,tp_vs_lookalike,0.5363,0.4618,0.6107,109,123
246.tiff,0,3click,3,cos_kaiko_vits16,tp_vs_unannotated,0.5817,0.5254,0.6379,109,20824
246.tiff,0,3click,3,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5743,0.5005,0.6481,109,123
246.tiff,0,3click,3,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6564,0.6002,0.7126,109,20824
246.tiff,0,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5624,0.4883,0.6365,109,123
246.tiff,0,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6478,0.5915,0.7041,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16,tp_vs_lookalike,0.5323,0.4578,0.6068,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16,tp_vs_unannotated,0.5583,0.5024,0.6143,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5685,0.4946,0.6424,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6243,0.5678,0.6808,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5578,0.4836,0.6319,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6091,0.5526,0.6656,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.6036,0.5307,0.6766,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.7132,0.6583,0.768,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.6754,0.606,0.7448,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.8525,0.8073,0.8977,109,20824
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6702,0.6005,0.7399,109,123
246.tiff,0,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.811,0.7618,0.8602,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k,tp_vs_lookalike,0.5211,0.4466,0.5957,109,123
246.tiff,0,3click,3,cos_resnet18_in1k,tp_vs_unannotated,0.5514,0.4956,0.6072,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5009,0.4263,0.5754,109,123
246.tiff,0,3click,3,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5826,0.5263,0.6389,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.4861,0.4116,0.5606,109,123
246.tiff,0,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5828,0.5265,0.6391,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5847,0.5112,0.6582,109,123
246.tiff,0,3click,3,cos_resnet18_in1k_16um,tp_vs_unannotated,0.5312,0.4759,0.5865,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6156,0.5432,0.6881,109,123
246.tiff,0,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6381,0.5817,0.6945,109,20824
246.tiff,0,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.6155,0.543,0.688,109,123
246.tiff,0,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.6529,0.5966,0.7091,109,20824
246.tiff,0,3click,3,cos_rawpixel_ccoeff,tp_vs_lookalike,0.7206,0.6545,0.7867,109,123
246.tiff,0,3click,3,cos_rawpixel_ccoeff,tp_vs_unannotated,0.8484,0.8028,0.8941,109,20824
246.tiff,0,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.7009,0.6333,0.7685,109,123
246.tiff,0,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.8022,0.7523,0.8521,109,20824
246.tiff,0,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.7129,0.6462,0.7796,109,123
246.tiff,0,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7803,0.7288,0.8318,109,20824
246.tiff,1,3click,3,chromatin,tp_vs_lookalike,0.7673,0.7052,0.8294,107,123
246.tiff,1,3click,3,chromatin,tp_vs_unannotated,0.9615,0.9359,0.987,107,20380
246.tiff,1,3click,3,blob_native,tp_vs_lookalike,0.7432,0.6791,0.8073,109,123
246.tiff,1,3click,3,blob_native,tp_vs_unannotated,0.9716,0.9497,0.9935,109,20824
246.tiff,1,3click,3,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9174,0.879,0.9557,109,123
246.tiff,1,3click,3,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9991,0.9952,1.003,109,20824
246.tiff,1,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.915,0.8761,0.9538,109,123
246.tiff,1,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9991,0.9951,1.0031,109,20824
246.tiff,1,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9375,0.9041,0.9709,109,123
246.tiff,1,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9991,0.9953,1.003,109,20824
246.tiff,1,3click,3,cos_kaiko_vits16,tp_vs_lookalike,0.5449,0.4706,0.6193,109,123
246.tiff,1,3click,3,cos_kaiko_vits16,tp_vs_unannotated,0.5657,0.5096,0.6217,109,20824
246.tiff,1,3click,3,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5862,0.5127,0.6597,109,123
246.tiff,1,3click,3,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6339,0.5774,0.6903,109,20824
246.tiff,1,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5729,0.4991,0.6467,109,123
246.tiff,1,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6177,0.5612,0.6741,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16,tp_vs_lookalike,0.5346,0.4601,0.609,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16,tp_vs_unannotated,0.5388,0.4833,0.5943,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5736,0.4998,0.6474,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.605,0.5486,0.6615,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.57,0.4961,0.6439,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.5944,0.538,0.6508,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5974,0.5242,0.6705,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.707,0.652,0.7621,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.674,0.6045,0.7435,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.8529,0.8078,0.8981,109,20824
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6699,0.6001,0.7396,109,123
246.tiff,1,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.8162,0.7674,0.865,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k,tp_vs_lookalike,0.5368,0.4624,0.6113,109,123
246.tiff,1,3click,3,cos_resnet18_in1k,tp_vs_unannotated,0.5572,0.5012,0.6131,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5124,0.4378,0.587,109,123
246.tiff,1,3click,3,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5663,0.5103,0.6224,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.4885,0.4139,0.563,109,123
246.tiff,1,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5508,0.495,0.6065,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5756,0.5018,0.6494,109,123
246.tiff,1,3click,3,cos_resnet18_in1k_16um,tp_vs_unannotated,0.5551,0.4993,0.611,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6182,0.5458,0.6906,109,123
246.tiff,1,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6907,0.6352,0.7463,109,20824
246.tiff,1,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.5973,0.5242,0.6704,109,123
246.tiff,1,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.6684,0.6124,0.7245,109,20824
246.tiff,1,3click,3,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6848,0.616,0.7536,109,123
246.tiff,1,3click,3,cos_rawpixel_ccoeff,tp_vs_unannotated,0.8528,0.8076,0.8979,109,20824
246.tiff,1,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6606,0.5903,0.7308,109,123
246.tiff,1,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.8165,0.7677,0.8653,109,20824
246.tiff,1,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6853,0.6166,0.7541,109,123
246.tiff,1,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7963,0.7459,0.8467,109,20824
246.tiff,2,3click,3,chromatin,tp_vs_lookalike,0.77,0.7082,0.8318,107,123
246.tiff,2,3click,3,chromatin,tp_vs_unannotated,0.9617,0.9362,0.9872,107,20380
246.tiff,2,3click,3,blob_native,tp_vs_lookalike,0.7446,0.6807,0.8086,109,123
246.tiff,2,3click,3,blob_native,tp_vs_unannotated,0.9716,0.9497,0.9935,109,20824
246.tiff,2,3click,3,cos_fcos_midogpp_r18,tp_vs_lookalike,0.8866,0.8419,0.9313,109,123
246.tiff,2,3click,3,cos_fcos_midogpp_r18,tp_vs_unannotated,0.999,0.9948,1.0032,109,20824
246.tiff,2,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.8867,0.842,0.9314,109,123
246.tiff,2,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.999,0.9947,1.0032,109,20824
246.tiff,2,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9089,0.8686,0.9491,109,123
246.tiff,2,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9991,0.995,1.0031,109,20824
246.tiff,2,3click,3,cos_kaiko_vits16,tp_vs_lookalike,0.5405,0.4661,0.6149,109,123
246.tiff,2,3click,3,cos_kaiko_vits16,tp_vs_unannotated,0.5308,0.4755,0.5861,109,20824
246.tiff,2,3click,3,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5879,0.5145,0.6613,109,123
246.tiff,2,3click,3,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.5863,0.53,0.6426,109,20824
246.tiff,2,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5655,0.4915,0.6395,109,123
246.tiff,2,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.5531,0.4972,0.6089,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16,tp_vs_lookalike,0.5478,0.4735,0.6222,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16,tp_vs_unannotated,0.5474,0.4917,0.6031,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.6096,0.5369,0.6823,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6378,0.5814,0.6942,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.6086,0.5358,0.6813,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6205,0.564,0.677,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5643,0.4902,0.6383,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.6633,0.6072,0.7195,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.6681,0.5982,0.7379,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.8577,0.8131,0.9023,109,20824
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6942,0.6261,0.7623,109,123
246.tiff,2,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.8631,0.8192,0.9071,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k,tp_vs_lookalike,0.5663,0.4923,0.6403,109,123
246.tiff,2,3click,3,cos_resnet18_in1k,tp_vs_unannotated,0.5405,0.485,0.5961,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5895,0.5161,0.6629,109,123
246.tiff,2,3click,3,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5783,0.522,0.6345,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.5417,0.4673,0.6161,109,123
246.tiff,2,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5592,0.5032,0.6151,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5726,0.4988,0.6465,109,123
246.tiff,2,3click,3,cos_resnet18_in1k_16um,tp_vs_unannotated,0.5038,0.4493,0.5582,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6155,0.543,0.688,109,123
246.tiff,2,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6481,0.5918,0.7044,109,20824
246.tiff,2,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.5899,0.5165,0.6633,109,123
246.tiff,2,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.63,0.5735,0.6864,109,20824
246.tiff,2,3click,3,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6576,0.5871,0.728,109,123
246.tiff,2,3click,3,cos_rawpixel_ccoeff,tp_vs_unannotated,0.839,0.7924,0.8857,109,20824
246.tiff,2,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6356,0.564,0.7072,109,123
246.tiff,2,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.8051,0.7554,0.8548,109,20824
246.tiff,2,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6494,0.5785,0.7203,109,123
246.tiff,2,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7505,0.6973,0.8038,109,20824
246.tiff,3,3click,3,chromatin,tp_vs_lookalike,0.7667,0.7046,0.8289,107,123
246.tiff,3,3click,3,chromatin,tp_vs_unannotated,0.9614,0.9358,0.9869,107,20380
246.tiff,3,3click,3,blob_native,tp_vs_lookalike,0.7407,0.6763,0.805,109,123
246.tiff,3,3click,3,blob_native,tp_vs_unannotated,0.9713,0.9493,0.9933,109,20824
246.tiff,3,3click,3,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9408,0.9083,0.9733,109,123
246.tiff,3,3click,3,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9992,0.9954,1.003,109,20824
246.tiff,3,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.9373,0.9039,0.9708,109,123
246.tiff,3,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9992,0.9953,1.003,109,20824
246.tiff,3,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9487,0.9184,0.9789,109,123
246.tiff,3,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9992,0.9954,1.003,109,20824
246.tiff,3,3click,3,cos_kaiko_vits16,tp_vs_lookalike,0.5576,0.4835,0.6318,109,123
246.tiff,3,3click,3,cos_kaiko_vits16,tp_vs_unannotated,0.5763,0.52,0.6325,109,20824
246.tiff,3,3click,3,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5883,0.5149,0.6618,109,123
246.tiff,3,3click,3,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6142,0.5577,0.6707,109,20824
246.tiff,3,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5901,0.5167,0.6634,109,123
246.tiff,3,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6054,0.549,0.6619,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16,tp_vs_lookalike,0.5479,0.4736,0.6222,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16,tp_vs_unannotated,0.5782,0.522,0.6345,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.585,0.5115,0.6585,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6244,0.568,0.6809,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5816,0.508,0.6553,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6197,0.5632,0.6761,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5781,0.5044,0.6518,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.7051,0.65,0.7602,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.6169,0.5445,0.6893,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.7967,0.7464,0.8471,109,20824
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6397,0.5683,0.7111,109,123
246.tiff,3,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.8205,0.7721,0.8689,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k,tp_vs_lookalike,0.5663,0.4923,0.6403,109,123
246.tiff,3,3click,3,cos_resnet18_in1k,tp_vs_unannotated,0.5636,0.5076,0.6196,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.6089,0.5361,0.6816,109,123
246.tiff,3,3click,3,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.6376,0.5811,0.694,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.603,0.53,0.6759,109,123
246.tiff,3,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.6132,0.5567,0.6697,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5875,0.514,0.6609,109,123
246.tiff,3,3click,3,cos_resnet18_in1k_16um,tp_vs_unannotated,0.6173,0.5608,0.6737,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6327,0.5609,0.7044,109,123
246.tiff,3,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.7126,0.6578,0.7675,109,20824
246.tiff,3,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.613,0.5404,0.6855,109,123
246.tiff,3,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.7188,0.6641,0.7734,109,20824
246.tiff,3,3click,3,cos_rawpixel_ccoeff,tp_vs_lookalike,0.669,0.5992,0.7388,109,123
246.tiff,3,3click,3,cos_rawpixel_ccoeff,tp_vs_unannotated,0.8206,0.7722,0.869,109,20824
246.tiff,3,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6525,0.5818,0.7232,109,123
246.tiff,3,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.7864,0.7353,0.8375,109,20824
246.tiff,3,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6446,0.5734,0.7157,109,123
246.tiff,3,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7799,0.7284,0.8315,109,20824
246.tiff,4,3click,3,chromatin,tp_vs_lookalike,0.7671,0.705,0.8292,107,123
246.tiff,4,3click,3,chromatin,tp_vs_unannotated,0.9614,0.9358,0.9869,107,20380
246.tiff,4,3click,3,blob_native,tp_vs_lookalike,0.7392,0.6748,0.8037,109,123
246.tiff,4,3click,3,blob_native,tp_vs_unannotated,0.9713,0.9492,0.9933,109,20824
246.tiff,4,3click,3,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9614,0.9352,0.9877,109,123
246.tiff,4,3click,3,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9991,0.995,1.0031,109,20824
246.tiff,4,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.9614,0.9351,0.9876,109,123
246.tiff,4,3click,3,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9991,0.995,1.0031,109,20824
246.tiff,4,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9621,0.9361,0.9881,109,123
246.tiff,4,3click,3,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.999,0.9949,1.0032,109,20824
246.tiff,4,3click,3,cos_kaiko_vits16,tp_vs_lookalike,0.5468,0.4725,0.6211,109,123
246.tiff,4,3click,3,cos_kaiko_vits16,tp_vs_unannotated,0.5785,0.5222,0.6347,109,20824
246.tiff,4,3click,3,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5697,0.4958,0.6436,109,123
246.tiff,4,3click,3,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6182,0.5617,0.6746,109,20824
246.tiff,4,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5687,0.4947,0.6426,109,123
246.tiff,4,3click,3,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6131,0.5566,0.6696,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16,tp_vs_lookalike,0.5388,0.4644,0.6133,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16,tp_vs_unannotated,0.5717,0.5156,0.6279,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5811,0.5075,0.6547,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6286,0.5721,0.685,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5738,0.5,0.6476,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6184,0.5619,0.6748,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.6039,0.531,0.6769,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.7367,0.6827,0.7906,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.6397,0.5683,0.7111,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.8158,0.767,0.8646,109,20824
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6553,0.5847,0.7259,109,123
246.tiff,4,3click,3,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.8273,0.7796,0.8751,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k,tp_vs_lookalike,0.5399,0.4654,0.6143,109,123
246.tiff,4,3click,3,cos_resnet18_in1k,tp_vs_unannotated,0.5277,0.4724,0.5829,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5618,0.4877,0.6359,109,123
246.tiff,4,3click,3,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5682,0.5121,0.6243,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.5756,0.5018,0.6494,109,123
246.tiff,4,3click,3,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.585,0.5287,0.6413,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5776,0.5039,0.6513,109,123
246.tiff,4,3click,3,cos_resnet18_in1k_16um,tp_vs_unannotated,0.6013,0.5449,0.6577,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6131,0.5405,0.6857,109,123
246.tiff,4,3click,3,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6839,0.6281,0.7396,109,20824
246.tiff,4,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.6154,0.5429,0.6879,109,123
246.tiff,4,3click,3,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.7075,0.6524,0.7625,109,20824
246.tiff,4,3click,3,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6912,0.6229,0.7595,109,123
