subset,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,near_click_detail,od_nan,od_descending,t_run_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
testing_35,human breast cancer,100.tiff,100,1,default_51,2768,5524.0,2327.0,0.22984761284250915,32.63031496062992,4,43,25e53478d0346282ff4630918efeee272041559e,100,98,1,0,,0,True,3.22,9,17,20,30.0,0.9,0.85,0.6666666666666666
testing_35,human breast cancer,100.tiff,100,1,hem_rect_fill,2768,5524.0,2327.0,0.22984761284250915,32.63031496062992,4,43,43709736dc6a287072a659bdae43d634f8e7952c,100,98,1,0,,0,True,2.932,9,17,20,30.0,0.9,0.85,0.6666666666666666
testing_35,human breast cancer,100.tiff,100,1,hem_rect_fill_1um,2768,5524.0,2327.0,0.22984761284250915,32.63031496062992,4,43,7548dc2ee1dab76d0210026a12163516d7faa51b,100,98,1,0,,0,True,2.732,9,17,20,,0.9,0.85,0.6666666666666666
testing_35,human breast cancer,100.tiff,100,2,default_51,2747,230.0,1386.0,0.22984761284250915,32.63031496062992,4,43,3c3fc329376bcbfee817282409f837b99c39a7b0,100,99,1,0,,0,True,2.664,9,17,23,30.0,0.9,0.85,0.7666666666666667
testing_35,human breast cancer,100.tiff,100,2,hem_rect_fill,2747,230.0,1386.0,0.22984761284250915,32.63031496062992,4,43,3aad0b233f1899cae4727876ef094c483a56d61e,100,99,1,0,,0,True,2.501,9,17,23,30.0,0.9,0.85,0.7666666666666667
testing_35,human breast cancer,100.tiff,100,2,hem_rect_fill_1um,2747,230.0,1386.0,0.22984761284250915,32.63031496062992,4,43,870383ba630056ef6e28cc0bef8ca2e31b0fd19a,100,99,1,0,,0,True,2.347,9,17,23,,0.9,0.85,0.7666666666666667
testing_35,human breast cancer,123.tiff,123,0,default_51,3503,4485.0,3273.0,0.2533008895448562,29.609055118110238,4,35,40cb5788d8a39a45c89648b0a410cd9137b98a49,100,94,1,0,,0,True,2.455,6,9,11,30.0,0.6,0.45,0.36666666666666664
testing_35,human breast cancer,123.tiff,123,0,hem_rect_fill,3503,4485.0,3273.0,0.2533008895448562,29.609055118110238,4,35,34afeca8f9023fd732586f012bed34d1d12556e9,100,93,1,0,,0,True,2.104,6,10,13,30.0,0.6,0.5,0.43333333333333335
testing_35,human breast cancer,123.tiff,123,0,hem_rect_fill_1um,3503,4485.0,3273.0,0.2533008895448562,29.609055118110238,4,35,cc8944437e2a81245b7570615587fde5f0aba906,100,93,1,0,,0,True,1.973,6,9,11,,0.6,0.45,0.36666666666666664
testing_35,human breast cancer,123.tiff,123,1,default_51,3468,2268.0,1250.0,0.2533008895448562,29.609055118110238,4,35,168f1394ccf7fec758c1e679269a2cb6d3b51817,100,97,1,0,,0,True,2.596,5,10,13,30.0,0.5,0.5,0.43333333333333335
testing_35,human breast cancer,123.tiff,123,1,hem_rect_fill,3468,2268.0,1250.0,0.2533008895448562,29.609055118110238,4,35,5ebb7ad5462d5040ccf8ce3a8dda47077ec56703,100,97,1,0,,0,True,2.048,5,10,13,30.0,0.5,0.5,0.43333333333333335
testing_35,human breast cancer,123.tiff,123,1,hem_rect_fill_1um,3468,2268.0,1250.0,0.2533008895448562,29.609055118110238,4,35,f8dc861f5653fb08357454130fa8ad3211b4b0e0,100,98,1,0,,0,True,2.0,5,10,13,,0.5,0.5,0.43333333333333335
testing_35,human breast cancer,123.tiff,123,2,default_51,3516,4303.0,4636.0,0.2533008895448562,29.609055118110238,4,35,de85a95d143ce5618c6347eeef1820e5147932f3,100,99,1,0,,0,True,1.991,5,9,11,30.0,0.5,0.45,0.36666666666666664
testing_35,human breast cancer,123.tiff,123,2,hem_rect_fill,3516,4303.0,4636.0,0.2533008895448562,29.609055118110238,4,35,a7a7862467f40864b9ef26a8836268ca8c7eec66,100,99,1,0,,0,True,1.875,5,9,11,30.0,0.5,0.45,0.36666666666666664
testing_35,human breast cancer,123.tiff,123,2,hem_rect_fill_1um,3516,4303.0,4636.0,0.2533008895448562,29.609055118110238,4,35,74761d08d9306b3d2eaf85f6b41cf3e45895bbbb,100,99,1,0,,0,True,2.114,5,9,11,,0.5,0.45,0.36666666666666664
testing_35,human breast cancer,128.tiff,128,0,default_51,3625,5245.0,2346.0,0.2533008895448562,29.609055118110238,4,29,7d4644dbe19754eca950b140b0f1a1dd0f31b018,100,81,1,0,,0,True,1.753,6,12,13,30.0,0.6,0.6,0.43333333333333335
testing_35,human breast cancer,128.tiff,128,0,hem_rect_fill,3625,5245.0,2346.0,0.2533008895448562,29.609055118110238,4,29,68c7d70737b0f1e7be5d34514287c03477ee5cca,100,84,1,0,,0,True,2.018,6,12,13,30.0,0.6,0.6,0.43333333333333335
testing_35,human breast cancer,128.tiff,128,0,hem_rect_fill_1um,3625,5245.0,2346.0,0.2533008895448562,29.609055118110238,4,29,17f449d89f579e283cc1d72ee843c26ac97bfc34,100,82,1,0,,0,True,1.847,6,13,13,,0.6,0.65,0.43333333333333335
testing_35,human breast cancer,128.tiff,128,1,default_51,3616,4420.0,786.0,0.2533008895448562,29.609055118110238,4,29,8afb99716ab13d27b5f1b48447e40dccada9c0a3,100,97,1,0,,0,True,1.73,8,12,12,30.0,0.8,0.6,0.4
testing_35,human breast cancer,128.tiff,128,1,hem_rect_fill,3616,4420.0,786.0,0.2533008895448562,29.609055118110238,4,29,8d97077ce02bf1409d97a7b425f9f8553dbf41b8,100,96,1,0,,0,True,1.874,8,12,12,30.0,0.8,0.6,0.4
testing_35,human breast cancer,128.tiff,128,1,hem_rect_fill_1um,3616,4420.0,786.0,0.2533008895448562,29.609055118110238,4,29,d6c65d5168bb7aec5e0029bab3ca0153ca5b84c9,100,96,1,0,,0,True,1.737,8,12,12,,0.8,0.6,0.4
testing_35,human breast cancer,128.tiff,128,2,default_51,3624,5340.0,2175.0,0.2533008895448562,29.609055118110238,4,29,552b725abbc3817da0e1c244771f343bcc3a6559,100,97,1,0,,0,True,1.771,7,12,12,30.0,0.7,0.6,0.4
testing_35,human breast cancer,128.tiff,128,2,hem_rect_fill,3624,5340.0,2175.0,0.2533008895448562,29.609055118110238,4,29,4b6a5c05e554496835fc4899d9d11b5b1c355568,100,97,1,0,,0,True,1.819,7,11,11,30.0,0.7,0.55,0.36666666666666664
testing_35,human breast cancer,128.tiff,128,2,hem_rect_fill_1um,3624,5340.0,2175.0,0.2533008895448562,29.609055118110238,4,29,580efec713827b28951ca2e7a2e4d51d1e238a67,100,97,1,0,,0,True,1.753,7,11,11,,0.7,0.55,0.36666666666666664
original_14,human melanoma,529.tiff,529,0,default_51,24918,3421.0,2720.0,0.2268329263261596,33.0639829123214,4,19,a4cc3ee28fe58fa0710a6d82bc694d9aae64a1fd,100,99,1,0,,0,True,2.474,7,8,9,30.0,0.7,0.4,0.3
original_14,human melanoma,529.tiff,529,0,hem_rect_fill,24918,3421.0,2720.0,0.2268329263261596,33.0639829123214,4,19,37a2ca746e920bfc9f27284e72430359e50d8241,100,99,1,0,,0,True,2.384,6,9,10,30.0,0.6,0.45,0.3333333333333333
original_14,human melanoma,529.tiff,529,0,hem_rect_fill_1um,24918,3421.0,2720.0,0.2268329263261596,33.0639829123214,4,19,80e02f994dcd9699af7b98d225ae393406c2efca,100,98,1,0,,0,True,2.394,7,8,10,,0.7,0.4,0.3333333333333333
original_14,human melanoma,529.tiff,529,1,default_51,24937,5789.0,4069.0,0.2268329263261596,33.0639829123214,4,19,e943fdb3365cedc9b83b09d0cc5bad4cf8d4f5c4,100,98,1,0,,0,True,2.348,7,11,12,30.0,0.7,0.55,0.4
original_14,human melanoma,529.tiff,529,1,hem_rect_fill,24937,5789.0,4069.0,0.2268329263261596,33.0639829123214,4,19,579bb3d252b3d45259da82b34eb25f29b84c2b3f,100,98,1,0,,0,True,2.351,7,11,12,30.0,0.7,0.55,0.4
original_14,human melanoma,529.tiff,529,1,hem_rect_fill_1um,24937,5789.0,4069.0,0.2268329263261596,33.0639829123214,4,19,404e221f0b4f0e255536ec8489c52002b96b0096,100,98,1,0,,0,True,2.375,7,11,12,,0.7,0.55,0.4
original_14,human melanoma,529.tiff,529,2,default_51,24914,2799.0,2337.0,0.2268329263261596,33.0639829123214,4,19,1f1d46804114d8c6225f2350469e090e30fef814,100,98,1,0,,0,True,2.342,7,10,11,30.0,0.7,0.5,0.36666666666666664
original_14,human melanoma,529.tiff,529,2,hem_rect_fill,24914,2799.0,2337.0,0.2268329263261596,33.0639829123214,4,19,32f9f6b97be1b256c5ab23c70f550a21ac35e662,100,94,1,0,,0,True,2.427,7,10,11,30.0,0.7,0.5,0.36666666666666664
original_14,human melanoma,529.tiff,529,2,hem_rect_fill_1um,24914,2799.0,2337.0,0.2268329263261596,33.0639829123214,4,19,01a3da538c31255c610f6fb2efc7b0c1718ecbd5,100,96,1,0,,0,True,2.225,7,9,10,,0.7,0.45,0.3333333333333333
original_14,human melanoma,548.tiff,548,0,default_51,25804,5163.0,3871.0,0.22744294261267478,32.975303229224245,4,238,efd4ff0b3fc9db5f8792204739afaadd9cd2fdc0,100,99,1,0,,0,True,3.055,9,15,22,30.0,0.9,0.75,0.7333333333333333
original_14,human melanoma,548.tiff,548,0,hem_rect_fill,25804,5163.0,3871.0,0.22744294261267478,32.975303229224245,4,238,4c716059aa24c7df05c700c4cd9352efaefc7c8e,100,99,1,0,,0,True,2.591,9,15,22,30.0,0.9,0.75,0.7333333333333333
original_14,human melanoma,548.tiff,548,0,hem_rect_fill_1um,25804,5163.0,3871.0,0.22744294261267478,32.975303229224245,4,238,25ea359da38928201edf56efa6250809cc45cd1c,100,99,1,0,,0,True,2.667,9,15,22,,0.9,0.75,0.7333333333333333
original_14,human melanoma,548.tiff,548,1,default_51,25712,5456.0,1657.0,0.22744294261267478,32.975303229224245,4,238,c2d69437561f6999b893cccc97b08005436e8b0c,100,99,1,0,,0,True,2.79,10,16,25,30.0,1.0,0.8,0.8333333333333334
original_14,human melanoma,548.tiff,548,1,hem_rect_fill,25712,5456.0,1657.0,0.22744294261267478,32.975303229224245,4,238,abf72376206b6eda12d848f5a18700c5e0cdba92,100,99,1,0,,0,True,2.831,10,16,25,30.0,1.0,0.8,0.8333333333333334
original_14,human melanoma,548.tiff,548,1,hem_rect_fill_1um,25712,5456.0,1657.0,0.22744294261267478,32.975303229224245,4,238,c7778a30b814e1a38810e0048d204e057c7a2eab,100,99,1,0,,0,True,2.984,10,16,25,,1.0,0.8,0.8333333333333334
original_14,human melanoma,548.tiff,548,2,default_51,25735,1158.0,3344.0,0.22744294261267478,32.975303229224245,4,238,930fd26f499a517ea78d161b002f3463d9dcad3a,100,99,1,0,,0,True,2.867,10,15,24,30.0,1.0,0.75,0.8
original_14,human melanoma,548.tiff,548,2,hem_rect_fill,25735,1158.0,3344.0,0.22744294261267478,32.975303229224245,4,238,e2fe615956c4e71f999e1280a8ba720298ba5f92,100,99,1,0,,0,True,2.739,10,15,24,30.0,1.0,0.75,0.8
original_14,human melanoma,548.tiff,548,2,hem_rect_fill_1um,25735,1158.0,3344.0,0.22744294261267478,32.975303229224245,4,238,fc5f818d8af14b83bfdd6de4eae9220126ffc846,100,99,1,0,,0,True,2.726,10,15,24,,1.0,0.75,0.8
testing_35,human melanoma,509.tiff,509,0,default_51,24264,1647.0,3096.0,0.2269051038257091,33.05346540711098,4,17,662d31bde48dec777d532d3f8b8088c0cc33612d,100,94,1,0,,0,True,3.166,2,6,10,30.0,0.2,0.3,0.3333333333333333
testing_35,human melanoma,509.tiff,509,0,hem_rect_fill,24264,1647.0,3096.0,0.2269051038257091,33.05346540711098,4,17,8e2325a7fed96dd54ea4dbb86ded3591c192b9f9,100,95,1,0,,0,True,2.958,2,6,11,30.0,0.2,0.3,0.36666666666666664
testing_35,human melanoma,509.tiff,509,0,hem_rect_fill_1um,24264,1647.0,3096.0,0.2269051038257091,33.05346540711098,4,17,12fcd9b6427d8517b0cd732639486d2b2c59de31,100,93,1,0,,0,True,2.915,2,7,11,,0.2,0.35,0.36666666666666664
testing_35,human melanoma,509.tiff,509,1,default_51,24271,73.0,4396.0,0.2269051038257091,33.05346540711098,4,17,fad262e37135bdd9583d36d1700f3752197ae56b,100,86,1,0,,0,True,2.922,1,5,9,30.0,0.1,0.25,0.3
testing_35,human melanoma,509.tiff,509,1,hem_rect_fill,24271,73.0,4396.0,0.2269051038257091,33.05346540711098,4,17,3c38320ae0a4ac9ef36c661d92fcb0f6dbbcdb12,100,86,1,0,,0,True,2.759,1,5,9,30.0,0.1,0.25,0.3
testing_35,human melanoma,509.tiff,509,1,hem_rect_fill_1um,24271,73.0,4396.0,0.2269051038257091,33.05346540711098,4,17,459a05f837f55a509f7601e67377ad8e4e056370,100,87,1,0,,0,True,2.613,1,5,9,,0.1,0.25,0.3
testing_35,human melanoma,509.tiff,509,2,default_51,24260,1940.0,1528.0,0.2269051038257091,33.05346540711098,4,17,c38680feffa7d157e8b857094de3b354541f1448,100,91,1,0,,0,True,2.753,2,5,7,30.0,0.2,0.25,0.23333333333333334
testing_35,human melanoma,509.tiff,509,2,hem_rect_fill,24260,1940.0,1528.0,0.2269051038257091,33.05346540711098,4,17,de0de300cb9536e91e3ab00bdc274f89fda3d266,100,88,1,0,,0,True,2.3,2,6,9,30.0,0.2,0.3,0.3
testing_35,human melanoma,509.tiff,509,2,hem_rect_fill_1um,24260,1940.0,1528.0,0.2269051038257091,33.05346540711098,4,17,24edf3fc9ff5d6a586d8b5b3883fad2206a239b5,100,89,1,0,,0,True,2.193,2,5,8,,0.2,0.25,0.26666666666666666
testing_35,human melanoma,524.tiff,524,0,default_51,24536,6343.0,3477.0,0.2269051038257091,33.05346540711098,4,14,8c61d4e357b3c2f6783f384802e9aaa084a70bf4,100,98,1,0,,0,True,2.569,2,3,3,30.0,0.2,0.15,0.1
testing_35,human melanoma,524.tiff,524,0,hem_rect_fill,24536,6343.0,3477.0,0.2269051038257091,33.05346540711098,4,14,4b89c952c31f026983447ad695e7a145ed432ec5,100,97,1,0,,0,True,2.266,2,3,3,30.0,0.2,0.15,0.1
testing_35,human melanoma,524.tiff,524,0,hem_rect_fill_1um,24536,6343.0,3477.0,0.2269051038257091,33.05346540711098,4,14,278edaecdc7895debc326e650fb57a2ff30dfdfc,100,98,1,0,,0,True,2.457,2,3,3,,0.2,0.15,0.1
testing_35,human melanoma,524.tiff,524,1,default_51,24543,973.0,5289.0,0.2269051038257091,33.05346540711098,4,14,6922635dced261a6bd344cc863bb79b5ad50ea92,100,99,1,0,,0,True,2.486,2,2,3,30.0,0.2,0.1,0.1
testing_35,human melanoma,524.tiff,524,1,hem_rect_fill,24543,973.0,5289.0,0.2269051038257091,33.05346540711098,4,14,688e74d9fe68dbd18d7f632b4966dfdb92dbb69c,100,99,1,0,,0,True,2.799,2,2,3,30.0,0.2,0.1,0.1
testing_35,human melanoma,524.tiff,524,1,hem_rect_fill_1um,24543,973.0,5289.0,0.2269051038257091,33.05346540711098,4,14,07db8a23df5236902786588678a21ae1343e9466,100,99,1,0,,0,True,2.486,2,2,3,,0.2,0.1,0.1
testing_35,human melanoma,524.tiff,524,2,default_51,24532,6732.0,2609.0,0.2269051038257091,33.05346540711098,4,14,f8d1ef352376841333a1302bf017aa34c0811ea7,100,95,1,0,,0,True,2.699,2,2,2,30.0,0.2,0.1,0.06666666666666667
testing_35,human melanoma,524.tiff,524,2,hem_rect_fill,24532,6732.0,2609.0,0.2269051038257091,33.05346540711098,4,14,ce24d46293e321f3c038567390f818ae3a80e668,100,98,1,0,,0,True,2.346,2,3,3,30.0,0.2,0.15,0.1
testing_35,human melanoma,524.tiff,524,2,hem_rect_fill_1um,24532,6732.0,2609.0,0.2269051038257091,33.05346540711098,4,14,e9aab2866641fcf139593cec0a73056e4915cdb5,100,98,1,0,,0,True,3.393,3,3,3,,0.3,0.15,0.1
testing_35,human melanoma,527.tiff,527,0,default_51,24720,1910.0,3925.0,0.2263206989100018,33.13881600808609,4,42,fd460cb7f0d4c10bb4472d70c63ac1c574dc7b0d,100,99,1,0,,0,True,3.872,4,5,6,30.0,0.4,0.25,0.2
testing_35,human melanoma,527.tiff,527,0,hem_rect_fill,24720,1910.0,3925.0,0.2263206989100018,33.13881600808609,4,42,79f27ee69a59e7564f1db0114d71470f97c33049,100,99,1,0,,0,True,3.925,4,6,6,30.0,0.4,0.3,0.2
testing_35,human melanoma,527.tiff,527,0,hem_rect_fill_1um,24720,1910.0,3925.0,0.2263206989100018,33.13881600808609,4,42,80475009ea530c33dde2865b997e3abdd8c403ba,100,99,1,0,,0,True,3.866,4,5,6,,0.4,0.25,0.2
testing_35,human melanoma,527.tiff,527,1,default_51,24705,3749.0,3256.0,0.2263206989100018,33.13881600808609,4,42,bc51bf690f9669afb7781d2af3c7c5998811f8b1,100,99,1,0,,0,True,5.081,3,6,6,30.0,0.3,0.3,0.2
testing_35,human melanoma,527.tiff,527,1,hem_rect_fill,24705,3749.0,3256.0,0.2263206989100018,33.13881600808609,4,42,cc235cdae1545d132f2d9a72da3cacaffe1503f2,100,99,1,0,,0,True,4.764,3,6,7,30.0,0.3,0.3,0.23333333333333334
testing_35,human melanoma,527.tiff,527,1,hem_rect_fill_1um,24705,3749.0,3256.0,0.2263206989100018,33.13881600808609,4,42,e870d1bb1965337aa84a7170d1cc58cb74fae6ce,100,99,1,0,,0,True,4.878,3,6,7,,0.3,0.3,0.23333333333333334
testing_35,human melanoma,527.tiff,527,2,default_51,24715,307.0,4640.0,0.2263206989100018,33.13881600808609,4,42,3d5a002e01e85a353646a5f40d68e0e47d10858d,100,99,1,0,,0,True,6.532,3,5,7,30.0,0.3,0.25,0.23333333333333334
testing_35,human melanoma,527.tiff,527,2,hem_rect_fill,24715,307.0,4640.0,0.2263206989100018,33.13881600808609,4,42,d6e0019d4e0a2cbbe8a7c5e35af890d9c5f79d10,100,98,1,0,,0,True,5.859,4,6,8,30.0,0.4,0.3,0.26666666666666666
testing_35,human melanoma,527.tiff,527,2,hem_rect_fill_1um,24715,307.0,4640.0,0.2263206989100018,33.13881600808609,4,42,7b20e1cd5951bc50e82e623c134707d7fa70b14b,100,98,1,0,,0,True,5.258,4,6,8,,0.4,0.3,0.26666666666666666
testing_35,human melanoma,546.tiff,546,0,default_51,25538,2758.0,1966.0,0.22685853769696748,33.060250128290654,4,27,e6845f2cb074d3ec8b83f7763d9cd169607bff55,100,100,0,0,,0,True,4.537,1,1,4,30.0,0.1,0.05,0.13333333333333333
testing_35,human melanoma,546.tiff,546,0,hem_rect_fill,25538,2758.0,1966.0,0.22685853769696748,33.060250128290654,4,27,20144c6359ef43ed7c41bb6422fff1f8576653d2,100,100,0,0,,0,True,5.157,1,1,3,30.0,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,0,hem_rect_fill_1um,25538,2758.0,1966.0,0.22685853769696748,33.060250128290654,4,27,88919c36173adafde8649481da38b18fd327047a,100,100,0,0,,0,True,5.023,1,1,3,,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,1,default_51,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,27,806d2f009c089893903b804b340fd689f6831bef,100,99,1,0,,0,True,4.156,1,2,4,30.0,0.1,0.1,0.13333333333333333
testing_35,human melanoma,546.tiff,546,1,hem_rect_fill,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,27,206f95f9554c5723a4a39d0397838bd295eca35d,100,99,1,0,,0,True,3.417,1,3,4,30.0,0.1,0.15,0.13333333333333333
testing_35,human melanoma,546.tiff,546,1,hem_rect_fill_1um,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,27,c271ff3825811c90a8835aa3fc02d86f8231c2b8,100,99,1,0,,0,True,3.019,1,2,4,,0.1,0.1,0.13333333333333333
testing_35,human melanoma,546.tiff,546,2,default_51,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,27,5fce1b4102204796d1aaaedd2e19379742f19b63,100,99,1,0,,0,True,3.064,1,1,2,30.0,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,27,9cf8c615d7fc9d3e4de33c770b163d2e8913f914,100,99,1,0,,0,True,2.55,1,1,2,30.0,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill_1um,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,27,1470e56dcb6e7ab995d9e8a721bea81c26c9ed06,100,99,1,0,,0,True,2.681,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,549.tiff,549,0,default_51,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,27,f67c6d40083788b030691bd691a2e177a3c411a8,100,99,1,0,,0,True,3.148,7,9,11,30.0,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,27,4571adcd0eca31fe50af6aad101ceab2cfbebc5e,100,99,1,0,,0,True,2.736,7,9,11,30.0,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill_1um,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,27,3703e071ef2bb13eff4a8f3be8400869330e729d,100,99,1,0,,0,True,2.526,7,9,11,,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,1,default_51,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,27,0d33af430bed76ee4fd586337c9f3693c667d7b9,100,99,1,0,,0,True,2.5,9,12,13,30.0,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,27,fbb913d33343a5c9d2ffc151422e14c490d06239,100,99,1,0,,0,True,2.514,9,12,13,30.0,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill_1um,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,27,8c6adb2e2d9fd64fa48199b376852cdf68d963a6,100,99,1,0,,0,True,2.613,9,12,13,,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,2,default_51,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,27,cae19719125388aac7561a56a50b643bfed52e01,100,99,1,0,,0,True,2.894,8,10,11,30.0,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,27,448417a1c624019b374d64fbcbe5ba675e48d372,100,99,1,0,,0,True,2.937,8,10,11,30.0,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill_1um,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,27,a4848496db41f9e49e161b7406f70e200b7abe02,100,99,1,0,,0,True,2.353,8,10,11,,0.8,0.5,0.36666666666666664
original_14,human neuroendocrine tumor,402.tiff,402,0,default_51,20254,989.0,4917.0,0.22632094805310524,33.13877952755905,4,104,39f71f8939a3332cdd84002ef2610418ec32cb6d,100,99,1,0,,0,True,2.892,8,14,19,30.0,0.8,0.7,0.6333333333333333
original_14,human neuroendocrine tumor,402.tiff,402,0,hem_rect_fill,20254,989.0,4917.0,0.22632094805310524,33.13877952755905,4,104,c1d36c665e839d4e3991662450212105e8da30e7,100,99,1,0,,0,True,3.007,7,12,18,30.0,0.7,0.6,0.6
original_14,human neuroendocrine tumor,402.tiff,402,0,hem_rect_fill_1um,20254,989.0,4917.0,0.22632094805310524,33.13877952755905,4,104,a661f5f2cdb85757ef4300c05d718c9e06b14b1a,100,98,1,0,,0,True,3.126,7,12,18,,0.7,0.6,0.6
original_14,human neuroendocrine tumor,402.tiff,402,1,default_51,20258,2420.0,4970.0,0.22632094805310524,33.13877952755905,4,104,229dd56fb20de97136657c68c2cc0d6646fdb363,100,99,1,0,,0,True,3.351,7,13,19,30.0,0.7,0.65,0.6333333333333333
original_14,human neuroendocrine tumor,402.tiff,402,1,hem_rect_fill,20258,2420.0,4970.0,0.22632094805310524,33.13877952755905,4,104,87313db328e5975488636898a01623f69a62ad89,100,99,1,0,,0,True,3.039,7,12,17,30.0,0.7,0.6,0.5666666666666667
original_14,human neuroendocrine tumor,402.tiff,402,1,hem_rect_fill_1um,20258,2420.0,4970.0,0.22632094805310524,33.13877952755905,4,104,072dc2a53e8d3e887ae63a8c7b8179e2611f2ca3,100,99,1,0,,0,True,2.734,7,13,18,,0.7,0.65,0.6
original_14,human neuroendocrine tumor,402.tiff,402,2,default_51,20157,3483.0,272.0,0.22632094805310524,33.13877952755905,4,104,d83b5f65d9f4aec127045fc4384544125a722c29,100,99,1,0,,0,True,2.853,8,14,17,30.0,0.8,0.7,0.5666666666666667
original_14,human neuroendocrine tumor,402.tiff,402,2,hem_rect_fill,20157,3483.0,272.0,0.22632094805310524,33.13877952755905,4,104,9232f15bb54a592267f3ec84dce194484403919f,100,99,1,0,,0,True,2.7,8,13,17,30.0,0.8,0.65,0.5666666666666667
original_14,human neuroendocrine tumor,402.tiff,402,2,hem_rect_fill_1um,20157,3483.0,272.0,0.22632094805310524,33.13877952755905,4,104,acb5ce96d681f6c50fffc6fe634ba1fdb2ba3120,100,99,1,0,,0,True,2.523,8,13,17,,0.8,0.65,0.5666666666666667
original_14,human neuroendocrine tumor,403.tiff,403,0,default_51,20356,2227.0,2970.0,0.22686065932495555,33.059940944881895,4,52,ec511c3500d76e9443f557e4963e05daff86895e,100,98,1,0,,0,True,3.0,5,10,14,30.0,0.5,0.5,0.4666666666666667
original_14,human neuroendocrine tumor,403.tiff,403,0,hem_rect_fill,20356,2227.0,2970.0,0.22686065932495555,33.059940944881895,4,52,6bde70e23247578b3cdc1913089f2a0d0805ccbd,100,98,1,0,,0,True,2.609,5,10,12,30.0,0.5,0.5,0.4
original_14,human neuroendocrine tumor,403.tiff,403,0,hem_rect_fill_1um,20356,2227.0,2970.0,0.22686065932495555,33.059940944881895,4,52,7a664b1f7e87551832cf372fb645762a0140b07a,100,98,1,0,,0,True,2.705,5,9,13,,0.5,0.45,0.43333333333333335
original_14,human neuroendocrine tumor,403.tiff,403,1,default_51,20344,2715.0,1673.0,0.22686065932495555,33.059940944881895,4,52,662cdef0ff6caf2d28a1627d92bcc24de828a8ce,100,98,1,0,,0,True,3.206,5,7,12,30.0,0.5,0.35,0.4
original_14,human neuroendocrine tumor,403.tiff,403,1,hem_rect_fill,20344,2715.0,1673.0,0.22686065932495555,33.059940944881895,4,52,50a8d729580c51d8cb496f89dbd53f41008b52aa,100,98,1,0,,0,True,2.755,5,8,11,30.0,0.5,0.4,0.36666666666666664
original_14,human neuroendocrine tumor,403.tiff,403,1,hem_rect_fill_1um,20344,2715.0,1673.0,0.22686065932495555,33.059940944881895,4,52,da98b7b87a9593dc3c005f932c100788fbc4452f,100,95,1,0,,0,True,3.053,6,8,11,,0.6,0.4,0.36666666666666664
original_14,human neuroendocrine tumor,403.tiff,403,2,default_51,20396,3815.0,4532.0,0.22686065932495555,33.059940944881895,4,52,460ad3cad9ce175aa0d2fd523aaee04d96e865cf,100,99,1,0,,0,True,3.036,6,13,15,30.0,0.6,0.65,0.5
original_14,human neuroendocrine tumor,403.tiff,403,2,hem_rect_fill,20396,3815.0,4532.0,0.22686065932495555,33.059940944881895,4,52,7e2c22e1fb21a45df07dd83e4bf7a8da0186acc8,100,99,1,0,,0,True,2.895,5,13,15,30.0,0.5,0.65,0.5
