file_name,image_id,tumor_type,seed_index,seed_ann_id,arm_tag,arm,axis,z,roi_h,roi_w,pad_px,match_radius_px,map_median,mad_scale,deep_floor,z_cut,n_peaks_deep,n_pool,n_detections,n_gt_mitotic,n_found,n_gained_vs_pad_off,n_lost_vs_pad_off,n_gained_in_band,n_lost_in_band,gained_ann_ids,gained_edge_dists_px,lost_ann_ids,lost_edge_dists_px,n_band_candidates_pool,n_band_candidates_h,n_within_match_radius,n_dup_fp,dup_fp_frac,band_in_top50,margin_tp_density_k50,band_in_top250,margin_tp_density_k250,band_in_top1000,margin_tp_density_k1000,interior_lost_prenms,interior_gained_prenms,interior_lost_total_h,interior_lost_dilation_h,interior_lost_postnms_z
529.tiff,529,human melanoma,0,24918,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.064,-0.108429,0.543609,-0.923844,0.43518,20595,14367,10375,19,19,0,0,0,0,,,,,435,257,48,4,0.000386,3,1,13,0,35,0,268,1,89,85,4
529.tiff,529,human melanoma,1,24937,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.064,-0.075201,0.354765,-0.607348,0.279564,21571,14506,10519,19,19,0,0,0,0,,,,,0,0,46,3,0.000285,0,2,0,0,0,0,259,5,95,91,4
529.tiff,529,human melanoma,1,24937,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.064,-0.07457,0.354157,-0.605806,0.279587,21989,14335,10430,19,19,0,0,0,0,,,,,0,0,46,3,0.000288,0,2,0,0,0,0,259,5,95,91,4
529.tiff,529,human melanoma,1,24937,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.064,-0.07457,0.354157,-0.605806,0.279587,21989,14772,10710,19,19,0,0,0,0,,,,,437,280,46,3,0.00028,2,2,8,0,25,0,259,5,95,91,4
529.tiff,529,human melanoma,1,24937,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.064,-0.075201,0.354765,-0.607348,0.279564,21571,14506,10519,19,19,0,0,0,0,,,,,0,0,46,3,0.000285,0,1,0,0,0,0,259,5,95,91,4
529.tiff,529,human melanoma,1,24937,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.064,-0.07457,0.354157,-0.605806,0.279587,21989,14335,10430,19,19,0,0,0,0,,,,,0,0,46,3,0.000288,0,1,0,0,0,0,259,5,95,91,4
529.tiff,529,human melanoma,1,24937,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.064,-0.07457,0.354157,-0.605806,0.279587,21989,14772,10710,19,19,0,0,0,0,,,,,437,280,46,3,0.00028,2,1,13,0,36,0,259,5,95,91,4
529.tiff,529,human melanoma,2,24934,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.064,-0.122652,0.743937,-1.238557,0.621284,21630,13405,9366,19,19,0,0,0,0,,,,,0,0,45,1,0.000107,0,2,0,1,0,1,257,4,80,74,6
529.tiff,529,human melanoma,2,24934,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.064,-0.121528,0.742411,-1.235145,0.620883,22078,13246,9292,19,19,0,0,0,0,,,,,0,0,45,1,0.000108,0,2,0,1,0,1,257,4,80,74,6
529.tiff,529,human melanoma,2,24934,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.064,-0.121528,0.742411,-1.235145,0.620883,22078,13659,9535,19,19,0,0,0,0,,,,,413,243,45,1,0.000105,2,2,7,1,19,1,257,4,80,74,6
529.tiff,529,human melanoma,2,24934,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.064,-0.122652,0.743937,-1.238557,0.621284,21630,13405,9366,19,19,0,0,0,0,,,,,0,0,45,1,0.000107,0,1,0,0,0,0,257,4,80,74,6
529.tiff,529,human melanoma,2,24934,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.064,-0.121528,0.742411,-1.235145,0.620883,22078,13246,9292,19,19,0,0,0,0,,,,,0,0,45,1,0.000108,0,1,0,0,0,0,257,4,80,74,6
529.tiff,529,human melanoma,2,24934,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.064,-0.121528,0.742411,-1.235145,0.620883,22078,13659,9535,19,19,0,0,0,0,,,,,413,243,45,1,0.000105,3,1,14,0,35,0,257,4,80,74,6
529.tiff,529,human melanoma,3,24908,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.064,-0.149089,0.781172,-1.320848,0.632084,19945,13960,10012,19,19,0,0,0,0,,,,,0,0,48,4,0.0004,0,2,0,1,0,0,257,1,91,83,8
529.tiff,529,human melanoma,3,24908,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.064,-0.14771,0.780173,-1.31797,0.632463,20342,13791,9928,19,19,0,0,0,0,,,,,0,0,48,4,0.000403,0,2,0,1,0,0,257,1,91,83,8
529.tiff,529,human melanoma,3,24908,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.064,-0.14771,0.780173,-1.31797,0.632463,20342,14229,10198,19,19,0,0,0,0,,,,,438,270,48,4,0.000392,2,2,6,1,24,0,257,1,91,83,8
529.tiff,529,human melanoma,3,24908,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.064,-0.149089,0.781172,-1.320848,0.632084,19945,13960,10012,19,19,0,0,0,0,,,,,0,0,48,4,0.0004,0,0,0,0,0,0,257,1,91,83,8
529.tiff,529,human melanoma,3,24908,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.064,-0.14771,0.780173,-1.31797,0.632463,20342,13791,9928,19,19,0,0,0,0,,,,,0,0,48,4,0.000403,0,0,0,0,0,0,257,1,91,83,8
529.tiff,529,human melanoma,3,24908,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.064,-0.14771,0.780173,-1.31797,0.632463,20342,14229,10198,19,19,0,0,0,0,,,,,438,270,48,4,0.000392,2,0,14,0,37,0,257,1,91,83,8
529.tiff,529,human melanoma,4,24914,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.064,-0.077347,0.365102,-0.625001,0.287755,22019,14577,10688,19,19,0,0,0,0,,,,,0,0,47,3,0.000281,0,2,0,1,0,0,260,1,95,84,11
529.tiff,529,human melanoma,4,24914,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.064,-0.076733,0.364424,-0.623369,0.287691,22427,14408,10599,19,19,0,0,0,0,,,,,0,0,47,3,0.000283,0,2,0,1,0,0,260,1,95,84,11
529.tiff,529,human melanoma,4,24914,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.064,-0.076733,0.364424,-0.623369,0.287691,22427,14849,10868,19,19,0,0,0,0,,,,,441,269,47,3,0.000276,0,2,6,1,24,0,260,1,95,84,11
529.tiff,529,human melanoma,4,24914,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.064,-0.077347,0.365102,-0.625001,0.287755,22019,14577,10688,19,19,0,0,0,0,,,,,0,0,47,3,0.000281,0,0,0,0,0,0,260,1,95,84,11
529.tiff,529,human melanoma,4,24914,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.064,-0.076733,0.364424,-0.623369,0.287691,22427,14408,10599,19,19,0,0,0,0,,,,,0,0,47,3,0.000283,0,0,0,0,0,0,260,1,95,84,11
529.tiff,529,human melanoma,4,24914,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.064,-0.076733,0.364424,-0.623369,0.287691,22427,14849,10868,19,19,0,0,0,0,,,,,441,269,47,3,0.000276,2,0,17,0,39,0,260,1,95,84,11
548.tiff,548,human melanoma,0,25804,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,32.975,-0.221305,1.514486,-2.493034,1.293181,22713,15897,13037,238,237,0,0,0,0,,,,,0,0,389,34,0.002608,0,19,0,10,0,0,232,2,105,89,16
548.tiff,548,human melanoma,0,25804,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,32.975,-0.221064,1.513664,-2.49156,1.2926,23108,15729,12939,238,237,0,0,0,0,,,,,0,0,385,32,0.002473,0,19,0,10,0,0,232,2,105,89,16
548.tiff,548,human melanoma,0,25804,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,32.975,-0.221064,1.513664,-2.49156,1.2926,23108,16168,13254,238,237,0,0,0,0,,,,,439,315,389,34,0.002565,0,19,2,10,9,0,232,2,105,89,16
548.tiff,548,human melanoma,0,25804,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,32.975,-0.221305,1.514486,-2.493034,1.293181,22713,15897,13037,238,237,0,0,0,0,,,,,0,0,389,34,0.002608,0,20,0,8,0,0,232,2,105,89,16
548.tiff,548,human melanoma,0,25804,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,32.975,-0.221064,1.513664,-2.49156,1.2926,23108,15729,12939,238,237,0,0,0,0,,,,,0,0,385,32,0.002473,0,20,0,8,0,0,232,2,105,89,16
548.tiff,548,human melanoma,0,25804,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,32.975,-0.221064,1.513664,-2.49156,1.2926,23108,16168,13254,238,237,0,0,0,0,,,,,439,315,389,34,0.002565,0,20,3,8,30,0,232,2,105,89,16
548.tiff,548,human melanoma,1,25712,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,32.975,-0.201216,1.241626,-2.063656,1.04041,20869,15931,12858,238,235,0,0,0,0,,,,,0,0,378,27,0.0021,0,25,0,5,0,0,248,2,100,90,10
548.tiff,548,human melanoma,1,25712,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,32.975,-0.200714,1.240532,-2.061512,1.039817,21216,15763,12762,238,235,0,0,0,0,,,,,0,0,376,27,0.002116,0,25,0,5,0,0,248,2,100,90,10
548.tiff,548,human melanoma,1,25712,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,32.975,-0.200714,1.240532,-2.061512,1.039817,21216,16208,13091,238,235,0,0,0,0,,,,,445,329,380,28,0.002139,0,25,2,5,11,0,248,2,100,90,10
548.tiff,548,human melanoma,1,25712,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,32.975,-0.201216,1.241626,-2.063656,1.04041,20869,15931,12858,238,235,0,0,0,0,,,,,0,0,378,27,0.0021,0,20,0,10,0,0,248,2,100,90,10
548.tiff,548,human melanoma,1,25712,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,32.975,-0.200714,1.240532,-2.061512,1.039817,21216,15763,12762,238,235,0,0,0,0,,,,,0,0,376,27,0.002116,0,20,0,10,0,0,248,2,100,90,10
548.tiff,548,human melanoma,1,25712,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,32.975,-0.200714,1.240532,-2.061512,1.039817,21216,16208,13091,238,235,0,0,0,0,,,,,445,329,380,28,0.002139,0,20,3,10,30,0,248,2,100,90,10
548.tiff,548,human melanoma,2,25735,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,32.975,-0.266086,1.440935,-2.427489,1.174849,23508,16566,13485,238,238,0,0,0,0,,,,,0,0,396,41,0.00304,0,21,0,10,0,0,252,2,109,98,11
548.tiff,548,human melanoma,2,25735,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,32.975,-0.265335,1.439871,-2.425142,1.174537,23885,16392,13383,238,238,0,0,0,0,,,,,0,0,393,40,0.002989,0,21,0,10,0,0,252,2,109,98,11
548.tiff,548,human melanoma,2,25735,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,32.975,-0.265335,1.439871,-2.425142,1.174537,23885,16841,13715,238,238,0,0,0,0,,,,,449,332,398,43,0.003135,0,21,1,10,9,0,252,2,109,98,11
548.tiff,548,human melanoma,2,25735,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,32.975,-0.266086,1.440935,-2.427489,1.174849,23508,16566,13485,238,238,0,0,0,0,,,,,0,0,396,41,0.00304,0,20,0,9,0,0,252,2,109,98,11
548.tiff,548,human melanoma,2,25735,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,32.975,-0.265335,1.439871,-2.425142,1.174537,23885,16392,13383,238,238,0,0,0,0,,,,,0,0,393,40,0.002989,0,20,0,9,0,0,252,2,109,98,11
548.tiff,548,human melanoma,2,25735,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,32.975,-0.265335,1.439871,-2.425142,1.174537,23885,16841,13715,238,238,0,0,0,0,,,,,449,332,398,43,0.003135,0,20,2,9,29,0,252,2,109,98,11
548.tiff,548,human melanoma,3,25802,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,32.975,-0.249465,1.501331,-2.501462,1.251866,23379,16160,13124,238,237,0,0,0,0,,,,,0,0,392,38,0.002895,0,20,0,6,0,0,243,1,104,91,13
548.tiff,548,human melanoma,3,25802,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,32.975,-0.248365,1.500537,-2.499171,1.252173,23792,15992,13027,238,237,0,0,0,0,,,,,0,0,391,38,0.002917,0,20,0,6,0,0,243,1,104,91,13
548.tiff,548,human melanoma,3,25802,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,32.975,-0.248365,1.500537,-2.499171,1.252173,23792,16430,13354,238,237,0,0,0,0,,,,,438,327,395,40,0.002995,0,20,3,6,11,0,243,1,104,91,13
548.tiff,548,human melanoma,3,25802,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,32.975,-0.249465,1.501331,-2.501462,1.251866,23379,16160,13124,238,237,0,0,0,0,,,,,0,0,392,38,0.002895,0,20,0,10,0,0,243,1,104,91,13
548.tiff,548,human melanoma,3,25802,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,32.975,-0.248365,1.500537,-2.499171,1.252173,23792,15992,13027,238,237,0,0,0,0,,,,,0,0,391,38,0.002917,0,20,0,10,0,0,243,1,104,91,13
548.tiff,548,human melanoma,3,25802,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,32.975,-0.248365,1.500537,-2.499171,1.252173,23792,16430,13354,238,237,0,0,0,0,,,,,438,327,395,40,0.002995,0,20,3,10,28,0,243,1,104,91,13
548.tiff,548,human melanoma,4,25718,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,32.975,-0.264438,1.627338,-2.705445,1.3629,22383,16017,12962,238,237,0,0,0,0,,,,,0,0,379,27,0.002083,0,23,0,6,0,0,260,3,87,78,9
548.tiff,548,human melanoma,4,25718,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,32.975,-0.26333,1.625943,-2.702244,1.362614,22744,15858,12882,238,237,0,0,0,0,,,,,0,0,378,27,0.002096,0,23,0,6,0,0,260,3,87,78,9
548.tiff,548,human melanoma,4,25718,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,32.975,-0.26333,1.625943,-2.702244,1.362614,22744,16290,13204,238,237,0,0,0,0,,,,,432,322,383,29,0.002196,0,23,1,6,9,0,260,3,87,78,9
548.tiff,548,human melanoma,4,25718,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,32.975,-0.264438,1.627338,-2.705445,1.3629,22383,16017,12962,238,237,0,0,0,0,,,,,0,0,379,27,0.002083,0,20,0,10,0,0,260,3,87,78,9
548.tiff,548,human melanoma,4,25718,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,32.975,-0.26333,1.625943,-2.702244,1.362614,22744,15858,12882,238,237,0,0,0,0,,,,,0,0,378,27,0.002096,0,20,0,10,0,0,260,3,87,78,9
548.tiff,548,human melanoma,4,25718,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,32.975,-0.26333,1.625943,-2.702244,1.362614,22744,16290,13204,238,237,0,0,0,0,,,,,432,322,383,29,0.002196,0,20,3,10,29,0,260,3,87,78,9
