file_name,image_id,tumor_type,decision_grade,mpp,channel,base_size,n_angles,n_flips,n_seeds_delivered,seed_agreement_flagged,n_gt_mitotic_total,n_mitotic_crowded,geometric_ceiling,seed_index,seed_ann_id,seed_cx,seed_cy,n_matched_pool,map_median,mad_scale,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,method,pool_scope,generator,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,extract_floor,n_peaks,tie_frac,tail_arbitrary
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,2,6482,4659.0,1278.0,9159,0.145487,0.158417,blob_native@matched,score,False,,False,False,115,123,9159,0.5721,117,2,0.0,0.9478260869565217,30.222,193.0,578.0,1436.0,,,,-,matched,nucleus_blobs,1000,1000,99,78,0.8608695652173913,,,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,2,6482,4659.0,1278.0,9159,0.145487,0.158417,blob_native@matched,score,False,,False,False,115,123,9159,0.5721,117,2,0.0,0.9478260869565217,30.222,193.0,578.0,1436.0,,,,-,matched,nucleus_blobs,2000,2000,109,94,0.9478260869565217,,,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,2,6482,4659.0,1278.0,9159,0.145487,0.158417,blob_native@matched,score,False,,False,False,115,123,9159,0.5721,117,2,0.0,0.9478260869565217,30.222,193.0,578.0,1436.0,,,,-,matched,nucleus_blobs,5000,5000,109,110,0.9478260869565217,,,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,25,25,22,1,0.19130434782608696,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,50,50,38,4,0.33043478260869563,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,100,100,47,12,0.40869565217391307,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,250,250,67,23,0.5826086956521739,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,500,500,84,46,0.7304347826086957,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,1000,1000,93,73,0.808695652173913,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,2000,2000,100,87,0.8695652173913043,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff,score,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,153.0,964.0,2800.0,6157.0,13135.0,,ccoeff,full,tm_ccoeff,5000,5000,109,104,0.9478260869565217,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,25,25,23,0,0.2,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,50,50,35,3,0.30434782608695654,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,100,100,52,15,0.45217391304347826,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,250,250,71,28,0.6173913043478261,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,500,500,87,48,0.7565217391304347,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,1000,1000,100,67,0.8695652173913043,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,2000,2000,107,84,0.9304347826086956,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff_od,od,True,,False,False,115,123,17788,0.953,121,2,0.0,0.991304347826087,30.222,122.0,703.0,1200.0,2474.0,9801.0,,ccoeff,full,tm_ccoeff,5000,5000,112,106,0.9739130434782609,0.205539,35461.0,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,25,25,22,1,0.19130434782608696,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,50,50,38,4,0.33043478260869563,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,100,100,47,12,0.40869565217391307,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,250,250,67,23,0.5826086956521739,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,500,500,84,46,0.7304347826086957,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,1000,1000,93,73,0.808695652173913,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,2000,2000,100,87,0.8695652173913043,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccoeff@matched,score,True,,False,False,115,123,9871,0.6625,116,2,0.0,0.9826086956521739,30.222,153.0,964.0,2800.0,6157.0,,,ccoeff,matched,tm_ccoeff,5000,5000,109,104,0.9478260869565217,0.205539,35461.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,25,25,15,0,0.13043478260869565,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,50,50,26,3,0.22608695652173913,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,100,100,36,8,0.3130434782608696,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,250,250,51,15,0.4434782608695652,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,500,500,61,22,0.5304347826086957,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,1000,1000,68,30,0.591304347826087,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,2000,2000,81,48,0.7043478260869566,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,full,tm_ccorr,5000,5000,102,73,0.8869565217391304,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,25,25,20,0,0.17391304347826086,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,50,50,31,4,0.26956521739130435,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,100,100,48,11,0.41739130434782606,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,250,250,73,26,0.6347826086956522,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,500,500,83,44,0.7217391304347827,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,1000,1000,97,55,0.8434782608695652,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,2000,2000,104,76,0.9043478260869565,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr_od,od,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,141.0,800.0,1529.0,4838.0,,,ccorr,full,tm_ccorr,5000,5000,110,96,0.9565217391304348,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,25,25,15,0,0.13043478260869565,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,50,50,26,3,0.22608695652173913,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,100,100,36,8,0.3130434782608696,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,250,250,51,15,0.4434782608695652,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,500,500,61,22,0.5304347826086957,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,1000,1000,68,30,0.591304347826087,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,2000,2000,81,48,0.7043478260869566,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,tm_ccorr@matched,score,True,,False,False,115,123,9871,0.6619,98,2,0.0,0.9565217391304348,30.222,346.0,3108.0,6394.0,9532.0,,,ccorr,matched,tm_ccorr,5000,5000,102,73,0.8869565217391304,4.488843,23950.0,0.0002,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,25,25,11,2,0.09565217391304348,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,50,50,21,5,0.1826086956521739,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,100,100,35,12,0.30434782608695654,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,250,250,65,30,0.5652173913043478,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,500,500,88,54,0.7652173913043478,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,1000,1000,99,78,0.8608695652173913,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,2000,2000,109,94,0.9478260869565217,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native,score,False,,False,False,115,123,21059,0.9166,123,2,0.0,0.9652173913043478,30.222,194.0,578.0,1436.0,17321.0,,,-,full,nucleus_blobs,5000,5000,109,110,0.9478260869565217,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,25,25,21,0,0.1826086956521739,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,50,50,29,3,0.25217391304347825,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,100,100,42,12,0.3652173913043478,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,250,250,64,25,0.5565217391304348,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,500,500,78,42,0.6782608695652174,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,1000,1000,89,62,0.7739130434782608,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,2000,2000,101,86,0.8782608695652174,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_od,od,False,,False,False,115,123,21059,0.9166,123,2,0.021179,0.9652173913043478,30.222,211.0,1123.0,2291.0,16491.0,,,-,full,nucleus_blobs,5000,5000,106,105,0.9217391304347826,,,0.0001,False
246.tiff,246,canine lymphosarcoma,True,0.2482,hematoxylin_od,51,4,2,5,False,116,0,1.0,3,6519,5066.0,2599.0,9871,0.113919,0.183239,blob_native@matched,score,False,,False,False,115,123,9871,0.6044,117,2,0.0,0.9478260869565217,30.222,194.0,578.0,1436.0,,,,-,matched,nucleus_blobs,25,25,11,2,0.09565217391304348,,,0.0002,False
