file_name,tumor_type,seed_index,z,n_at_z
301.tiff,canine cutaneous mast cell tumor,3,5.1,782
301.tiff,canine cutaneous mast cell tumor,3,5.15,729
301.tiff,canine cutaneous mast cell tumor,3,5.2,690
301.tiff,canine cutaneous mast cell tumor,3,5.25,642
301.tiff,canine cutaneous mast cell tumor,3,5.3,604
301.tiff,canine cutaneous mast cell tumor,3,5.35,570
301.tiff,canine cutaneous mast cell tumor,3,5.4,537
301.tiff,canine cutaneous mast cell tumor,3,5.45,515
301.tiff,canine cutaneous mast cell tumor,3,5.5,486
301.tiff,canine cutaneous mast cell tumor,3,5.55,464
301.tiff,canine cutaneous mast cell tumor,3,5.6,440
301.tiff,canine cutaneous mast cell tumor,3,5.65,409
301.tiff,canine cutaneous mast cell tumor,3,5.7,390
301.tiff,canine cutaneous mast cell tumor,3,5.75,367
301.tiff,canine cutaneous mast cell tumor,3,5.8,347
301.tiff,canine cutaneous mast cell tumor,3,5.85,325
301.tiff,canine cutaneous mast cell tumor,3,5.9,299
301.tiff,canine cutaneous mast cell tumor,3,5.95,277
301.tiff,canine cutaneous mast cell tumor,3,6.0,257
301.tiff,canine cutaneous mast cell tumor,4,0.0,30235
301.tiff,canine cutaneous mast cell tumor,4,0.05,30166
301.tiff,canine cutaneous mast cell tumor,4,0.1,30076
301.tiff,canine cutaneous mast cell tumor,4,0.15,29966
301.tiff,canine cutaneous mast cell tumor,4,0.2,29847
301.tiff,canine cutaneous mast cell tumor,4,0.25,29656
301.tiff,canine cutaneous mast cell tumor,4,0.3,29477
301.tiff,canine cutaneous mast cell tumor,4,0.35,29289
301.tiff,canine cutaneous mast cell tumor,4,0.4,29103
301.tiff,canine cutaneous mast cell tumor,4,0.45,28893
301.tiff,canine cutaneous mast cell tumor,4,0.5,28626
301.tiff,canine cutaneous mast cell tumor,4,0.55,28348
301.tiff,canine cutaneous mast cell tumor,4,0.6,28081
301.tiff,canine cutaneous mast cell tumor,4,0.65,27811
301.tiff,canine cutaneous mast cell tumor,4,0.7,27564
301.tiff,canine cutaneous mast cell tumor,4,0.75,27303
301.tiff,canine cutaneous mast cell tumor,4,0.8,27049
301.tiff,canine cutaneous mast cell tumor,4,0.85,26802
301.tiff,canine cutaneous mast cell tumor,4,0.9,26522
301.tiff,canine cutaneous mast cell tumor,4,0.95,26254
301.tiff,canine cutaneous mast cell tumor,4,1.0,25978
301.tiff,canine cutaneous mast cell tumor,4,1.05,25690
301.tiff,canine cutaneous mast cell tumor,4,1.1,25429
301.tiff,canine cutaneous mast cell tumor,4,1.15,25147
301.tiff,canine cutaneous mast cell tumor,4,1.2,24862
301.tiff,canine cutaneous mast cell tumor,4,1.25,24566
301.tiff,canine cutaneous mast cell tumor,4,1.3,24329
301.tiff,canine cutaneous mast cell tumor,4,1.35,24036
301.tiff,canine cutaneous mast cell tumor,4,1.4,23752
301.tiff,canine cutaneous mast cell tumor,4,1.45,23454
301.tiff,canine cutaneous mast cell tumor,4,1.5,23167
301.tiff,canine cutaneous mast cell tumor,4,1.55,22879
301.tiff,canine cutaneous mast cell tumor,4,1.6,22572
301.tiff,canine cutaneous mast cell tumor,4,1.65,22232
301.tiff,canine cutaneous mast cell tumor,4,1.7,21927
301.tiff,canine cutaneous mast cell tumor,4,1.75,21571
301.tiff,canine cutaneous mast cell tumor,4,1.8,21244
301.tiff,canine cutaneous mast cell tumor,4,1.85,20885
301.tiff,canine cutaneous mast cell tumor,4,1.9,20522
301.tiff,canine cutaneous mast cell tumor,4,1.95,20138
301.tiff,canine cutaneous mast cell tumor,4,2.0,19784
301.tiff,canine cutaneous mast cell tumor,4,2.05,19349
301.tiff,canine cutaneous mast cell tumor,4,2.1,18941
301.tiff,canine cutaneous mast cell tumor,4,2.15,18521
301.tiff,canine cutaneous mast cell tumor,4,2.2,18120
301.tiff,canine cutaneous mast cell tumor,4,2.25,17680
301.tiff,canine cutaneous mast cell tumor,4,2.3,17256
301.tiff,canine cutaneous mast cell tumor,4,2.35,16821
301.tiff,canine cutaneous mast cell tumor,4,2.4,16362
301.tiff,canine cutaneous mast cell tumor,4,2.45,15886
301.tiff,canine cutaneous mast cell tumor,4,2.5,15449
301.tiff,canine cutaneous mast cell tumor,4,2.55,14977
301.tiff,canine cutaneous mast cell tumor,4,2.6,14513
301.tiff,canine cutaneous mast cell tumor,4,2.65,14071
301.tiff,canine cutaneous mast cell tumor,4,2.7,13603
301.tiff,canine cutaneous mast cell tumor,4,2.75,13111
301.tiff,canine cutaneous mast cell tumor,4,2.8,12607
301.tiff,canine cutaneous mast cell tumor,4,2.85,12108
301.tiff,canine cutaneous mast cell tumor,4,2.9,11627
301.tiff,canine cutaneous mast cell tumor,4,2.95,11209
301.tiff,canine cutaneous mast cell tumor,4,3.0,10770
301.tiff,canine cutaneous mast cell tumor,4,3.05,10321
301.tiff,canine cutaneous mast cell tumor,4,3.1,9853
301.tiff,canine cutaneous mast cell tumor,4,3.15,9418
301.tiff,canine cutaneous mast cell tumor,4,3.2,8963
301.tiff,canine cutaneous mast cell tumor,4,3.25,8583
301.tiff,canine cutaneous mast cell tumor,4,3.3,8182
301.tiff,canine cutaneous mast cell tumor,4,3.35,7757
301.tiff,canine cutaneous mast cell tumor,4,3.4,7379
301.tiff,canine cutaneous mast cell tumor,4,3.45,6994
301.tiff,canine cutaneous mast cell tumor,4,3.5,6630
301.tiff,canine cutaneous mast cell tumor,4,3.55,6300
301.tiff,canine cutaneous mast cell tumor,4,3.6,5977
301.tiff,canine cutaneous mast cell tumor,4,3.65,5648
301.tiff,canine cutaneous mast cell tumor,4,3.7,5320
301.tiff,canine cutaneous mast cell tumor,4,3.75,5018
301.tiff,canine cutaneous mast cell tumor,4,3.8,4722
301.tiff,canine cutaneous mast cell tumor,4,3.85,4458
301.tiff,canine cutaneous mast cell tumor,4,3.9,4183
301.tiff,canine cutaneous mast cell tumor,4,3.95,3910
301.tiff,canine cutaneous mast cell tumor,4,4.0,3662
301.tiff,canine cutaneous mast cell tumor,4,4.05,3453
301.tiff,canine cutaneous mast cell tumor,4,4.1,3223
301.tiff,canine cutaneous mast cell tumor,4,4.15,3014
301.tiff,canine cutaneous mast cell tumor,4,4.2,2832
301.tiff,canine cutaneous mast cell tumor,4,4.25,2641
301.tiff,canine cutaneous mast cell tumor,4,4.3,2473
301.tiff,canine cutaneous mast cell tumor,4,4.35,2333
301.tiff,canine cutaneous mast cell tumor,4,4.4,2165
301.tiff,canine cutaneous mast cell tumor,4,4.45,2011
301.tiff,canine cutaneous mast cell tumor,4,4.5,1879
301.tiff,canine cutaneous mast cell tumor,4,4.55,1732
301.tiff,canine cutaneous mast cell tumor,4,4.6,1612
301.tiff,canine cutaneous mast cell tumor,4,4.65,1497
301.tiff,canine cutaneous mast cell tumor,4,4.7,1390
301.tiff,canine cutaneous mast cell tumor,4,4.75,1309
301.tiff,canine cutaneous mast cell tumor,4,4.8,1219
301.tiff,canine cutaneous mast cell tumor,4,4.85,1132
301.tiff,canine cutaneous mast cell tumor,4,4.9,1049
301.tiff,canine cutaneous mast cell tumor,4,4.95,981
301.tiff,canine cutaneous mast cell tumor,4,5.0,902
301.tiff,canine cutaneous mast cell tumor,4,5.05,828
301.tiff,canine cutaneous mast cell tumor,4,5.1,774
301.tiff,canine cutaneous mast cell tumor,4,5.15,717
301.tiff,canine cutaneous mast cell tumor,4,5.2,660
301.tiff,canine cutaneous mast cell tumor,4,5.25,614
301.tiff,canine cutaneous mast cell tumor,4,5.3,581
301.tiff,canine cutaneous mast cell tumor,4,5.35,538
301.tiff,canine cutaneous mast cell tumor,4,5.4,489
301.tiff,canine cutaneous mast cell tumor,4,5.45,448
301.tiff,canine cutaneous mast cell tumor,4,5.5,422
301.tiff,canine cutaneous mast cell tumor,4,5.55,396
301.tiff,canine cutaneous mast cell tumor,4,5.6,369
301.tiff,canine cutaneous mast cell tumor,4,5.65,338
301.tiff,canine cutaneous mast cell tumor,4,5.7,320
301.tiff,canine cutaneous mast cell tumor,4,5.75,305
301.tiff,canine cutaneous mast cell tumor,4,5.8,290
301.tiff,canine cutaneous mast cell tumor,4,5.85,276
301.tiff,canine cutaneous mast cell tumor,4,5.9,262
301.tiff,canine cutaneous mast cell tumor,4,5.95,246
301.tiff,canine cutaneous mast cell tumor,4,6.0,233
201.tiff,canine lung cancer,0,0.0,21887
201.tiff,canine lung cancer,0,0.05,21778
201.tiff,canine lung cancer,0,0.1,21631
201.tiff,canine lung cancer,0,0.15,21475
201.tiff,canine lung cancer,0,0.2,21300
201.tiff,canine lung cancer,0,0.25,21119
201.tiff,canine lung cancer,0,0.3,20914
201.tiff,canine lung cancer,0,0.35,20677
201.tiff,canine lung cancer,0,0.4,20409
201.tiff,canine lung cancer,0,0.45,20137
201.tiff,canine lung cancer,0,0.5,19873
201.tiff,canine lung cancer,0,0.55,19587
201.tiff,canine lung cancer,0,0.6,19285
201.tiff,canine lung cancer,0,0.65,18959
201.tiff,canine lung cancer,0,0.7,18635
201.tiff,canine lung cancer,0,0.75,18325
201.tiff,canine lung cancer,0,0.8,17981
201.tiff,canine lung cancer,0,0.85,17647
201.tiff,canine lung cancer,0,0.9,17285
201.tiff,canine lung cancer,0,0.95,16925
201.tiff,canine lung cancer,0,1.0,16529
201.tiff,canine lung cancer,0,1.05,16146
201.tiff,canine lung cancer,0,1.1,15781
201.tiff,canine lung cancer,0,1.15,15404
201.tiff,canine lung cancer,0,1.2,14984
201.tiff,canine lung cancer,0,1.25,14576
201.tiff,canine lung cancer,0,1.3,14176
201.tiff,canine lung cancer,0,1.35,13772
201.tiff,canine lung cancer,0,1.4,13347
201.tiff,canine lung cancer,0,1.45,12947
201.tiff,canine lung cancer,0,1.5,12590
201.tiff,canine lung cancer,0,1.55,12201
201.tiff,canine lung cancer,0,1.6,11853
201.tiff,canine lung cancer,0,1.65,11447
201.tiff,canine lung cancer,0,1.7,11037
201.tiff,canine lung cancer,0,1.75,10641
201.tiff,canine lung cancer,0,1.8,10261
201.tiff,canine lung cancer,0,1.85,9906
201.tiff,canine lung cancer,0,1.9,9519
201.tiff,canine lung cancer,0,1.95,9159
201.tiff,canine lung cancer,0,2.0,8792
201.tiff,canine lung cancer,0,2.05,8406
201.tiff,canine lung cancer,0,2.1,8081
201.tiff,canine lung cancer,0,2.15,7752
201.tiff,canine lung cancer,0,2.2,7431
201.tiff,canine lung cancer,0,2.25,7130
201.tiff,canine lung cancer,0,2.3,6843
201.tiff,canine lung cancer,0,2.35,6535
201.tiff,canine lung cancer,0,2.4,6238
201.tiff,canine lung cancer,0,2.45,5917
201.tiff,canine lung cancer,0,2.5,5622
201.tiff,canine lung cancer,0,2.55,5365
201.tiff,canine lung cancer,0,2.6,5072
201.tiff,canine lung cancer,0,2.65,4804
201.tiff,canine lung cancer,0,2.7,4549
201.tiff,canine lung cancer,0,2.75,4334
201.tiff,canine lung cancer,0,2.8,4078
201.tiff,canine lung cancer,0,2.85,3853
201.tiff,canine lung cancer,0,2.9,3630
201.tiff,canine lung cancer,0,2.95,3401
201.tiff,canine lung cancer,0,3.0,3202
201.tiff,canine lung cancer,0,3.05,3004
201.tiff,canine lung cancer,0,3.1,2837
201.tiff,canine lung cancer,0,3.15,2640
201.tiff,canine lung cancer,0,3.2,2477
201.tiff,canine lung cancer,0,3.25,2319
201.tiff,canine lung cancer,0,3.3,2164
201.tiff,canine lung cancer,0,3.35,2007
201.tiff,canine lung cancer,0,3.4,1878
201.tiff,canine lung cancer,0,3.45,1745
201.tiff,canine lung cancer,0,3.5,1610
201.tiff,canine lung cancer,0,3.55,1482
201.tiff,canine lung cancer,0,3.6,1376
201.tiff,canine lung cancer,0,3.65,1274
201.tiff,canine lung cancer,0,3.7,1186
201.tiff,canine lung cancer,0,3.75,1089
201.tiff,canine lung cancer,0,3.8,1003
201.tiff,canine lung cancer,0,3.85,933
201.tiff,canine lung cancer,0,3.9,860
201.tiff,canine lung cancer,0,3.95,806
201.tiff,canine lung cancer,0,4.0,755
201.tiff,canine lung cancer,0,4.05,690
201.tiff,canine lung cancer,0,4.1,639
201.tiff,canine lung cancer,0,4.15,591
201.tiff,canine lung cancer,0,4.2,553
201.tiff,canine lung cancer,0,4.25,514
201.tiff,canine lung cancer,0,4.3,472
201.tiff,canine lung cancer,0,4.35,434
201.tiff,canine lung cancer,0,4.4,393
201.tiff,canine lung cancer,0,4.45,367
201.tiff,canine lung cancer,0,4.5,338
201.tiff,canine lung cancer,0,4.55,306
201.tiff,canine lung cancer,0,4.6,286
201.tiff,canine lung cancer,0,4.65,256
201.tiff,canine lung cancer,0,4.7,241
201.tiff,canine lung cancer,0,4.75,220
201.tiff,canine lung cancer,0,4.8,207
201.tiff,canine lung cancer,0,4.85,189
201.tiff,canine lung cancer,0,4.9,165
201.tiff,canine lung cancer,0,4.95,156
201.tiff,canine lung cancer,0,5.0,141
201.tiff,canine lung cancer,0,5.05,131
201.tiff,canine lung cancer,0,5.1,123
201.tiff,canine lung cancer,0,5.15,113
201.tiff,canine lung cancer,0,5.2,103
201.tiff,canine lung cancer,0,5.25,94
201.tiff,canine lung cancer,0,5.3,85
201.tiff,canine lung cancer,0,5.35,81
201.tiff,canine lung cancer,0,5.4,73
201.tiff,canine lung cancer,0,5.45,71
201.tiff,canine lung cancer,0,5.5,68
201.tiff,canine lung cancer,0,5.55,59
201.tiff,canine lung cancer,0,5.6,52
201.tiff,canine lung cancer,0,5.65,47
201.tiff,canine lung cancer,0,5.7,44
201.tiff,canine lung cancer,0,5.75,41
201.tiff,canine lung cancer,0,5.8,37
201.tiff,canine lung cancer,0,5.85,33
201.tiff,canine lung cancer,0,5.9,30
201.tiff,canine lung cancer,0,5.95,28
201.tiff,canine lung cancer,0,6.0,23
201.tiff,canine lung cancer,1,0.0,21887
201.tiff,canine lung cancer,1,0.05,21778
201.tiff,canine lung cancer,1,0.1,21631
201.tiff,canine lung cancer,1,0.15,21475
201.tiff,canine lung cancer,1,0.2,21300
201.tiff,canine lung cancer,1,0.25,21119
201.tiff,canine lung cancer,1,0.3,20914
201.tiff,canine lung cancer,1,0.35,20677
201.tiff,canine lung cancer,1,0.4,20409
201.tiff,canine lung cancer,1,0.45,20137
201.tiff,canine lung cancer,1,0.5,19873
201.tiff,canine lung cancer,1,0.55,19587
201.tiff,canine lung cancer,1,0.6,19285
201.tiff,canine lung cancer,1,0.65,18959
201.tiff,canine lung cancer,1,0.7,18635
201.tiff,canine lung cancer,1,0.75,18325
201.tiff,canine lung cancer,1,0.8,17981
201.tiff,canine lung cancer,1,0.85,17647
201.tiff,canine lung cancer,1,0.9,17285
201.tiff,canine lung cancer,1,0.95,16925
201.tiff,canine lung cancer,1,1.0,16529
201.tiff,canine lung cancer,1,1.05,16146
201.tiff,canine lung cancer,1,1.1,15781
201.tiff,canine lung cancer,1,1.15,15404
201.tiff,canine lung cancer,1,1.2,14984
201.tiff,canine lung cancer,1,1.25,14576
201.tiff,canine lung cancer,1,1.3,14176
201.tiff,canine lung cancer,1,1.35,13772
201.tiff,canine lung cancer,1,1.4,13347
201.tiff,canine lung cancer,1,1.45,12947
201.tiff,canine lung cancer,1,1.5,12590
201.tiff,canine lung cancer,1,1.55,12201
201.tiff,canine lung cancer,1,1.6,11853
201.tiff,canine lung cancer,1,1.65,11447
201.tiff,canine lung cancer,1,1.7,11037
201.tiff,canine lung cancer,1,1.75,10641
201.tiff,canine lung cancer,1,1.8,10261
201.tiff,canine lung cancer,1,1.85,9906
201.tiff,canine lung cancer,1,1.9,9519
201.tiff,canine lung cancer,1,1.95,9159
201.tiff,canine lung cancer,1,2.0,8792
201.tiff,canine lung cancer,1,2.05,8406
201.tiff,canine lung cancer,1,2.1,8081
201.tiff,canine lung cancer,1,2.15,7752
201.tiff,canine lung cancer,1,2.2,7431
201.tiff,canine lung cancer,1,2.25,7130
201.tiff,canine lung cancer,1,2.3,6843
201.tiff,canine lung cancer,1,2.35,6535
201.tiff,canine lung cancer,1,2.4,6238
201.tiff,canine lung cancer,1,2.45,5917
201.tiff,canine lung cancer,1,2.5,5622
201.tiff,canine lung cancer,1,2.55,5365
201.tiff,canine lung cancer,1,2.6,5072
201.tiff,canine lung cancer,1,2.65,4804
201.tiff,canine lung cancer,1,2.7,4549
201.tiff,canine lung cancer,1,2.75,4334
201.tiff,canine lung cancer,1,2.8,4078
201.tiff,canine lung cancer,1,2.85,3853
201.tiff,canine lung cancer,1,2.9,3630
201.tiff,canine lung cancer,1,2.95,3401
201.tiff,canine lung cancer,1,3.0,3202
201.tiff,canine lung cancer,1,3.05,3004
201.tiff,canine lung cancer,1,3.1,2837
201.tiff,canine lung cancer,1,3.15,2640
201.tiff,canine lung cancer,1,3.2,2477
201.tiff,canine lung cancer,1,3.25,2319
201.tiff,canine lung cancer,1,3.3,2164
201.tiff,canine lung cancer,1,3.35,2007
201.tiff,canine lung cancer,1,3.4,1878
201.tiff,canine lung cancer,1,3.45,1745
201.tiff,canine lung cancer,1,3.5,1610
201.tiff,canine lung cancer,1,3.55,1482
201.tiff,canine lung cancer,1,3.6,1376
201.tiff,canine lung cancer,1,3.65,1274
201.tiff,canine lung cancer,1,3.7,1186
201.tiff,canine lung cancer,1,3.75,1089
201.tiff,canine lung cancer,1,3.8,1003
201.tiff,canine lung cancer,1,3.85,933
201.tiff,canine lung cancer,1,3.9,860
201.tiff,canine lung cancer,1,3.95,806
201.tiff,canine lung cancer,1,4.0,755
201.tiff,canine lung cancer,1,4.05,690
201.tiff,canine lung cancer,1,4.1,639
201.tiff,canine lung cancer,1,4.15,591
201.tiff,canine lung cancer,1,4.2,553
201.tiff,canine lung cancer,1,4.25,514
201.tiff,canine lung cancer,1,4.3,472
201.tiff,canine lung cancer,1,4.35,434
201.tiff,canine lung cancer,1,4.4,393
201.tiff,canine lung cancer,1,4.45,367
201.tiff,canine lung cancer,1,4.5,338
201.tiff,canine lung cancer,1,4.55,306
201.tiff,canine lung cancer,1,4.6,286
201.tiff,canine lung cancer,1,4.65,256
201.tiff,canine lung cancer,1,4.7,241
201.tiff,canine lung cancer,1,4.75,220
201.tiff,canine lung cancer,1,4.8,207
201.tiff,canine lung cancer,1,4.85,189
201.tiff,canine lung cancer,1,4.9,165
201.tiff,canine lung cancer,1,4.95,156
201.tiff,canine lung cancer,1,5.0,141
201.tiff,canine lung cancer,1,5.05,131
201.tiff,canine lung cancer,1,5.1,123
201.tiff,canine lung cancer,1,5.15,113
201.tiff,canine lung cancer,1,5.2,103
201.tiff,canine lung cancer,1,5.25,94
201.tiff,canine lung cancer,1,5.3,85
201.tiff,canine lung cancer,1,5.35,81
201.tiff,canine lung cancer,1,5.4,73
201.tiff,canine lung cancer,1,5.45,71
201.tiff,canine lung cancer,1,5.5,68
201.tiff,canine lung cancer,1,5.55,59
201.tiff,canine lung cancer,1,5.6,52
201.tiff,canine lung cancer,1,5.65,47
201.tiff,canine lung cancer,1,5.7,44
201.tiff,canine lung cancer,1,5.75,41
201.tiff,canine lung cancer,1,5.8,37
201.tiff,canine lung cancer,1,5.85,33
201.tiff,canine lung cancer,1,5.9,30
201.tiff,canine lung cancer,1,5.95,28
201.tiff,canine lung cancer,1,6.0,23
201.tiff,canine lung cancer,2,0.0,17419
201.tiff,canine lung cancer,2,0.05,17333
201.tiff,canine lung cancer,2,0.1,17221
201.tiff,canine lung cancer,2,0.15,17092
201.tiff,canine lung cancer,2,0.2,16936
201.tiff,canine lung cancer,2,0.25,16756
201.tiff,canine lung cancer,2,0.3,16602
201.tiff,canine lung cancer,2,0.35,16417
201.tiff,canine lung cancer,2,0.4,16250
201.tiff,canine lung cancer,2,0.45,16053
201.tiff,canine lung cancer,2,0.5,15841
201.tiff,canine lung cancer,2,0.55,15626
201.tiff,canine lung cancer,2,0.6,15414
201.tiff,canine lung cancer,2,0.65,15200
201.tiff,canine lung cancer,2,0.7,14992
201.tiff,canine lung cancer,2,0.75,14730
201.tiff,canine lung cancer,2,0.8,14472
201.tiff,canine lung cancer,2,0.85,14213
201.tiff,canine lung cancer,2,0.9,13938
201.tiff,canine lung cancer,2,0.95,13678
201.tiff,canine lung cancer,2,1.0,13407
201.tiff,canine lung cancer,2,1.05,13138
201.tiff,canine lung cancer,2,1.1,12842
201.tiff,canine lung cancer,2,1.15,12525
201.tiff,canine lung cancer,2,1.2,12274
201.tiff,canine lung cancer,2,1.25,11978
201.tiff,canine lung cancer,2,1.3,11700
201.tiff,canine lung cancer,2,1.35,11413
201.tiff,canine lung cancer,2,1.4,11106
201.tiff,canine lung cancer,2,1.45,10787
201.tiff,canine lung cancer,2,1.5,10494
201.tiff,canine lung cancer,2,1.55,10207
201.tiff,canine lung cancer,2,1.6,9904
201.tiff,canine lung cancer,2,1.65,9609
201.tiff,canine lung cancer,2,1.7,9312
201.tiff,canine lung cancer,2,1.75,9021
201.tiff,canine lung cancer,2,1.8,8710
201.tiff,canine lung cancer,2,1.85,8421
201.tiff,canine lung cancer,2,1.9,8109
201.tiff,canine lung cancer,2,1.95,7821
201.tiff,canine lung cancer,2,2.0,7517
201.tiff,canine lung cancer,2,2.05,7229
201.tiff,canine lung cancer,2,2.1,6974
201.tiff,canine lung cancer,2,2.15,6717
201.tiff,canine lung cancer,2,2.2,6408
201.tiff,canine lung cancer,2,2.25,6138
201.tiff,canine lung cancer,2,2.3,5880
201.tiff,canine lung cancer,2,2.35,5632
201.tiff,canine lung cancer,2,2.4,5382
201.tiff,canine lung cancer,2,2.45,5124
201.tiff,canine lung cancer,2,2.5,4883
201.tiff,canine lung cancer,2,2.55,4647
201.tiff,canine lung cancer,2,2.6,4397
201.tiff,canine lung cancer,2,2.65,4192
201.tiff,canine lung cancer,2,2.7,3998
201.tiff,canine lung cancer,2,2.75,3784
201.tiff,canine lung cancer,2,2.8,3598
201.tiff,canine lung cancer,2,2.85,3386
201.tiff,canine lung cancer,2,2.9,3201
201.tiff,canine lung cancer,2,2.95,3022
201.tiff,canine lung cancer,2,3.0,2842
201.tiff,canine lung cancer,2,3.05,2679
201.tiff,canine lung cancer,2,3.1,2518
201.tiff,canine lung cancer,2,3.15,2358
201.tiff,canine lung cancer,2,3.2,2218
201.tiff,canine lung cancer,2,3.25,2084
201.tiff,canine lung cancer,2,3.3,1973
201.tiff,canine lung cancer,2,3.35,1870
201.tiff,canine lung cancer,2,3.4,1751
201.tiff,canine lung cancer,2,3.45,1634
201.tiff,canine lung cancer,2,3.5,1527
201.tiff,canine lung cancer,2,3.55,1413
201.tiff,canine lung cancer,2,3.6,1332
201.tiff,canine lung cancer,2,3.65,1246
