subset,domain,file_name,image_id,seed_index,condition,keep_region,rank_key,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,is_recorded_seed,n_gt_mitotic,tpl_sha1,n_kept_px,n_filled_px,fill_value,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,rank_key_descending,t_search_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
testing_35,human melanoma,546.tiff,546,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,True,27,c271ff3825811c90a8835aa3fc02d86f8231c2b8,912,1689,0.024109521880745888,100,True,100,2601,0,,0,True,2.721,1,2,4,,0.1,0.1,0.13333333333333333
testing_35,human melanoma,546.tiff,546,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,True,27,c271ff3825811c90a8835aa3fc02d86f8231c2b8,912,1689,0.024109521880745888,100,True,100,2601,0,,0,True,2.721,2,3,3,,0.2,0.15,0.1
testing_35,human melanoma,546.tiff,546,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,True,27,c9324ef498d5e91156ca084053896d67ac50c557,690,1911,0.02418009378015995,100,True,100,2601,0,,0,True,2.694,1,2,4,,0.1,0.1,0.13333333333333333
testing_35,human melanoma,546.tiff,546,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25551,1587.0,3256.0,0.22685853769696748,33.060250128290654,4,True,27,c9324ef498d5e91156ca084053896d67ac50c557,690,1911,0.02418009378015995,100,True,100,2601,0,,0,True,2.694,3,3,3,,0.3,0.15,0.1
testing_35,human melanoma,546.tiff,546,2,default_51,the whole window,chromatin_od,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,5fce1b4102204796d1aaaedd2e19379742f19b63,2601,0,,100,True,100,2601,0,,0,True,2.797,1,1,2,30.0,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,default_51,the whole window,tm_score,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,5fce1b4102204796d1aaaedd2e19379742f19b63,2601,0,,100,True,100,2601,0,,0,True,2.797,1,1,3,,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill,the Otsu rectangle,chromatin_od,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,9cf8c615d7fc9d3e4de33c770b163d2e8913f914,1008,1593,0.031102143228054047,100,True,100,2601,0,,0,True,3.107,1,1,2,30.0,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill,the Otsu rectangle,tm_score,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,9cf8c615d7fc9d3e4de33c770b163d2e8913f914,1008,1593,0.031102143228054047,100,True,100,2601,0,,0,True,3.107,1,1,3,,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,1470e56dcb6e7ab995d9e8a721bea81c26c9ed06,1584,1017,0.027581438422203064,100,True,100,2601,0,,0,True,2.983,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,1470e56dcb6e7ab995d9e8a721bea81c26c9ed06,1584,1017,0.027581438422203064,100,True,100,2601,0,,0,True,2.983,1,1,3,,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,e5933de7673b96de7b386ea47dc78e046389ec8e,1076,1525,0.02947229892015457,100,True,100,2601,0,,0,True,2.719,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25539,3266.0,2379.0,0.22685853769696748,33.060250128290654,4,True,27,e5933de7673b96de7b386ea47dc78e046389ec8e,1076,1525,0.02947229892015457,100,True,100,2601,0,,0,True,2.719,1,1,3,,0.1,0.05,0.1
testing_35,human melanoma,546.tiff,546,3,default_51,the whole window,chromatin_od,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,c611e63156545c87b6c80757b30cd729059cdd4a,2601,0,,100,True,99,2601,0,,0,True,2.788,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,human melanoma,546.tiff,546,3,default_51,the whole window,tm_score,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,c611e63156545c87b6c80757b30cd729059cdd4a,2601,0,,100,True,99,2601,0,,0,True,2.788,1,2,2,,0.1,0.1,0.06666666666666667
testing_35,human melanoma,546.tiff,546,3,hem_rect_fill,the Otsu rectangle,chromatin_od,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,073ea4bc72b7d3ca2061dc2cf5e98d1ec5e211ba,1050,1551,0.02405533380806446,100,True,100,2601,0,,0,True,2.725,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,human melanoma,546.tiff,546,3,hem_rect_fill,the Otsu rectangle,tm_score,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,073ea4bc72b7d3ca2061dc2cf5e98d1ec5e211ba,1050,1551,0.02405533380806446,100,True,100,2601,0,,0,True,2.725,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,546.tiff,546,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,d95e6bc0e366cb5509cbb67fd231d685809a20b5,1634,967,0.022135186940431595,100,True,99,2601,0,,0,True,2.719,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,human melanoma,546.tiff,546,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,d95e6bc0e366cb5509cbb67fd231d685809a20b5,1634,967,0.022135186940431595,100,True,99,2601,0,,0,True,2.719,1,2,2,,0.1,0.1,0.06666666666666667
testing_35,human melanoma,546.tiff,546,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,584f7354b162b5c6cbde8960477e40ac2ed5c460,980,1621,0.023739423602819443,100,True,100,2601,0,,0,True,2.713,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,human melanoma,546.tiff,546,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25562,5325.0,5018.0,0.22685853769696748,33.060250128290654,4,False,27,584f7354b162b5c6cbde8960477e40ac2ed5c460,980,1621,0.023739423602819443,100,True,100,2601,0,,0,True,2.713,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,546.tiff,546,4,default_51,the whole window,chromatin_od,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,2a17d20edcc7d27eb868e0e5d2a8b061fe8f04f9,2601,0,,100,True,100,2601,0,,0,True,2.72,1,2,2,,0.1,0.1,0.06666666666666667
testing_35,human melanoma,546.tiff,546,4,default_51,the whole window,tm_score,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,2a17d20edcc7d27eb868e0e5d2a8b061fe8f04f9,2601,0,,100,True,100,2601,0,,0,True,2.72,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,4,hem_rect_fill,the Otsu rectangle,chromatin_od,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,83cdaa466cc9b8798860ac5d71508c16f2950a2a,1147,1454,0.03150324150919914,100,True,100,2601,0,,0,True,2.725,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,546.tiff,546,4,hem_rect_fill,the Otsu rectangle,tm_score,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,83cdaa466cc9b8798860ac5d71508c16f2950a2a,1147,1454,0.03150324150919914,100,True,100,2601,0,,0,True,2.725,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,242d8a7bfbd7e4e0a4218156005996206e3bad11,1755,846,0.03049379587173462,100,True,100,2601,0,,0,True,2.759,1,2,2,,0.1,0.1,0.06666666666666667
testing_35,human melanoma,546.tiff,546,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,242d8a7bfbd7e4e0a4218156005996206e3bad11,1755,846,0.03049379587173462,100,True,100,2601,0,,0,True,2.759,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,3a0fd34b05d0bbc8bc4e087aec7d4a054b526a90,1351,1250,0.029994044452905655,100,True,100,2601,0,,0,True,2.73,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,546.tiff,546,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25523,1402.0,643.0,0.22685853769696748,33.060250128290654,4,False,27,3a0fd34b05d0bbc8bc4e087aec7d4a054b526a90,1351,1250,0.029994044452905655,100,True,100,2601,0,,0,True,2.73,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,5,default_51,the whole window,chromatin_od,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,e57deba66d8b01f247d836be9d49f9f12deec4eb,2601,0,,100,True,98,2601,0,,0,True,2.732,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,5,default_51,the whole window,tm_score,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,e57deba66d8b01f247d836be9d49f9f12deec4eb,2601,0,,100,True,98,2601,0,,0,True,2.732,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,546.tiff,546,5,hem_rect_fill,the Otsu rectangle,chromatin_od,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,659e16ec7b5dae60fbcd6e453359e37a3d9c2099,851,1750,0.022289874032139778,100,True,99,2601,0,,0,True,2.612,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,5,hem_rect_fill,the Otsu rectangle,tm_score,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,659e16ec7b5dae60fbcd6e453359e37a3d9c2099,851,1750,0.022289874032139778,100,True,99,2601,0,,0,True,2.612,1,3,3,,0.1,0.15,0.1
testing_35,human melanoma,546.tiff,546,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,7791de33027bd04aaf699740d9e6fe87333aaad2,1395,1206,0.022056186571717262,100,True,98,2601,0,,0,True,2.486,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,7791de33027bd04aaf699740d9e6fe87333aaad2,1395,1206,0.022056186571717262,100,True,98,2601,0,,0,True,2.486,1,3,3,,0.1,0.15,0.1
testing_35,human melanoma,546.tiff,546,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,1f71e66514847d8b1434adbdce8da6979055903c,976,1625,0.021547073498368263,100,True,98,2601,0,,0,True,2.45,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,human melanoma,546.tiff,546,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25550,2822.0,3483.0,0.22685853769696748,33.060250128290654,4,False,27,1f71e66514847d8b1434adbdce8da6979055903c,976,1625,0.021547073498368263,100,True,98,2601,0,,0,True,2.45,1,2,3,,0.1,0.1,0.1
testing_35,human melanoma,549.tiff,549,0,default_51,the whole window,chromatin_od,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,f67c6d40083788b030691bd691a2e177a3c411a8,2601,0,,100,True,100,2601,0,,0,True,2.527,7,9,11,30.0,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,0,default_51,the whole window,tm_score,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,f67c6d40083788b030691bd691a2e177a3c411a8,2601,0,,100,True,100,2601,0,,0,True,2.527,6,6,7,,0.6,0.3,0.23333333333333334
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill,the Otsu rectangle,chromatin_od,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,4571adcd0eca31fe50af6aad101ceab2cfbebc5e,1036,1565,0.04495064914226532,100,True,100,2601,0,,0,True,2.357,7,9,11,30.0,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill,the Otsu rectangle,tm_score,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,4571adcd0eca31fe50af6aad101ceab2cfbebc5e,1036,1565,0.04495064914226532,100,True,100,2601,0,,0,True,2.357,6,6,8,,0.6,0.3,0.26666666666666666
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,3703e071ef2bb13eff4a8f3be8400869330e729d,1620,981,0.03941049799323082,100,True,100,2601,0,,0,True,2.573,7,9,11,,0.7,0.45,0.36666666666666664
testing_35,human melanoma,549.tiff,549,0,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,3703e071ef2bb13eff4a8f3be8400869330e729d,1620,981,0.03941049799323082,100,True,100,2601,0,,0,True,2.573,6,7,8,,0.6,0.35,0.26666666666666666
testing_35,human melanoma,549.tiff,549,0,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,b05a86461ce4ad2b6e94f361441bf398993a8467,978,1623,0.04496626928448677,100,True,100,2601,0,,0,True,2.335,7,9,10,,0.7,0.45,0.3333333333333333
testing_35,human melanoma,549.tiff,549,0,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25963,1391.0,1513.0,0.2263206989100018,33.13881600808609,4,True,27,b05a86461ce4ad2b6e94f361441bf398993a8467,978,1623,0.04496626928448677,100,True,100,2601,0,,0,True,2.335,5,6,8,,0.5,0.3,0.26666666666666666
testing_35,human melanoma,549.tiff,549,1,default_51,the whole window,chromatin_od,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,0d33af430bed76ee4fd586337c9f3693c667d7b9,2601,0,,100,True,100,2601,0,,0,True,2.46,9,12,13,30.0,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,default_51,the whole window,tm_score,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,0d33af430bed76ee4fd586337c9f3693c667d7b9,2601,0,,100,True,100,2601,0,,0,True,2.46,3,4,7,,0.3,0.2,0.23333333333333334
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill,the Otsu rectangle,chromatin_od,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,fbb913d33343a5c9d2ffc151422e14c490d06239,1160,1441,0.040942154824733734,100,True,100,2601,0,,0,True,2.482,9,12,13,30.0,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill,the Otsu rectangle,tm_score,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,fbb913d33343a5c9d2ffc151422e14c490d06239,1160,1441,0.040942154824733734,100,True,100,2601,0,,0,True,2.482,3,4,7,,0.3,0.2,0.23333333333333334
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,8c6adb2e2d9fd64fa48199b376852cdf68d963a6,1665,936,0.036734603345394135,100,True,100,2601,0,,0,True,2.271,9,12,13,,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,8c6adb2e2d9fd64fa48199b376852cdf68d963a6,1665,936,0.036734603345394135,100,True,100,2601,0,,0,True,2.271,3,4,7,,0.3,0.2,0.23333333333333334
testing_35,human melanoma,549.tiff,549,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,5ad719efaa1edb62ebcb37c238b416e09486bee5,1366,1235,0.038688983768224716,100,True,100,2601,0,,0,True,2.193,9,12,13,,0.9,0.6,0.43333333333333335
testing_35,human melanoma,549.tiff,549,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25961,1704.0,480.0,0.2263206989100018,33.13881600808609,4,True,27,5ad719efaa1edb62ebcb37c238b416e09486bee5,1366,1235,0.038688983768224716,100,True,100,2601,0,,0,True,2.193,3,4,7,,0.3,0.2,0.23333333333333334
testing_35,human melanoma,549.tiff,549,2,default_51,the whole window,chromatin_od,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,cae19719125388aac7561a56a50b643bfed52e01,2601,0,,100,True,100,2601,0,,0,True,2.065,8,10,11,30.0,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,default_51,the whole window,tm_score,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,cae19719125388aac7561a56a50b643bfed52e01,2601,0,,100,True,100,2601,0,,0,True,2.065,6,9,9,,0.6,0.45,0.3
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill,the Otsu rectangle,chromatin_od,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,448417a1c624019b374d64fbcbe5ba675e48d372,1189,1412,0.03228230029344559,100,True,100,2601,0,,0,True,1.801,8,10,11,30.0,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill,the Otsu rectangle,tm_score,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,448417a1c624019b374d64fbcbe5ba675e48d372,1189,1412,0.03228230029344559,100,True,100,2601,0,,0,True,1.801,6,9,9,,0.6,0.45,0.3
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,a4848496db41f9e49e161b7406f70e200b7abe02,1665,936,0.03154059499502182,100,True,100,2601,0,,0,True,1.699,8,10,11,,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,a4848496db41f9e49e161b7406f70e200b7abe02,1665,936,0.03154059499502182,100,True,100,2601,0,,0,True,1.699,6,9,9,,0.6,0.45,0.3
testing_35,human melanoma,549.tiff,549,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,bb575a6291f08bde84c7d279b587902d4bd263df,1065,1536,0.0319506973028183,100,True,100,2601,0,,0,True,1.765,8,10,11,,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25983,6903.0,4067.0,0.2263206989100018,33.13881600808609,4,True,27,bb575a6291f08bde84c7d279b587902d4bd263df,1065,1536,0.0319506973028183,100,True,100,2601,0,,0,True,1.765,6,9,9,,0.6,0.45,0.3
testing_35,human melanoma,549.tiff,549,3,default_51,the whole window,chromatin_od,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,62baa75082325cddbbae1bc8d58889d0f2810f41,2601,0,,100,True,99,2601,0,,0,True,1.635,9,11,12,,0.9,0.55,0.4
testing_35,human melanoma,549.tiff,549,3,default_51,the whole window,tm_score,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,62baa75082325cddbbae1bc8d58889d0f2810f41,2601,0,,100,True,99,2601,0,,0,True,1.635,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,human melanoma,549.tiff,549,3,hem_rect_fill,the Otsu rectangle,chromatin_od,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,9e6f92377b11deeae1e1fccf8d7673d604c5d58b,638,1963,0.035963162779808044,100,True,99,2601,0,,0,True,1.602,9,11,13,,0.9,0.55,0.43333333333333335
testing_35,human melanoma,549.tiff,549,3,hem_rect_fill,the Otsu rectangle,tm_score,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,9e6f92377b11deeae1e1fccf8d7673d604c5d58b,638,1963,0.035963162779808044,100,True,99,2601,0,,0,True,1.602,6,9,10,,0.6,0.45,0.3333333333333333
testing_35,human melanoma,549.tiff,549,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,509dfd2fe92bdf3d3c431c23cb953d7a419de27b,1110,1491,0.0358550101518631,100,True,99,2601,0,,0,True,1.605,9,11,12,,0.9,0.55,0.4
testing_35,human melanoma,549.tiff,549,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,509dfd2fe92bdf3d3c431c23cb953d7a419de27b,1110,1491,0.0358550101518631,100,True,99,2601,0,,0,True,1.605,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,human melanoma,549.tiff,549,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,a527fa4a47cb531c91037ef73c99cf7df088c866,796,1805,0.03523030877113342,100,True,99,2601,0,,0,True,1.575,9,11,13,,0.9,0.55,0.43333333333333335
testing_35,human melanoma,549.tiff,549,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25969,3021.0,2051.0,0.2263206989100018,33.13881600808609,4,False,27,a527fa4a47cb531c91037ef73c99cf7df088c866,796,1805,0.03523030877113342,100,True,99,2601,0,,0,True,1.575,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,human melanoma,549.tiff,549,4,default_51,the whole window,chromatin_od,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,fcc1405c209ca71892682a3cf93fc3872866edf1,2601,0,,100,True,97,2601,0,,0,True,1.549,7,7,7,,0.7,0.35,0.23333333333333334
testing_35,human melanoma,549.tiff,549,4,default_51,the whole window,tm_score,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,fcc1405c209ca71892682a3cf93fc3872866edf1,2601,0,,100,True,97,2601,0,,0,True,1.549,4,5,5,,0.4,0.25,0.16666666666666666
testing_35,human melanoma,549.tiff,549,4,hem_rect_fill,the Otsu rectangle,chromatin_od,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,11f56f82d04a4ce4031d2fe6ec3ca598a674d0e5,540,2061,0.03771684318780899,100,True,97,2601,0,,0,True,1.534,8,10,12,,0.8,0.5,0.4
testing_35,human melanoma,549.tiff,549,4,hem_rect_fill,the Otsu rectangle,tm_score,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,11f56f82d04a4ce4031d2fe6ec3ca598a674d0e5,540,2061,0.03771684318780899,100,True,97,2601,0,,0,True,1.534,4,7,8,,0.4,0.35,0.26666666666666666
testing_35,human melanoma,549.tiff,549,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,7d3cb6d35ea9c01f19bfa8828fceeebcf35c8199,980,1621,0.03738013282418251,100,True,99,2601,0,,0,True,1.556,8,11,12,,0.8,0.55,0.4
testing_35,human melanoma,549.tiff,549,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,7d3cb6d35ea9c01f19bfa8828fceeebcf35c8199,980,1621,0.03738013282418251,100,True,99,2601,0,,0,True,1.556,4,6,7,,0.4,0.3,0.23333333333333334
testing_35,human melanoma,549.tiff,549,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,b65074998f4faee8afbb20de0f514e416811f9b8,605,1996,0.03707997500896454,100,True,99,2601,0,,0,True,1.552,8,10,11,,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,25979,4693.0,4728.0,0.2263206989100018,33.13881600808609,4,False,27,b65074998f4faee8afbb20de0f514e416811f9b8,605,1996,0.03707997500896454,100,True,99,2601,0,,0,True,1.552,4,6,8,,0.4,0.3,0.26666666666666666
testing_35,human melanoma,549.tiff,549,5,default_51,the whole window,chromatin_od,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,5705f1524cf718a760caf3dd715be105eef6c5f4,2601,0,,100,True,98,2601,0,,0,True,1.55,8,10,11,,0.8,0.5,0.36666666666666664
testing_35,human melanoma,549.tiff,549,5,default_51,the whole window,tm_score,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,5705f1524cf718a760caf3dd715be105eef6c5f4,2601,0,,100,True,98,2601,0,,0,True,1.55,7,7,9,,0.7,0.35,0.3
testing_35,human melanoma,549.tiff,549,5,hem_rect_fill,the Otsu rectangle,chromatin_od,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,9b15d0f0adc4d29698e5d375bf94153247ff2dbf,342,2259,0.034476976841688156,100,True,95,2601,0,,0,True,1.524,8,10,10,,0.8,0.5,0.3333333333333333
testing_35,human melanoma,549.tiff,549,5,hem_rect_fill,the Otsu rectangle,tm_score,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,9b15d0f0adc4d29698e5d375bf94153247ff2dbf,342,2259,0.034476976841688156,100,True,95,2601,0,,0,True,1.524,3,6,7,,0.3,0.3,0.23333333333333334
testing_35,human melanoma,549.tiff,549,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,8c573cb8a78b74091d8dc9e6d274e3a9674e837a,702,1899,0.033450767397880554,100,True,97,2601,0,,0,True,1.519,8,10,10,,0.8,0.5,0.3333333333333333
testing_35,human melanoma,549.tiff,549,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,8c573cb8a78b74091d8dc9e6d274e3a9674e837a,702,1899,0.033450767397880554,100,True,97,2601,0,,0,True,1.519,4,7,8,,0.4,0.35,0.26666666666666666
testing_35,human melanoma,549.tiff,549,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,25973,2061.0,3810.0,0.2263206989100018,33.13881600808609,4,False,27,31542a064551c38a10c71b80247d6e2897f65631,486,2115,0.03381701931357384,100,True,96,2601,0,,0,True,1.537,8,10,10,,0.8,0.5,0.3333333333333333
