subset,domain,file_name,image_id,seed_index,condition,terms,rank_key,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,t_search_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
testing_35,canine lung cancer,235.tiff,235,2,fill_alpha_1,shape + mass,tm_score,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,c965569fc255a060301ab61bb62774b41d3b67c5,100,100,2601,0,,0,2.224,4,5,6,,0.4,0.25,0.2
testing_35,canine lung cancer,242.tiff,242,0,default_51,untouched window,chromatin_od,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,4b8d6b44c7b6feafd975e51a438eac79d96f507f,100,98,2601,0,,0,1.959,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,default_51,untouched window,tm_score,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,4b8d6b44c7b6feafd975e51a438eac79d96f507f,100,98,2601,0,,0,1.959,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_0,shape only,chromatin_od,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,cdd1e89f5743028bd8bbbdf42fd0606eed362c89,100,99,2601,0,,0,1.925,0,0,0,30.0,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_0,shape only,tm_score,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,cdd1e89f5743028bd8bbbdf42fd0606eed362c89,100,99,2601,0,,0,1.925,0,1,2,,0.0,0.05,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,0,mass_only,mass only,chromatin_od,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,4372c68a0b1ac1127c5dce613499fefcdc4160f5,100,100,2601,0,,0,1.793,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,mass_only,mass only,tm_score,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,4372c68a0b1ac1127c5dce613499fefcdc4160f5,100,100,2601,0,,0,1.793,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_1,shape + mass,chromatin_od,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,b389a58856a69461559b7fc2c0f3c94a81d37baa,100,99,2601,0,,0,1.741,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_1,shape + mass,tm_score,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,b389a58856a69461559b7fc2c0f3c94a81d37baa,100,99,2601,0,,0,1.741,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,1,default_51,untouched window,chromatin_od,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,3ca0707257309321ce9441c5398a354cb17434a8,100,100,2601,0,,0,1.876,1,1,1,30.0,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,default_51,untouched window,tm_score,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,3ca0707257309321ce9441c5398a354cb17434a8,100,100,2601,0,,0,1.876,0,2,2,,0.0,0.1,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_0,shape only,chromatin_od,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,b9eeecda45a002c0e2614d7a5985fa16b52c4739,100,100,2601,0,,0,2.043,2,2,2,30.0,0.2,0.1,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_0,shape only,tm_score,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,b9eeecda45a002c0e2614d7a5985fa16b52c4739,100,100,2601,0,,0,2.043,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,1,mass_only,mass only,chromatin_od,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,e66d34f7a3da89474af99283064f32abc03f4794,100,100,2601,0,,0,1.918,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,1,mass_only,mass only,tm_score,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,e66d34f7a3da89474af99283064f32abc03f4794,100,100,2601,0,,0,1.918,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_1,shape + mass,chromatin_od,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,0baa9d96688f4c868e8902dd7b70b5aa20ff6989,100,100,2601,0,,0,2.05,1,1,1,30.0,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_1,shape + mass,tm_score,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,0baa9d96688f4c868e8902dd7b70b5aa20ff6989,100,100,2601,0,,0,2.05,1,2,2,,0.1,0.1,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,2,default_51,untouched window,chromatin_od,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,2d5be10c1a4988bd23f452e77deaa9d4a9018528,100,99,2601,0,,0,1.887,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,default_51,untouched window,tm_score,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,2d5be10c1a4988bd23f452e77deaa9d4a9018528,100,99,2601,0,,0,1.887,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_0,shape only,chromatin_od,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,17e88efc8fe916c36a5c69e03f7a0357466d0e5a,100,98,2601,0,,0,1.869,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_0,shape only,tm_score,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,17e88efc8fe916c36a5c69e03f7a0357466d0e5a,100,98,2601,0,,0,1.869,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,2,mass_only,mass only,chromatin_od,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,f81782453da8afd5155a20087b6a61eccd121d71,100,100,2601,0,,0,1.879,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,mass_only,mass only,tm_score,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,f81782453da8afd5155a20087b6a61eccd121d71,100,100,2601,0,,0,1.879,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_1,shape + mass,chromatin_od,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,f0fcc844e791924de45cab8040c62c62bf71fea4,100,99,2601,0,,0,1.943,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_1,shape + mass,tm_score,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,f0fcc844e791924de45cab8040c62c62bf71fea4,100,99,2601,0,,0,1.943,0,0,0,,0.0,0.0,0.0
original_14,canine lymphosarcoma,245.tiff,245,0,default_51,untouched window,chromatin_od,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,4e2a055fabc3683dacc791dfd6abffc31e0f0a14,100,98,2601,0,,0,1.982,1,4,7,30.0,0.1,0.2,0.23333333333333334
original_14,canine lymphosarcoma,245.tiff,245,0,default_51,untouched window,tm_score,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,4e2a055fabc3683dacc791dfd6abffc31e0f0a14,100,98,2601,0,,0,1.982,1,2,3,,0.1,0.1,0.1
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_0,shape only,chromatin_od,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,3e87283fae517dbdf3c381ef2a7b91397b9bb7a5,100,100,2601,0,,0,1.909,1,3,5,30.0,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_0,shape only,tm_score,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,3e87283fae517dbdf3c381ef2a7b91397b9bb7a5,100,100,2601,0,,0,1.909,3,6,8,,0.3,0.3,0.26666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,mass_only,mass only,chromatin_od,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,c7a04106dcc639df3df4aa81e56ed6c76a776cce,100,100,2601,0,,0,1.846,0,1,2,,0.0,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,0,mass_only,mass only,tm_score,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,c7a04106dcc639df3df4aa81e56ed6c76a776cce,100,100,2601,0,,0,1.846,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_1,shape + mass,chromatin_od,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,40f449c40a93caef67a011b7185d07368b253ea5,100,97,2601,0,,0,1.964,2,4,5,30.0,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_1,shape + mass,tm_score,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,40f449c40a93caef67a011b7185d07368b253ea5,100,97,2601,0,,0,1.964,2,7,10,,0.2,0.35,0.3333333333333333
original_14,canine lymphosarcoma,245.tiff,245,1,default_51,untouched window,chromatin_od,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,2340dc408bb5b7e9eb2242cc2a945081f8eb548f,100,98,2601,0,,0,2.31,0,0,1,30.0,0.0,0.0,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,1,default_51,untouched window,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,2340dc408bb5b7e9eb2242cc2a945081f8eb548f,100,98,2601,0,,0,2.31,0,0,0,,0.0,0.0,0.0
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_0,shape only,chromatin_od,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,1ced41864e1b0211081be5ad46bce1cc05a38333,100,96,2601,0,,0,2.093,2,4,5,30.0,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_0,shape only,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,1ced41864e1b0211081be5ad46bce1cc05a38333,100,96,2601,0,,0,2.093,0,1,2,,0.0,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,1,mass_only,mass only,chromatin_od,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,de7392f6d1a7c99233e68df92b3e96920bc7b462,100,99,2601,0,,0,2.016,0,0,0,,0.0,0.0,0.0
original_14,canine lymphosarcoma,245.tiff,245,1,mass_only,mass only,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,de7392f6d1a7c99233e68df92b3e96920bc7b462,100,99,2601,0,,0,2.016,0,0,0,,0.0,0.0,0.0
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_1,shape + mass,chromatin_od,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,b441e785ab5abfd0ae5bc8dd5da129190feb4cdb,100,96,2601,0,,0,2.127,1,1,3,30.0,0.1,0.05,0.1
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_1,shape + mass,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,b441e785ab5abfd0ae5bc8dd5da129190feb4cdb,100,96,2601,0,,0,2.127,0,1,2,,0.0,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,2,default_51,untouched window,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,1cd413df20ce611acde55661ff31206df322faab,100,99,2601,0,,0,2.006,1,1,1,30.0,0.1,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,default_51,untouched window,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,1cd413df20ce611acde55661ff31206df322faab,100,99,2601,0,,0,2.006,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_0,shape only,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,4eee16fdcd394a77a6369599aff7fd2dcfd4035f,100,98,2601,0,,0,2.255,1,2,2,30.0,0.1,0.1,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_0,shape only,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,4eee16fdcd394a77a6369599aff7fd2dcfd4035f,100,98,2601,0,,0,2.255,1,1,2,,0.1,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,2,mass_only,mass only,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,1f624260c28ea056f98af487b41d16d00c5d44da,100,100,2601,0,,0,1.995,3,4,5,,0.3,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,mass_only,mass only,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,1f624260c28ea056f98af487b41d16d00c5d44da,100,100,2601,0,,0,1.995,1,4,4,,0.1,0.2,0.13333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_1,shape + mass,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,95fc7a17c9f449af28e3619c7d109272f4681eb4,100,99,2601,0,,0,2.102,1,3,5,30.0,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_1,shape + mass,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,95fc7a17c9f449af28e3619c7d109272f4681eb4,100,99,2601,0,,0,2.102,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,246.tiff,246,0,default_51,untouched window,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,d52705e100bffca19288e176fb8ce51f00fab4b8,100,98,2601,0,,0,2.576,10,17,24,30.0,1.0,0.85,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,default_51,untouched window,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,d52705e100bffca19288e176fb8ce51f00fab4b8,100,98,2601,0,,0,2.576,9,17,22,,0.9,0.85,0.7333333333333333
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_0,shape only,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,b1424a3c132e3efe50fd017987952f4f432d9d1b,100,94,2601,0,,0,2.316,10,18,23,30.0,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_0,shape only,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,b1424a3c132e3efe50fd017987952f4f432d9d1b,100,94,2601,0,,0,2.316,7,12,16,,0.7,0.6,0.5333333333333333
original_14,canine lymphosarcoma,246.tiff,246,0,mass_only,mass only,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,ab897ac5a8ade23dd2895a361a1b139ea7540e57,100,99,2601,0,,0,2.307,10,16,22,,1.0,0.8,0.7333333333333333
original_14,canine lymphosarcoma,246.tiff,246,0,mass_only,mass only,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,ab897ac5a8ade23dd2895a361a1b139ea7540e57,100,99,2601,0,,0,2.307,9,19,24,,0.9,0.95,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_1,shape + mass,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,9d7dc56fbc08c734fa335ad5f1522a536a5bf757,100,97,2601,0,,0,2.468,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_1,shape + mass,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,9d7dc56fbc08c734fa335ad5f1522a536a5bf757,100,97,2601,0,,0,2.468,10,17,26,,1.0,0.85,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,default_51,untouched window,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,64f8d1973cb97648d329f4b51c7fc80ec14abc3f,100,98,2601,0,,0,2.315,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,default_51,untouched window,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,64f8d1973cb97648d329f4b51c7fc80ec14abc3f,100,98,2601,0,,0,2.315,8,15,20,,0.8,0.75,0.6666666666666666
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_0,shape only,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,3f1c2b084a4825b097f428c75192470d19aad270,100,96,2601,0,,0,2.321,8,12,15,30.0,0.8,0.6,0.5
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_0,shape only,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,3f1c2b084a4825b097f428c75192470d19aad270,100,96,2601,0,,0,2.321,4,7,11,,0.4,0.35,0.36666666666666664
original_14,canine lymphosarcoma,246.tiff,246,1,mass_only,mass only,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,a2fd8af6180da0fd6b6bba1f90b9e09664a9071e,100,100,2601,0,,0,2.194,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,mass_only,mass only,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,a2fd8af6180da0fd6b6bba1f90b9e09664a9071e,100,100,2601,0,,0,2.194,10,20,27,,1.0,1.0,0.9
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_1,shape + mass,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,1d5359531e83374a014fd121b879c7df60396a43,100,97,2601,0,,0,2.218,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_1,shape + mass,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,1d5359531e83374a014fd121b879c7df60396a43,100,97,2601,0,,0,2.218,9,16,21,,0.9,0.8,0.7
original_14,canine lymphosarcoma,246.tiff,246,2,default_51,untouched window,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,efa06d7c662a1ee3cddd234d517265ce47f40c81,100,100,2601,0,,0,2.326,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,default_51,untouched window,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,efa06d7c662a1ee3cddd234d517265ce47f40c81,100,100,2601,0,,0,2.326,10,20,27,,1.0,1.0,0.9
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_0,shape only,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,a6c1bc66946e0464aef2d6cf9f0cf0cac439a115,100,95,2601,0,,0,2.303,10,16,21,30.0,1.0,0.8,0.7
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_0,shape only,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,a6c1bc66946e0464aef2d6cf9f0cf0cac439a115,100,95,2601,0,,0,2.303,10,18,22,,1.0,0.9,0.7333333333333333
original_14,canine lymphosarcoma,246.tiff,246,2,mass_only,mass only,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,db7cd979312002d14f22e0e706089aeea02d8e12,100,100,2601,0,,0,1.926,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,2,mass_only,mass only,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,db7cd979312002d14f22e0e706089aeea02d8e12,100,100,2601,0,,0,1.926,10,19,25,,1.0,0.95,0.8333333333333334
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_1,shape + mass,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,549aac9968c70543d16b61b42ec002a1c94744e2,100,99,2601,0,,0,1.912,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_1,shape + mass,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,549aac9968c70543d16b61b42ec002a1c94744e2,100,99,2601,0,,0,1.912,10,20,29,,1.0,1.0,0.9666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,0,default_51,untouched window,chromatin_od,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,39fb274a6529587a067d6bd00bc1307f7261c7ce,100,100,2601,0,,0,2.169,7,16,24,30.0,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,0,default_51,untouched window,tm_score,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,39fb274a6529587a067d6bd00bc1307f7261c7ce,100,100,2601,0,,0,2.169,8,16,26,,0.8,0.8,0.8666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_0,shape only,chromatin_od,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,7e3dcf09fecf5d9c197829f6c30d75b3e4ccb7d8,100,100,2601,0,,0,2.202,6,15,22,30.0,0.6,0.75,0.7333333333333333
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_0,shape only,tm_score,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,7e3dcf09fecf5d9c197829f6c30d75b3e4ccb7d8,100,100,2601,0,,0,2.202,5,11,18,,0.5,0.55,0.6
testing_35,canine lymphosarcoma,249.tiff,249,0,mass_only,mass only,chromatin_od,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,444b19e7c7f799035bccc58124dbf6a8e5d14072,100,100,2601,0,,0,2.251,7,16,24,,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,0,mass_only,mass only,tm_score,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,444b19e7c7f799035bccc58124dbf6a8e5d14072,100,100,2601,0,,0,2.251,9,14,22,,0.9,0.7,0.7333333333333333
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_1,shape + mass,chromatin_od,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,98fcbb430245d1d29cd63216af62ce5a67e90dac,100,100,2601,0,,0,2.211,7,15,24,30.0,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_1,shape + mass,tm_score,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,98fcbb430245d1d29cd63216af62ce5a67e90dac,100,100,2601,0,,0,2.211,10,17,24,,1.0,0.85,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,default_51,untouched window,chromatin_od,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,5a9666020cb5485469042887dbae0b88c94e232a,100,97,2601,0,,0,2.215,7,15,23,30.0,0.7,0.75,0.7666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,1,default_51,untouched window,tm_score,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,5a9666020cb5485469042887dbae0b88c94e232a,100,97,2601,0,,0,2.215,9,18,24,,0.9,0.9,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_0,shape only,chromatin_od,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,f2e072440afb57808dee0ddcff3ec18dde6fe239,100,100,2601,0,,0,2.157,7,15,24,30.0,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_0,shape only,tm_score,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,f2e072440afb57808dee0ddcff3ec18dde6fe239,100,100,2601,0,,0,2.157,10,17,24,,1.0,0.85,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,mass_only,mass only,chromatin_od,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,0ae3b6cb9b3cbae71ec7496b48277b8245c73f5e,100,100,2601,0,,0,2.356,7,15,24,,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,mass_only,mass only,tm_score,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,0ae3b6cb9b3cbae71ec7496b48277b8245c73f5e,100,100,2601,0,,0,2.356,8,15,20,,0.8,0.75,0.6666666666666666
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_1,shape + mass,chromatin_od,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,bb996ebafa53b46d06c597ac84032fcad5c97747,100,100,2601,0,,0,2.044,7,14,24,30.0,0.7,0.7,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_1,shape + mass,tm_score,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,bb996ebafa53b46d06c597ac84032fcad5c97747,100,100,2601,0,,0,2.044,10,20,26,,1.0,1.0,0.8666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,2,default_51,untouched window,chromatin_od,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,37d8837f0bbf153dae4f14f527fba661eed6af86,100,100,2601,0,,0,2.097,7,16,24,30.0,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,default_51,untouched window,tm_score,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,37d8837f0bbf153dae4f14f527fba661eed6af86,100,100,2601,0,,0,2.097,7,15,24,,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_0,shape only,chromatin_od,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,8256f42e6fd69091ce1156bf9ade022e579eacdc,100,99,2601,0,,0,2.032,6,14,21,30.0,0.6,0.7,0.7
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_0,shape only,tm_score,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,8256f42e6fd69091ce1156bf9ade022e579eacdc,100,99,2601,0,,0,2.032,7,13,17,,0.7,0.65,0.5666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,2,mass_only,mass only,chromatin_od,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,2ca78e08cd761c4f2b807c01bbe6f5124be62074,100,100,2601,0,,0,1.937,8,17,24,,0.8,0.85,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,mass_only,mass only,tm_score,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,2ca78e08cd761c4f2b807c01bbe6f5124be62074,100,100,2601,0,,0,1.937,8,15,21,,0.8,0.75,0.7
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_1,shape + mass,chromatin_od,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,c976b3c5cf9caef6f36d848bba35ab4f846004e0,100,100,2601,0,,0,1.882,7,16,24,30.0,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_1,shape + mass,tm_score,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,c976b3c5cf9caef6f36d848bba35ab4f846004e0,100,100,2601,0,,0,1.882,6,15,23,,0.6,0.75,0.7666666666666667
testing_35,canine lymphosarcoma,284.tiff,284,0,default_51,untouched window,chromatin_od,11810,3734.0,1582.0,0.24816562612969095,30.221751968503938,74,efd0653ea55beaf558f21d0064f6694badb6a405,100,100,2601,0,,0,1.971,9,15,17,30.0,0.9,0.75,0.5666666666666667
