file_name,image_id,tumor_type,mpp,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,100,100,64,13,0.2689075630252101
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,250,250,135,25,0.5672268907563025
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,500,500,183,46,0.7689075630252101
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,1000,1000,203,72,0.8529411764705882
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,2000,2000,219,83,0.9201680672268907
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.0,True,False,238,118,20810,0.939,118,2,0.0,1.0,205.0,575.0,1671.0,4628.0,10226.0,17171.0,chromatin_od,0.55884,5000,5000,227,96,0.9537815126050421
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,500,500,188,60,0.7899159663865546
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,1000,1000,215,78,0.9033613445378151
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,2000,2000,226,99,0.9495798319327731
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,0.8658,5000,5000,235,110,0.9873949579831933
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,25,25,17,5,0.07142857142857142
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,50,50,34,7,0.14285714285714285
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,100,100,64,13,0.2689075630252101
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,250,250,135,25,0.5672268907563025
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,500,500,184,48,0.773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,1000,1000,204,73,0.8571428571428571
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,2000,2000,219,83,0.9201680672268907
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,1.5,True,False,238,118,17172,0.8764,118,2,0.0,1.0,204.0,564.0,1608.0,4390.0,9485.0,15225.0,chromatin_od,0.8658,5000,5000,227,98,0.9537815126050421
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,500,500,188,60,0.7899159663865546
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,1000,1000,215,78,0.9033613445378151
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,2000,2000,226,99,0.9495798319327731
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.17277,5000,5000,235,110,0.9873949579831933
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,25,25,17,5,0.07142857142857142
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,50,50,34,7,0.14285714285714285
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,100,100,64,14,0.2689075630252101
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,250,250,137,26,0.5756302521008403
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,500,500,185,49,0.7773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,1000,1000,205,75,0.8613445378151261
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,2000,2000,220,83,0.9243697478991597
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.0,True,False,238,118,13899,0.7938,118,2,0.0,1.0,198.0,547.0,1547.0,4101.0,8628.0,13021.0,chromatin_od,1.17277,5000,5000,228,100,0.957983193277311
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,500,500,188,60,0.7899159663865546
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,1000,1000,215,78,0.9033613445378151
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,2000,2000,226,99,0.9495798319327731
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,215.0,516.0,973.0,2075.0,5190.0,7949.0,tm_score,1.47973,5000,5000,235,110,0.9873949579831933
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,25,25,17,5,0.07142857142857142
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,50,50,34,7,0.14285714285714285
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,100,100,65,14,0.27310924369747897
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,250,250,138,28,0.5798319327731093
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,500,500,187,51,0.7857142857142857
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,1000,1000,206,76,0.865546218487395
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,2000,2000,221,84,0.9285714285714286
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,2.5,True,False,238,118,10530,0.6711,117,2,0.0,1.0,193.0,525.0,1459.0,3729.0,7425.0,10224.0,chromatin_od,1.47973,5000,5000,231,104,0.9705882352941176
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,25,25,14,5,0.058823529411764705
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,50,50,31,10,0.13025210084033614
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,100,100,66,16,0.2773109243697479
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,250,250,138,37,0.5798319327731093
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,500,500,188,60,0.7899159663865546
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,1000,1000,215,78,0.9033613445378151
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,2000,2000,226,99,0.9495798319327731
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,tm_score,score,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,215.0,516.0,973.0,2075.0,5190.0,,tm_score,1.7867,5000,5000,235,110,0.9873949579831933
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,25,25,17,5,0.07142857142857142
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,50,50,35,7,0.14705882352941177
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,100,100,67,14,0.2815126050420168
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,250,250,141,28,0.592436974789916
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,500,500,189,52,0.7941176470588235
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,1000,1000,206,76,0.865546218487395
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,2000,2000,221,85,0.9285714285714286
548.tiff,548,human melanoma,0.2274,25804,29,0,-0.05509,0.61393,-0.97599,29162,14,21.984,32.975,chromatin_od,od,True,3.0,True,False,238,118,7442,0.5192,114,2,0.0,0.9957983193277311,189.0,508.0,1357.0,3271.0,5930.0,,chromatin_od,1.7867,5000,5000,233,104,0.9789915966386554
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,25,25,12,4,0.11538461538461539
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,50,50,23,7,0.22115384615384615
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,100,100,44,17,0.4230769230769231
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,250,250,77,34,0.7403846153846154
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,500,500,91,48,0.875
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,1000,1000,98,63,0.9423076923076923
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,2000,2000,102,72,0.9807692307692307
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.97626,5000,5000,103,79,0.9903846153846154
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,25,25,10,2,0.09615384615384616
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,50,50,19,4,0.18269230769230768
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,100,100,31,8,0.2980769230769231
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,250,250,60,23,0.5769230769230769
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,500,500,78,33,0.75
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,1000,1000,86,46,0.8269230769230769
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,2000,2000,94,59,0.9038461538461539
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,chromatin_od,od,True,-1.0,True,False,104,79,32550,0.999,79,2,0.0,1.0,200.0,699.0,1727.0,5701.0,6355.0,6893.0,chromatin_od,-0.97626,5000,5000,97,71,0.9326923076923077
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-0.5,True,False,104,79,32528,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.516,25,25,12,4,0.11538461538461539
402.tiff,402,human neuroendocrine tumor,0.2263,20254,29,0,-0.05574,0.92052,-1.43652,32553,14,22.093,33.139,tm_score,score,True,-0.5,True,False,104,79,32528,0.999,79,2,0.0,1.0,124.0,345.0,722.0,1102.0,3853.0,5457.0,tm_score,-0.516,50,50,23,7,0.22115384615384615
