file_name,tumor_type,image_id,condition,tighten_channel,base_size,tpl_cx,tpl_cy,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,30,30,14,4,0.4,0.4666666666666667
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,50,50,16,6,0.45714285714285713,0.32
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,70.0,,,,,,10,10,7,1,0.2,0.7
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,70.0,,,,,,20,20,10,4,0.2857142857142857,0.5
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,70.0,,,,,,30,30,12,4,0.34285714285714286,0.4
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,70.0,,,,,,50,50,15,8,0.42857142857142855,0.3
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,33.0,,,,,,10,10,7,1,0.2,0.7
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,33.0,,,,,,20,20,16,1,0.45714285714285713,0.8
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,33.0,,,,,,30,30,17,5,0.4857142857142857,0.5666666666666667
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,33.0,,,,,,50,50,20,6,0.5714285714285714,0.4
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,34.0,,,,,,10,10,10,0,0.2857142857142857,1.0
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,34.0,,,,,,20,20,13,2,0.37142857142857144,0.65
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,34.0,,,,,,30,30,17,3,0.4857142857142857,0.5666666666666667
460.tiff,canine soft tissue sarcoma,460,gray_bbox,gray_inverted,47,5156.0,3997.0,-0.16232,0.97396,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0087,8,1,0.0,0.5714285714285714,30.222,34.0,,,,,,50,50,19,6,0.5428571428571428,0.38
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,10,10,2,2,0.10526315789473684,0.2
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,20,20,4,2,0.21052631578947367,0.2
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,30,30,5,2,0.2631578947368421,0.16666666666666666
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,50,50,6,3,0.3157894736842105,0.12
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,10,10,6,2,0.3157894736842105,0.6
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,20,20,8,4,0.42105263157894735,0.4
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,30,30,8,4,0.42105263157894735,0.26666666666666666
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,50,50,8,5,0.42105263157894735,0.16
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,10,10,6,2,0.3157894736842105,0.6
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,20,20,8,4,0.42105263157894735,0.4
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,30,30,8,6,0.42105263157894735,0.26666666666666666
529.tiff,human melanoma,529,hem_bbox,hematoxylin_od,33,3414.5,2721.5,-0.03042,0.23664,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,96,0.0082,7,1,0.0,0.42105263157894735,33.064,,,,,,,50,50,8,7,0.42105263157894735,0.16
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,10,10,3,2,0.15789473684210525,0.3
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,20,20,4,3,0.21052631578947367,0.2
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,30,30,4,4,0.21052631578947367,0.13333333333333333
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,tm_score,score,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,50,50,6,4,0.3157894736842105,0.12
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,10,10,6,2,0.3157894736842105,0.6
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,20,20,7,4,0.3684210526315789,0.35
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,30,30,7,4,0.3684210526315789,0.23333333333333334
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,chromatin_od,od51,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,50,50,7,4,0.3684210526315789,0.14
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,10,10,6,2,0.3157894736842105,0.6
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,20,20,7,3,0.3684210526315789,0.35
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,30,30,7,5,0.3684210526315789,0.23333333333333334
529.tiff,human melanoma,529,gray_bbox,gray_inverted,37,3415.0,2721.0,-0.05051,0.28553,0.2268329263261596,od_contrast,od_contrast,True,-1.5,True,False,19,25,97,0.0084,5,1,0.0,0.3684210526315789,33.064,,,,,,,50,50,7,5,0.3684210526315789,0.14
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,10,10,4,3,0.01680672268907563,0.4
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,20,20,9,6,0.037815126050420166,0.45
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,30,30,15,8,0.06302521008403361,0.5
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,50,50,30,11,0.12605042016806722,0.6
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,10,10,8,2,0.03361344537815126,0.8
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,20,20,13,5,0.0546218487394958,0.65
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,30,30,21,6,0.08823529411764706,0.7
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,50,50,35,8,0.14705882352941177,0.7
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,10,10,9,0,0.037815126050420166,0.9
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,20,20,16,3,0.06722689075630252,0.8
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,30,30,24,4,0.10084033613445378,0.8
548.tiff,human melanoma,548,hem_bbox,hematoxylin_od,27,5163.5,3868.0,-0.04308,0.38536,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,17,1,0.0,0.24789915966386555,32.975,,,,,,,50,50,35,9,0.14705882352941177,0.7
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,10,10,5,2,0.02100840336134454,0.5
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,20,20,10,6,0.04201680672268908,0.5
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,30,30,16,8,0.06722689075630252,0.5333333333333333
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,tm_score,score,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,50,50,28,12,0.11764705882352941,0.56
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,10,10,8,2,0.03361344537815126,0.8
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,20,20,13,5,0.0546218487394958,0.65
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,30,30,21,6,0.08823529411764706,0.7
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,chromatin_od,od51,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,50,50,36,7,0.15126050420168066,0.72
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,10,10,8,1,0.03361344537815126,0.8
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,20,20,15,4,0.06302521008403361,0.75
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,30,30,24,4,0.10084033613445378,0.8
548.tiff,human melanoma,548,gray_bbox,gray_inverted,29,5163.5,3868.5,-0.06179,0.48898,0.22744294261267478,od_contrast,od_contrast,True,-1.5,True,False,238,118,98,0.0084,18,1,0.0,0.23949579831932774,32.975,,,,,,,50,50,35,9,0.14705882352941177,0.7
