file_name,image_id,tumor_type,seed_index,seed_ann_id,mpp,map_median,mad_scale,deep_floor,n_peaks_deep,pad_px,match_radius_px,n_gt_within_seed_hole,nms_radius_um,nms_radius_tag,nms_radius_px,n_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,250,250,27,14,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,300,300,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,400,400,29,18,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,500,500,30,18,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,750,750,31,19,0.8857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,1000,1000,32,21,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,1500,1500,33,23,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,2000,2000,33,24,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,3000,3000,33,26,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,5000,5000,33,30,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,2.5,True,False,35,40,10181,0.691,40,2,0.0,1.0,39.0,269.0,900.0,7855.0,10151.0,10151.0,chromatin_od,1.32194,10000,10000,34,40,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,10,10,6,2,0.17142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,25,25,11,7,0.3142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,50,50,19,9,0.5428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,75,75,22,13,0.6285714285714286
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,100,100,23,15,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,150,150,26,17,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,200,200,26,18,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,250,250,26,19,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,300,300,26,19,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,400,400,27,21,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,500,500,28,23,0.8
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,750,750,31,25,0.8857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,1000,1000,31,26,0.8857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,1500,1500,32,26,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,2000,2000,32,27,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,3000,3000,33,30,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,5000,5000,34,37,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,tm_score@r5.0,score,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,44.0,413.0,1156.0,4201.0,,,tm_score,1.6147,10000,8629,34,38,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,10,10,8,2,0.22857142857142856
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,25,25,15,2,0.42857142857142855
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,50,50,21,5,0.6
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,75,75,22,9,0.6285714285714286
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,100,100,24,9,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,150,150,24,11,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,200,200,24,12,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,250,250,27,14,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,300,300,29,16,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,400,400,29,18,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,500,500,30,18,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,750,750,31,19,0.8857142857142857
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,1000,1000,32,21,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,1500,1500,33,23,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,2000,2000,33,24,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,3000,3000,33,26,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,5000,5000,33,30,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,1,22538,0.24817,-0.14181,0.5855,-1.02007,27884,25,30.222,0,5.0,r5.0,20.148,22842,chromatin_od@r5.0,od,True,3.0,True,False,35,40,8629,0.6148,38,2,0.0,0.9714285714285714,39.0,264.0,876.0,7229.0,,,chromatin_od,1.6147,10000,8629,34,38,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,10,10,7,3,0.2
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,25,25,18,5,0.5142857142857142
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,50,50,20,7,0.5714285714285714
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,75,75,22,7,0.6285714285714286
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,100,100,22,7,0.6285714285714286
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,150,150,24,11,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,200,200,26,11,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,250,250,26,12,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,300,300,27,12,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,400,400,27,14,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,500,500,27,14,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,750,750,27,18,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,1000,1000,27,18,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,1500,1500,27,20,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,2000,2000,30,22,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,3000,3000,32,25,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,5000,5000,34,31,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,tm_score@r7.5,score,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,23.0,1624.0,2974.0,4702.0,9178.0,9178.0,tm_score,0.31898,10000,10000,35,38,1.0
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,10,10,7,2,0.2
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,25,25,14,4,0.4
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,50,50,20,7,0.5714285714285714
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,75,75,23,9,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,100,100,23,10,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,150,150,23,12,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,200,200,24,13,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,250,250,27,15,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,300,300,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,400,400,28,18,0.8
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,500,500,28,18,0.8
460.tiff,460,canine soft tissue sarcoma,2,22552,0.24817,-0.26039,1.15875,-1.99852,21027,25,30.222,0,7.5,r7.5,30.222,15141,chromatin_od@r7.5,od,True,0.5,True,False,35,40,13242,0.87,39,2,0.0,1.0,37.0,260.0,1019.0,6801.0,10633.0,10633.0,chromatin_od,0.31898,750,750,29,21,0.8285714285714286
